time_sec,mean_best_value,valid_runs
0.5,924.1,100
1.0,920.86,100
1.5,918.23,100
2.0,916.34,100
2.5,915.17,100
3.0,914.61,100
3.5,913.97,100
4.0,913.33,100
4.5,912.64,100
5.0,911.79,100
5.5,911.55,100
6.0,911.2,100
6.5,911.06,100
7.0,910.95,100
7.5,910.6,100
8.0,910.45,100
8.5,910.06,100
9.0,909.59,100
9.5,909.41,100
10.0,909.35,100
10.5,909.21,100
11.0,909.15,100
11.5,908.85,100
12.0,908.82,100
12.5,908.66,100
13.0,908.64,100
13.5,908.41,100
14.0,908.28,100
14.5,908.15,100
15.0,908,100
