time_sec,mean_best_value,valid_runs
0.5,805.6,100
1.0,802.77,100
1.5,801.12,100
2.0,800.38,100
2.5,799.74,100
3.0,799.38,100
3.5,799.11,100
4.0,798.81,100
4.5,798.72,100
5.0,798.5,100
5.5,798.29,100
6.0,798.2,100
6.5,798.06,100
7.0,798,100
7.5,797.93,100
8.0,797.82,100
8.5,797.76,100
9.0,797.74,100
9.5,797.7,100
10.0,797.65,100
