tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,2.124224556,2.151090152,2.15977989,2.110232198,2.148110303,2.065003929,2.111405541,2.077428202,2.134078056,2.087259819,2.185967012,2.165340703,2.171423435,2.189745203,2.110717141
2,2.165511032,2.138329782,2.18828293,2.188921967,2.185358015,2.12271318,2.242728168,2.228111718,2.19129732,2.1535996,2.146813017,2.139223024,2.126459293,2.1094372,2.166663321
3,2.17967909,2.086783109,2.142194959,2.097289681,2.165009485,2.105784662,2.176789632,2.134432378,2.078032631,2.03076151,2.076376636,2.045564161,2.026996657,2.114744644,2.194911127
4,2.182298944,2.104012785,2.153172895,2.175593041,2.118852364,2.057704837,2.149978123,2.046118261,2.010239279,2.020268829,1.955195886,2.04886209,2.034422657,1.992917888,2.086840305
5,1.999156261,2.126317532,2.032739585,2.064756499,1.999656692,2.187751815,2.17558262,2.029815077,1.955951863,2.04420181,2.033453104,2.05573767,1.925446774,1.957928534,2.128607843
6,1.911119883,1.834036988,1.834484892,1.799416488,2.063428478,2.090149633,2.036918646,2.059283345,2.013891944,1.978386619,2.027073414,2.012328317,1.956984543,2.099458999,1.938904856
7,1.922692757,1.817703158,1.899158447,1.796491418,1.860337507,1.816196544,2.065838,2.048515216,2.174445848,2.086118205,1.921256945,2.055520862,1.942351372,2.088547853,2.199248255
8,2.048231707,1.920799293,1.817685598,1.595732945,1.702650988,1.812627011,1.910768488,2.084368104,2.119287078,1.937870952,2.009505618,2.009821053,1.825024832,1.933053393,1.834601094
9,1.925012644,1.695892318,1.728429499,1.626337375,1.824509178,1.642379989,1.720625819,1.878445832,1.980635566,2.058670302,2.058722504,1.916304152,1.896429246,1.92194784,2.004456014
10,1.985889216,1.882747876,1.678938986,1.766747735,1.761905995,1.849207238,1.846441169,1.788576253,1.85275804,1.896768299,1.920648387,1.888476808,1.756662544,1.993437009,1.887498078
11,1.909601978,1.73998797,1.75359119,1.672277013,1.657207263,1.73200834,1.760844055,1.701673949,1.915535243,1.971666673,1.844623909,1.971860947,1.81667187,1.870455337,1.840799518
12,1.937858869,1.676594371,1.654679853,1.771413871,1.796245751,1.773159401,1.579521096,1.966253944,1.846422593,1.968374802,2.001449654,1.901088757,1.827856042,1.94310344,1.959855723
13,1.940175233,1.726174734,1.670506476,1.654776447,1.85049997,1.765475757,1.735012187,1.707719035,1.73944389,1.818353696,1.819717572,1.933255979,2.049229776,2.113578494,1.875116924
14,1.850768419,1.801745136,1.79605618,1.774940853,1.694765512,1.643066529,1.658489813,1.728753807,1.894954006,1.8559685,1.76180918,1.81491848,1.773194365,2.063256629,1.805408235
15,1.947379822,1.739125154,1.7736303,1.637791936,1.65411661,1.577754967,1.709014848,1.747423421,1.790017267,1.578602984,2.016607393,1.721154855,1.741754937,1.901399359,1.904972638
16,1.825482316,1.899239564,1.670706786,1.726507334,1.635412238,1.643793001,1.834802102,1.682534806,1.841751758,1.843689379,1.942740594,1.91589136,1.935054921,2.064017973,1.931122616
17,1.792345043,1.951526667,1.72505452,1.543621903,1.655860065,1.652703336,1.604076854,1.648426902,1.891616129,1.782717736,1.747978503,1.922293537,2.044047116,1.782232492,2.115844952
18,1.895397978,1.868586104,1.661794241,1.69969109,1.63051523,1.780686475,1.545564041,1.647282753,1.601955923,1.864693521,1.96819029,1.8733085,1.974935065,1.857181205,2.005777006
19,1.858122277,1.75588072,1.698737505,1.672876561,1.595365835,1.658030385,1.684615494,1.585144337,1.624399412,1.695974062,1.679649959,1.942836021,1.936555744,1.960551874,2.025142809
20,1.82124355,1.832222099,1.58275734,1.572958587,1.598413952,1.54417288,1.715158325,1.677419876,1.600058249,1.687932782,1.863316767,1.665929358,2.0265601,1.827116723,1.906150817
21,2.00761325,1.651466114,1.624128591,1.517298056,1.760477053,1.514716399,1.487885134,1.64526799,1.666754655,1.663418631,1.638103882,1.788600045,1.753779652,1.749553277,1.900893987
22,1.794307929,1.696339396,1.668495493,1.626200908,1.567706895,1.499260761,1.690467576,1.675532191,1.572277081,1.780996247,1.645257638,1.781728747,1.681727438,1.675311641,1.88806424
23,1.892912228,1.758144269,1.638537682,1.641571424,1.546124475,1.479896433,1.586341839,1.441449448,1.694213152,1.624384078,1.622031677,1.731357816,1.665553418,1.744668672,1.830204099
24,1.806961632,1.705516921,1.657704606,1.454840658,1.634728951,1.683294919,1.578488129,1.361453933,1.654507958,1.470215632,1.709280968,1.691153194,1.569116679,1.807414744,1.876062686
25,1.817502897,1.763147903,1.616319117,1.569417353,1.606487458,1.631799182,1.433129966,1.440172826,1.646768765,1.870210237,1.464339827,1.454593047,1.752066687,1.595710281,1.73693018
26,1.682376393,1.760073336,1.605086694,1.597722038,1.643294914,1.56801464,1.61576281,1.501375902,1.6248443,1.546617153,1.698928241,1.749029991,1.652741247,1.66339687,1.79936756
27,1.726151633,1.580440928,1.50333427,1.375903652,1.580320394,1.631621937,1.659784689,1.530397734,1.659010486,1.382239767,1.642862391,1.774527644,1.876692567,1.781083711,1.861752336
28,1.710463498,1.63475501,1.628559171,1.6122265,1.619867502,1.590729829,1.653036578,1.684976174,1.478621918,1.751060414,1.641075704,1.745626868,1.7091646,1.827496314,1.788007126
29,1.848394154,1.644916791,1.639328568,1.512590487,1.374811814,1.468900174,1.54013731,1.686342209,1.544538729,1.814730502,1.844969072,1.680989859,1.657347479,1.683453719,1.730405285
30,1.701075313,1.521358249,1.69633266,1.563128865,1.261201331,1.466033187,1.700596088,1.578241392,1.74577014,1.713549941,1.749880234,1.658084869,1.775135104,1.684033242,1.780803164
