tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,2.846975,1.779359,1.779359,1.779359,1.779359,1.779359,1.779359,1.779359,1.779359,1.542112,1.423488,1.423488,1.779359,1.779359,1.779359
2,1.897983,1.897983,0.237248,0.237248,1.542112,0.237248,0.355872,0.237248,1.779359,1.304864,1.779359,1.423488,1.779359,1.779359,1.304864
3,1.304864,1.304864,1.304864,1.18624,0.237248,0.237248,0.237248,1.779359,0.355872,0.237248,1.304864,0.59312,1.423488,1.660735,0.830368
4,1.067616,1.067616,0.237248,0.237248,1.304864,0.237248,0.355872,0.237248,1.067616,0.355872,0.355872,0.711744,1.779359,1.779359,1.779359
5,0.59312,0.237248,0.355872,0.237248,0.237248,0.237248,0.237248,0.355872,0.237248,0.237248,0.355872,0.355872,0.355872,1.779359,0.355872
6,0.237248,0.237248,0.237248,0.237248,0.355872,0.355872,0.237248,0.355872,0.59312,0.474496,1.542112,1.660735,1.660735,0.474496,1.660735
7,0.237248,0.237248,0,0.237248,0.355872,1.304864,0.59312,0.711744,0.237248,0.355872,0.355872,0.474496,1.660735,0.237248,0.237248
8,0,0.237248,0,0.474496,0.474496,0.59312,0.355872,0.355872,0.237248,0.355872,0.711744,0.711744,1.660735,0.830368,0.59312
9,0,0,0.237248,0.237248,0.237248,0.355872,0.237248,0.237248,0.237248,0.711744,0.59312,0.59312,0.237248,0.474496,0.237248
10,0,0,0.118624,0.237248,0.237248,0,0.59312,0.237248,0.355872,0.355872,0.474496,0.59312,1.542112,0.237248,0.237248
11,0,0,0,0.237248,0.355872,0.237248,0,0.237248,0.237248,0.237248,0.711744,0.59312,0.355872,0.830368,0.711744
12,0,0,0.118624,0,0,0.237248,0.237248,0.118624,0.237248,0.237248,0.118624,0.474496,0.237248,1.067616,0.948992
13,0,0,0,0,0.237248,0.237248,0.237248,0.355872,0.355872,0.355872,0.237248,0.474496,0.355872,0.474496,0.237248
14,0,0,0,0,0,0.237248,0.237248,0.237248,0,0.237248,0.474496,0.711744,1.660735,0.118624,0.237248
15,0,0,0.237248,0.237248,0,0,0.237248,0.355872,0,0.355872,0.237248,0.474496,1.067616,0.355872,0.711744
16,0,0,0,0,0,0.118624,0.237248,0.237248,0.355872,0,0.355872,0.355872,0.474496,0.355872,0.355872
17,0,0,0,0,0.118624,0,0.237248,0.118624,0,0.237248,0.474496,0.237248,0.474496,0.237248,0.237248
18,0,0,0,0,0,0.118624,0,0,0.237248,0,0.237248,0.355872,0.355872,0.237248,0.59312
19,0,0,0,0,0,0,0.237248,0.237248,0.237248,0.118624,0.237248,0.237248,0.237248,0.59312,0.355872
20,0,0,0,0,0,0,0,0,0.237248,0.237248,0.237248,0.237248,0.355872,0.355872,0.59312
21,0,0,0,0,0,0,0,0,0.118624,0.237248,0.237248,0.237248,0.237248,0.474496,0.474496
22,0,0,0,0,0,0.237248,0.118624,0,0,0.237248,0.237248,0,0.355872,0.237248,0.355872
23,0,0,0,0,0,0,0,0,0,0.355872,0.237248,0.237248,0.355872,0.355872,0.237248
24,0,0,0,0,0,0,0.237248,0.237248,0.237248,0.237248,0,0.118624,0.237248,0.118624,0.474496
25,0,0,0,0,0,0,0.237248,0,0.355872,0.237248,0.237248,0.118624,0.237248,0.59312,0.355872
26,0,0,0,0,0,0,0,0.237248,0,0,0.118624,0.237248,0.237248,0.355872,0.237248
27,0,0,0,0,0,0,0,0,0,0.474496,0,0.237248,0,0.830368,0.237248
28,0,0,0,0,0,0,0,0,0,0.237248,0.237248,0.237248,0.355872,0.237248,0.474496
29,0,0,0,0,0,0,0,0,0,0.118624,0.237248,0.237248,0.474496,0.237248,0.237248
30,0,0,0,0,0,0,0,0,0,0.118624,0.237248,0.711744,0,0.59312,0.59312
