time_sec,mean_best_value,valid_runs
0.5,882.69,100
1.0,877.25,100
1.5,875.4,100
2.0,874.42,100
2.5,872.95,100
3.0,871.2,100
3.5,870.24,100
4.0,869.51,100
4.5,868.03,100
5.0,867.62,100
5.5,867.25,100
6.0,866.39,100
6.5,865.54,100
7.0,865.46,100
7.5,865.19,100
8.0,864.68,100
8.5,864.61,100
9.0,864.26,100
9.5,863.85,100
10.0,863.16,100
10.5,862.5,100
11.0,861.77,100
11.5,860.82,100
12.0,860.59,100
12.5,860.5,100
13.0,860.19,100
13.5,859.9,100
14.0,859.9,100
14.5,859.69,100
15.0,859.69,100
