tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,7.50652435,7.26453146,7.01186244,6.92408072,6.84104394,6.75563467,6.72835119,6.58837486,6.633452,6.58007124,6.60260976,6.46500595,6.49940688,6.47093713,6.37841045
2,6.98813767,6.85409259,6.67497039,6.42823254,6.31909851,6.03795975,6.04863586,5.96204037,5.96559908,5.84104392,5.92763938,5.9145908,5.93238439,5.96322657,5.91577701
3,6.44958487,6.1126928,6.12336893,5.62396208,5.57176752,5.53855286,5.52194547,5.6465006,5.52431796,5.59193356,5.77342828,5.7081851,5.70818509,5.67497034,5.79240807
4,5.37010671,4.98576512,4.78884937,5.19928829,5.2064057,5.14353505,5.24436539,5.16844606,5.43179127,5.39620408,5.39501789,5.41162522,5.58125744,5.58125748,5.71886124
5,4.623962,4.07473311,4.06761571,4.46263346,4.76156588,4.99169637,4.90984584,5.01779358,5.13879011,5.22894429,5.27876638,5.37722426,5.36773432,5.62396201,5.67852907
6,3.69395019,3.64175562,3.81020167,4.00948989,4.21233688,4.62158957,4.71648875,4.88493481,4.88730723,4.98813759,5.20166075,5.3107948,5.38671411,5.36654806,5.52313166
7,3.72597865,3.33096084,3.5361803,3.65361803,3.82087781,4.08778172,4.38790035,4.55278769,4.61447212,4.82680898,4.85409253,5.09608543,5.27283511,5.23724797,5.34875445
8,3.35824433,3.37959666,3.50296566,3.5646501,3.67259787,3.82325031,4.0083037,4.3724792,4.4543298,4.66666667,4.8588375,5.0794781,5.27876636,5.25029657,5.38315541
9,3.4412811,3.11269272,3.30130487,3.4911032,3.63938313,3.69632263,3.89679713,4.15539737,4.36654808,4.68564651,4.61803089,4.85646498,4.93119812,5.08422303,5.1886121
10,3.22657173,3.14946616,2.99762754,3.13404504,3.28825624,3.65717667,3.92526686,4.22064056,4.24555162,4.4341637,4.6227758,4.81020167,4.91340458,4.96678529,5.18979837
11,3.23368913,2.88018976,2.77935946,3.03202842,3.2099644,3.52787659,3.68208783,3.71767494,4.14827996,4.24673791,4.47212337,4.48517205,4.74614473,4.77817324,5.10557535
12,3.1826809,2.79715296,2.76986948,3.15183864,2.97864769,3.4234875,3.65243183,3.77935943,3.94661921,4.13404506,4.32147099,4.47212337,4.70699884,4.87900356,5.05693951
13,3.06880187,2.62514826,2.7402135,2.64531439,3.12218269,3.18505337,3.4911032,3.65836299,3.73190983,4.05693948,4.15539739,4.32384346,4.71174375,4.85765126,4.92289447
14,3.17319097,2.52669038,2.76393833,2.72004745,2.85646505,2.86239622,3.24792411,3.36892055,3.65124558,3.74614469,3.87663108,4.31909849,4.68208783,4.91103206,4.74733097
15,2.89679718,2.44839858,2.74139974,2.68327402,2.85409259,3.07473312,3.28707004,3.11862397,3.37366548,3.66666665,3.83155401,4.07829182,4.37010675,4.58244366,4.66192178
16,2.68683276,2.41755638,2.6417556,2.45432981,2.63107949,2.80782916,3.16132858,3.18505341,3.38908658,3.81376037,3.89205221,4.16014238,4.06524323,4.52787665,4.65599052
17,2.86239627,2.62989323,2.62989327,2.44483986,2.63819691,2.58837486,2.93119812,3.06524321,3.11269278,3.65124554,3.82443659,3.83274024,4.14827998,4.20996443,4.22182686
18,2.9062871,2.49228943,2.54448396,2.61091342,2.63819691,2.87544487,2.79952552,3.13997627,3.27995256,3.35112689,3.78884938,3.72123366,4.05100832,4.25385527,4.3807829
19,2.79478058,2.44839861,2.50177935,2.40213526,2.49940684,2.55516019,2.83036775,2.65599052,2.79833922,3.2135231,3.25385525,3.67734283,3.77105582,3.98220643,4.06049821
20,2.70462637,2.32384345,2.45670224,2.21115071,2.3606168,2.33451961,2.64412812,2.84223021,2.82325026,3.18505336,3.15065235,3.48517197,3.9537367,3.63582447,4.12692766
21,3.01542112,2.37247925,2.30130486,2.31672596,2.36654799,2.37722419,2.5338078,2.81850537,2.85053385,3.10201658,3.39857645,3.2597865,3.5848161,4.03202852,4.25741402
22,2.90154214,2.30960855,2.52906289,2.21708183,2.19454332,2.39264531,2.71648868,2.80308422,2.96322652,3.20284697,3.15539736,3.39027285,3.6844603,3.57888494,3.80901547
23,2.68683278,2.3131674,2.37841042,2.27520761,2.3618031,2.22538557,2.44009488,2.6263345,2.77698697,3.07947804,3.04507713,3.53618024,3.44602607,3.91814946,4.16251483
24,3.18386721,2.26809023,2.16607355,2.13167256,2.41518385,2.42586003,2.48398575,2.35824437,2.69869515,2.8908659,3.08540927,3.15895613,3.41992882,3.73902729,3.7935943
25,2.99406881,2.42941876,2.37485176,2.4377224,2.17793593,2.51838672,2.50415177,2.64294183,2.76393828,2.99288257,3.08422301,3.32621588,3.50296559,3.70581258,3.68683276
26,2.88256227,2.40213526,1.97983398,2.15421119,2.39739029,2.38552787,2.65361799,2.86832737,2.797153,2.84341638,3.16132856,3.41992887,3.43297748,3.6488731,4.01186238
27,3.22064051,2.56702256,2.22064053,2.18979833,2.32265715,2.36536183,2.71530248,2.77461445,3.05693949,3.18979834,3.28706998,3.42941877,3.59311982,3.80664296,3.67022534
28,2.94661918,2.48398578,2.23131676,2.43179125,2.41399758,2.39739031,2.83867139,2.75326217,2.7603796,2.945433,3.36536176,3.39976281,3.80664292,4.04151837,4.04982207
29,3.38315535,2.82680904,2.43060504,2.26809015,2.40450771,2.35231314,2.480427,2.66785287,2.8742586,3.10676156,3.31909847,3.51008303,3.43653621,3.60972718,3.92526691
30,3.22301307,2.63701067,2.40213522,2.4578885,2.28351126,2.48754447,2.78054568,2.64294189,2.96322657,3.03795966,3.48279951,3.71648875,3.56820877,4.12336891,4.29655987
