time_sec,mean_best_value,valid_runs
0.5,929.11,100
1.0,926.66,100
1.5,925.13,100
2.0,923.75,100
2.5,923,100
3.0,922.13,100
3.5,921.08,100
4.0,919.91,100
4.5,919.23,100
5.0,918.57,100
5.5,917.83,100
6.0,917.58,100
6.5,917.08,100
7.0,917.08,100
7.5,917.01,100
8.0,916.86,100
8.5,916.75,100
9.0,916.48,100
9.5,916.48,100
10.0,916.48,100
10.5,916.19,100
11.0,915.72,100
11.5,915.72,100
12.0,915.62,100
12.5,915.3,100
13.0,915.16,100
13.5,914.8,100
14.0,914.58,100
14.5,914.09,100
15.0,913.96,100
