tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,1.914414,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351
2,2.027027,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351
3,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.238739,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351
4,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.238739,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351
5,1.351351,1.351351,1.351351,0.337838,1.013514,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351,1.351351
6,1.351351,1.351351,0.45045,1.351351,0.45045,1.126126,1.351351,1.013514,1.351351,1.126126,1.351351,1.351351,1.351351,1.351351,1.351351
7,1.463964,1.351351,0.900901,0.900901,1.351351,0.675676,1.013514,1.351351,1.126126,1.351351,1.126126,1.351351,1.351351,1.351351,1.351351
8,1.801802,1.351351,1.238739,1.013514,1.013514,0.112613,0.675676,1.351351,0.788288,1.013514,1.351351,1.351351,1.351351,1.351351,1.351351
9,1.801802,1.351351,1.238739,1.126126,1.351351,0.225225,1.351351,1.013514,1.351351,1.126126,1.351351,1.013514,1.351351,1.351351,1.351351
10,1.576577,1.351351,1.238739,1.351351,1.238739,0.900901,0.45045,1.126126,1.013514,0.788288,1.351351,1.351351,1.351351,1.351351,1.351351
11,1.801802,1.351351,1.351351,1.238739,0.563063,0.337838,1.351351,1.238739,1.351351,1.351351,0.45045,0.788288,1.238739,1.351351,1.351351
12,1.689189,1.351351,0.900901,1.351351,0.112613,0.45045,1.126126,0.337838,0.675676,1.126126,0.45045,1.126126,1.126126,0.788288,1.351351
13,1.351351,1.351351,1.351351,1.351351,1.238739,1.013514,0.563063,1.351351,1.013514,1.013514,0.675676,1.238739,1.013514,1.351351,1.126126
14,1.351351,1.351351,0.900901,1.238739,1.238739,0.788288,1.013514,0.675676,0.225225,1.126126,0.900901,0.788288,0.788288,1.351351,1.351351
15,1.801802,1.013514,1.351351,1.351351,1.351351,0.45045,1.126126,1.013514,0.45045,0.45045,0.45045,1.013514,1.351351,1.351351,1.351351
16,1.801802,1.351351,1.351351,1.238739,1.238739,0.45045,0.675676,0.675676,0.900901,0.675676,1.126126,0.563063,0.788288,1.126126,1.238739
17,1.576577,1.351351,0.563063,0.563063,1.126126,0.788288,0.675676,0.900901,0.788288,0.788288,0.788288,0.45045,1.238739,0.788288,0.900901
18,2.13964,1.351351,0.563063,0.563063,0.675676,0.45045,0.788288,0.45045,0.563063,1.126126,1.238739,0.675676,0.563063,0.900901,1.238739
19,1.801802,1.351351,0.45045,1.013514,0.563063,0.900901,0.225225,0.900901,0.675676,0.675676,0.337838,0.788288,1.351351,0.45045,1.126126
20,1.463964,1.238739,1.351351,0.675676,1.238739,0.225225,1.126126,0.563063,0.112613,0.900901,1.126126,1.013514,0.788288,1.013514,1.013514
21,1.576577,1.126126,0.563063,0.45045,1.351351,1.126126,1.013514,0.788288,0.563063,0.225225,0.900901,1.013514,0.45045,0.337838,0.788288
22,1.576577,1.351351,1.351351,0.788288,1.351351,0.337838,0.788288,0.563063,0.900901,1.126126,0.900901,1.238739,0.788288,1.351351,0.900901
23,1.801802,1.238739,1.013514,0.563063,0.675676,0.563063,1.351351,0.563063,0.900901,0.675676,0.337838,1.126126,1.238739,1.351351,1.238739
24,1.801802,1.238739,1.351351,1.126126,0.900901,1.013514,1.238739,0.225225,0.563063,1.013514,1.126126,0.788288,1.013514,1.013514,1.351351
25,1.013514,1.351351,1.351351,0.900901,0.337838,0.788288,1.013514,0.788288,0.45045,1.238739,0.788288,1.013514,1.013514,1.013514,1.351351
26,2.027027,1.351351,1.351351,0.900901,0.563063,1.013514,1.013514,0.900901,0.563063,0.225225,0.788288,1.238739,1.126126,0.675676,1.351351
27,2.13964,1.351351,1.351351,1.126126,1.351351,1.013514,0.45045,0.675676,0.675676,1.013514,1.013514,1.238739,0.788288,1.013514,1.238739
28,1.576577,1.351351,1.351351,1.351351,0.900901,0.788288,1.013514,0.563063,1.126126,1.238739,0.900901,0.675676,0.900901,1.126126,1.351351
29,1.914414,1.351351,1.351351,1.351351,1.351351,1.238739,1.126126,1.013514,0.225225,0.788288,0.337838,0.900901,0.900901,1.126126,1.351351
30,1.238739,1.351351,1.238739,1.351351,1.238739,1.351351,0.900901,0.563063,1.238739,1.351351,1.126126,1.351351,1.351351,1.238739,0.900901
