tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,1.7446957,1.719936922,1.753160787,1.741891712,1.652247152,1.659543544,1.672738174,1.632500396,1.682264667,1.589581429,1.659630016,1.636464434,1.644190878,1.608788155,1.577100942
2,1.638986089,1.705603218,1.581354538,1.628690288,1.567114616,1.562559903,1.501901981,1.486108551,1.478389891,1.472846259,1.480969664,1.480199695,1.43817585,1.531877345,1.519282433
3,1.692751142,1.627928861,1.70846187,1.452879004,1.466916757,1.564651018,1.483769054,1.542856312,1.543556426,1.484005987,1.412812002,1.473340181,1.484038443,1.506973303,1.482154215
4,1.442573204,1.497368385,1.513219952,1.531880725,1.450583532,1.457121236,1.437028638,1.474804913,1.356318357,1.469324931,1.423871946,1.482076486,1.532844158,1.515920078,1.479749665
5,1.395913357,1.314386548,1.391654901,1.366932523,1.504230748,1.383795381,1.371420937,1.291442076,1.33623098,1.409432856,1.404439838,1.435537514,1.392159211,1.435871196,1.479989867
6,1.402671559,1.453548985,1.416789882,1.338998436,1.37205219,1.381546009,1.343452996,1.395028877,1.417451571,1.372578652,1.349190343,1.248396276,1.442611833,1.404460435,1.520523086
7,1.297167961,1.246519645,1.298354909,1.374645179,1.2929662,1.344056853,1.29036842,1.389615038,1.319359151,1.461483891,1.498091988,1.358044166,1.338624898,1.401785491,1.511034395
8,1.291890328,1.322823128,1.270262105,1.17640677,1.26998982,1.350867346,1.267653158,1.394687289,1.307656888,1.386625554,1.313618336,1.332667205,1.348326023,1.456735737,1.407430663
9,1.292538168,1.366873955,1.23792724,1.380657914,1.287526142,1.401371896,1.098022741,1.389541768,1.345600026,1.400479475,1.309397446,1.375031429,1.312065535,1.410021689,1.316208247
10,1.212039808,1.316042295,1.316229117,1.245131548,1.201676214,1.236863562,1.24770295,1.37633505,1.242236788,1.388095061,1.377828481,1.357519655,1.400761688,1.396555599,1.34266853
11,1.2376007,1.15980392,1.251299267,1.322015254,1.144568178,1.390260136,1.115021129,1.30632348,1.114902239,1.097019009,1.380317854,1.388300376,1.418745155,1.409011146,1.322303535
12,1.321912534,1.192649616,1.30939502,1.171339063,1.163033796,1.231153744,1.137678515,1.24019803,1.209013866,1.182293717,1.252672343,1.387724508,1.355759612,1.412237111,1.344958697
13,1.198555742,1.316723424,1.202745975,1.127851572,1.202400898,1.152477936,1.316396979,1.04422584,1.259555407,1.165884649,1.219604489,1.208631911,1.280832875,1.393915152,1.368241499
14,1.168071766,1.328578139,1.24546229,1.20960654,1.228852616,1.124224328,1.178365093,1.144671137,1.195267474,1.239647933,1.259421671,1.333159226,1.15032861,1.369559088,1.284916331
15,1.20661644,1.223089222,1.172847263,1.177758971,1.168828196,1.234180396,1.098819809,1.234719406,1.088865713,1.192802676,1.161366805,1.104258092,1.141827985,1.140195039,1.359258082
16,1.076275686,1.165058647,1.150586967,1.118256126,1.095581764,1.136688924,1.168825438,1.215265307,1.044897238,1.192007731,1.123509106,1.317684254,1.261567503,1.207516402,1.265934171
17,1.175973829,1.281422281,1.242339948,1.115310555,1.066495546,1.082395539,1.142013584,1.096111848,1.056094369,1.169967448,1.006583342,1.21136165,1.234864718,1.36495002,1.297614255
18,1.257560473,1.175437781,1.26760472,1.137660461,1.065000978,1.199264641,1.079712238,1.266945614,1.182921988,1.200990044,1.016743311,1.153700003,1.348190647,1.219352974,1.250029242
19,1.071934665,1.167175973,1.132181858,1.217245347,1.112348629,1.041749795,1.033850247,1.191341244,1.244302099,1.198465447,1.009003427,1.215310103,1.123791837,1.240081886,1.212207293
20,1.172392783,1.172873991,1.149994454,1.18508848,1.042530969,1.222332289,0.9953009759,1.181131706,1.119831793,1.050770091,1.236705616,1.20327892,1.296480485,1.191704138,1.23132849
21,1.298654775,1.216592684,1.187518028,1.167562818,0.9972918664,1.232185427,1.0085564,1.039577902,1.130601305,0.9155661666,1.117729058,1.118045875,1.279776361,1.44569857,1.315684012
22,1.333032375,1.145803068,1.117573206,1.111503081,1.112977202,1.042540765,1.164010911,1.172480232,1.222789117,1.134916584,1.215925522,1.168483453,1.179386529,1.17913726,1.33568583
23,1.25971406,1.237571731,1.159033276,1.115747512,0.9839652358,1.139624708,1.015936689,1.146476421,1.169679981,1.154810351,1.186501476,1.006099598,1.1309723,1.381838976,1.269515683
24,1.267061349,1.269055022,1.094013906,1.159552577,1.10695475,1.222709524,1.080085313,1.10077659,1.132936778,1.124857669,1.154587928,1.132099826,1.260202031,1.256998116,1.341027023
25,1.293832287,1.144181413,1.252002848,1.097742715,1.190814308,1.097450902,1.033572672,1.12075055,1.11446325,1.134044337,1.135480811,1.174993064,1.396117532,1.163284367,1.29890925
