tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,5.57207205,5.30743244,5.14301807,5.13063064,5.05855859,4.93243249,4.87162167,4.85360365,4.847973,4.86036042,4.86936942,4.92342347,4.97072079,5.03378385,5.06418925
2,5.0045046,4.97747751,4.79842342,4.68468472,4.60472975,4.55292796,4.46959459,4.50563067,4.55180184,4.55405405,4.61486492,4.69819823,4.66779282,4.80067568,4.82770271
3,4.77027027,4.56756756,4.606982,4.41554053,4.29279285,4.20945945,4.30743249,4.3400901,4.42229732,4.4774775,4.41891891,4.54954957,4.615991,4.66554054,4.62612614
4,4.39864863,4.42117117,4.29166662,4.25788286,4.04054056,4.10810812,4.20045049,4.24887388,4.16779281,4.35585585,4.41666666,4.43468465,4.57882885,4.72297297,4.65315315
5,4.30518024,4.07094594,3.90090089,3.89189189,3.81306312,3.91328831,3.97409908,3.94144146,4.18693697,4.26689192,4.31644147,4.34909914,4.3918919,4.43243244,4.68806307
6,4.15765766,4.01013513,3.73536041,3.81531531,3.80968466,3.87500001,3.83333337,3.86711712,3.94707207,4.01914415,4.20495496,4.1745495,4.38400904,4.40540541,4.53265767
7,4.07995496,3.94369368,3.86486491,3.68581084,3.7331081,3.66779281,3.7635135,3.81193696,3.88400905,4.11936939,4.24774779,4.12387392,4.42004507,4.50675679,4.43806309
8,4.23873876,4.01576577,3.75450455,3.59121628,3.30630636,3.59121622,3.51914418,3.79504501,3.72747748,3.93918921,3.99662164,4.17454958,4.13963967,4.32545049,4.42792793
9,4.24211711,3.97635137,3.61824326,3.64414418,3.51576578,3.37499999,3.47522521,3.62837841,3.76914413,3.85022526,3.92792788,3.98648654,4.1418919,4.37500004,4.42342343
10,4.21283781,4.08220721,3.7961712,3.66216221,3.54391896,3.39864868,3.32207208,3.44594599,3.55292797,3.55968467,3.79166665,3.97972974,4.12387385,4.24887392,4.31418919
11,4.22297295,4.05518014,3.69144141,3.56756755,3.26914413,3.39527025,3.18355849,3.39076581,3.38513511,3.54279278,3.634009,3.91441439,4.08896402,4.11824327,4.25337843
12,4.286036,3.95157659,3.72409913,3.55067563,3.30855859,3.27139638,3.2342342,3.29504504,3.41216215,3.50112617,3.44594598,3.79279278,4.07882887,3.98423423,4.18468464
13,4.3536036,4.03716215,3.60472977,3.53828833,3.27364863,3.31644142,3.13738742,3.20045046,3.37725221,3.39977478,3.42229731,3.6722973,3.88288289,4.10022523,4.19932436
14,4.30855849,4.12387385,3.80743239,3.55743249,3.4774775,3.17680179,3.14076577,3.01238739,3.20833338,3.40202703,3.42567564,3.60923427,3.58445941,4.07094592,4.17229727
15,4.32319819,4.08108111,3.83671173,3.44144149,3.41891888,3.186937,3.01013522,3.13175671,3.23536036,3.33783786,3.28040541,3.52027029,3.78378378,3.83220721,4.0123874
16,4.38851353,4.10135135,3.77815321,3.6227478,3.29279279,3.23310807,3.04166666,2.99887392,3.02590092,3.2387387,3.16891893,3.48310814,3.73986489,3.76689193,4.04842343
17,4.27477477,4.03716217,3.86824322,3.54166663,3.28040541,3.24999999,2.99887391,3.11148648,3.0990991,3.15765761,3.23536037,3.48198199,3.59346844,3.78153152,3.80067569
18,4.40427929,3.96396395,3.87274773,3.49549551,3.19144145,3.23986484,3.10247739,3.17004503,3.10923422,3.28153153,3.31193694,3.57545046,3.73761263,3.70495499,3.87612613
19,4.35472974,4.00112611,3.73648653,3.55067568,3.23648654,3.05630637,3.0247748,2.92342343,3.20495494,3.31644143,3.2533784,3.2972973,3.56981976,3.60472977,3.83783785
20,4.26914412,4.06531533,3.86599101,3.59909913,3.41779278,3.30968472,3.13175673,3.18130631,3.03378382,3.13175678,3.23986485,3.59234238,3.61599103,3.51463965,3.84797298
21,4.27477476,4.15878377,3.88963964,3.71396393,3.33108109,3.3547297,2.93355858,2.96734237,3.21396398,2.93018021,3.26914414,3.56531534,3.48648647,3.6970721,3.80743246
22,4.41103607,4.11148653,3.81869368,3.72972977,3.34684691,3.26914417,3.11148649,3.16554054,3.21734233,3.24099098,3.27027023,3.45157657,3.69256759,3.62612609,3.92004506
23,4.42905408,4.12837841,4.01351355,3.6689189,3.51801806,3.24549545,3.18806309,3.19369372,3.2894144,3.24549546,3.1081081,3.35923423,3.73761263,3.82094594,3.8355856
24,4.46396398,4.21509009,4.03603604,3.75450448,3.33445945,3.2668919,3.41891896,3.19481984,3.2286036,3.23986488,3.32770269,3.33671175,3.57319822,3.7331081,3.8400901
25,4.47747749,4.07657661,4.00112613,3.74549547,3.731982,3.29279281,3.08333335,3.29166667,3.04054053,3.34797297,3.29054053,3.48648649,3.63513515,3.79166672,3.97522521
26,4.38963961,4.15202702,4.13400901,3.83220723,3.58108108,3.49099097,3.42004509,3.13175674,3.38738737,3.09346848,3.40765762,3.50337841,3.48648649,3.72522522,4.06306308
27,4.56869371,4.27027031,4.08896394,3.90202706,3.9222973,3.5382883,3.26126124,3.25563056,3.23648652,3.44819817,3.59797299,3.59234234,3.65090091,3.69256756,3.89076576
28,4.44369369,4.26351356,4.16216222,4.10585584,3.74662165,3.66666668,3.4921171,3.44144146,3.42567567,3.46959459,3.71959457,3.4279279,3.79054057,3.9808559,4.0135135
29,4.53378384,4.25900901,4.079955,4.08445948,3.77139639,3.70495497,3.63963965,3.53941439,3.39639639,3.67117117,3.75112613,3.72635136,3.81644146,3.69594597,4.26351351
30,4.53716216,4.33108105,4.24324328,4.11261266,3.96058561,3.70495498,3.5596847,3.48310805,3.56756761,3.64977476,3.79504504,3.9313063,3.82432432,3.97522523,4.31981983
