tenure1,tenure2,runs,mean_gap,min_gap,max_gap,std_gap,mean_value,mean_iterations,mean_candidates,mean_feasibility
3,14,100,4.66554054,1.351351,8.558559,1.506973303,929.43,16655.32,3977570906,31991385.81
3,15,100,4.62612614,1.351351,8.558559,1.482154215,929.08,17466.89,4135302245,30966058.41
4,1,100,4.39864863,1.351351,8.558559,1.442573204,927.06,8037.48,1850913264,59999814.16
4,2,100,4.42117117,1.351351,10.585586,1.497368385,927.26,8752.61,2045218549,56044847.85
4,3,100,4.29166662,1.351351,8.558559,1.513219952,926.11,9302.45,2205512442,53774525.46
4,4,100,4.25788286,1.351351,10.585586,1.531880725,925.81,10205.76,2443743741,50614043.47
4,5,100,4.04054056,1.351351,8.558559,1.450583532,923.88,11129.63,2688543134,48035575.94
4,6,100,4.10810812,1.351351,8.108108,1.457121236,924.48,11912.34,2892897221,44652572.97
4,7,100,4.20045049,1.238739,8.333333,1.437028638,925.3,12733.46,3100565381,41299367.89
4,8,100,4.24887388,1.351351,8.558559,1.474804913,925.73,13184.6,3212537600,39917867.02
4,9,100,4.16779281,1.351351,8.558559,1.356318357,925.01,13855.38,3372267861,37729414.12
4,10,100,4.35585585,1.351351,8.220721,1.469324931,926.68,14626.59,3551225761,36213941.04
4,11,100,4.41666666,1.351351,8.558559,1.423871946,927.22,15037.31,3638084182,34803311
4,12,100,4.43468465,1.351351,9.121622,1.482076486,927.38,15723.44,3782257025,33440348.59
4,13,100,4.57882885,1.351351,9.121622,1.532844158,928.66,16390.28,3913472732,32460046.99
4,14,100,4.72297297,1.351351,9.121622,1.515920078,929.94,16910.14,4010172313,31604822.7
4,15,100,4.65315315,1.351351,8.558559,1.479749665,929.32,17365.05,4093539892,30962297.35
5,1,100,4.30518024,1.351351,8.220721,1.395913357,926.23,8037.13,1833278088,63861273.38
5,2,100,4.07094594,1.351351,8.220721,1.314386548,924.15,8202.03,1895530814,60861229.9
5,3,100,3.90090089,1.351351,7.882883,1.391654901,922.64,9177.38,2154207859,53429892.35
5,4,100,3.89189189,0.337838,7.31982,1.366932523,922.56,10397.37,2469556388,48192191.82
5,5,100,3.81306312,1.013514,8.108108,1.504230748,921.86,10828.4,2590439505,47185384.95
5,6,100,3.91328831,1.351351,8.220721,1.383795381,922.75,11568.81,2784794987,45565672.64
5,7,100,3.97409908,1.351351,7.995495,1.371420937,923.29,12406.58,3000020022,42768952.3
5,8,100,3.94144146,1.351351,7.657658,1.291442076,923,13134.09,3180935058,39392326.77
5,9,100,4.18693697,1.351351,8.220721,1.33623098,925.18,13997.2,3386330889,38103782.93
5,10,100,4.26689192,1.351351,8.558559,1.409432856,925.89,14366.59,3467842848,36695186.99
5,11,100,4.31644147,1.351351,8.220721,1.404439838,926.33,15049.51,3619816988,34395637.03
5,12,100,4.34909914,1.351351,8.558559,1.435537514,926.62,15795.88,3782482217,33451727.22
5,13,100,4.3918919,1.351351,8.220721,1.392159211,927,16208.95,3858604793,32031947.98
5,14,100,4.43243244,1.351351,8.558559,1.435871196,927.36,16793.65,3966855994,31613508.81
5,15,100,4.68806307,1.351351,8.671171,1.479989867,929.63,17381.01,4069863913,30916609.34
6,1,100,4.15765766,1.351351,9.121622,1.402671559,924.92,7769.8,1746691422,67485193.4
6,2,100,4.01013513,1.351351,8.333333,1.453548985,923.61,8210.83,1881730538,59895022.12
6,3,100,3.73536041,0.45045,7.207207,1.416789882,921.17,9050.53,2103861349,56049620.11
6,4,100,3.81531531,1.351351,7.207207,1.338998436,921.88,9945.33,2338604531,51752472.42
6,5,100,3.80968466,0.45045,7.77027,1.37205219,921.83,10889.56,2582171141,48564281.67
6,6,100,3.87500001,1.126126,7.31982,1.381546009,922.41,11734.88,2804456511,44207939.48
6,7,100,3.83333337,1.351351,8.333333,1.343452996,922.04,12357.22,2968119589,42281852.73
6,8,100,3.86711712,1.013514,7.77027,1.395028877,922.34,13293.27,3200521044,39224764.37
6,9,100,3.94707207,1.351351,8.333333,1.417451571,923.05,13565.03,3264784799,38235199.24
6,10,100,4.01914415,1.126126,7.657658,1.372578652,923.69,14264.2,3426157493,36092197.88
6,11,100,4.20495496,1.351351,7.657658,1.349190343,925.34,14980.24,3583452326,34954034.32
6,12,100,4.1745495,1.351351,7.545045,1.248396276,925.07,15720.44,3742926523,33502848.32
6,13,100,4.38400904,1.351351,8.558559,1.442611833,926.93,16221.81,3844486519,32779222.4
6,14,100,4.40540541,1.351351,7.657658,1.404460435,927.12,16877.1,3969739439,31237842.21
6,15,100,4.53265767,1.351351,8.558559,1.520523086,928.25,17559.26,4097181142,30994677.11
7,1,100,4.07995496,1.463964,7.657658,1.297167961,924.23,7649.71,1703625716,69413162.48
7,2,100,3.94369368,1.351351,7.545045,1.246519645,923.02,8426.69,1918679623,62396499.27
7,3,100,3.86486491,0.900901,8.558559,1.298354909,922.32,9055.35,2092129553,56440914.33
7,4,100,3.68581084,0.900901,8.445946,1.374645179,920.73,9602.75,2242070146,52031840.45
7,5,100,3.7331081,1.351351,7.995495,1.2929662,921.15,10819.54,2551721608,46876054.06
7,6,100,3.66779281,0.675676,7.77027,1.344056853,920.57,11759.44,2790779283,44559342.87
7,7,100,3.7635135,1.013514,7.657658,1.29036842,921.42,12261.71,2921435112,40753912.49
7,8,100,3.81193696,1.351351,7.545045,1.389615038,921.85,13125.28,3137350136,39549149.6
7,9,100,3.88400905,1.126126,7.657658,1.319359151,922.49,13674.82,3270859611,37898491.94
7,10,100,4.11936939,1.351351,8.558559,1.461483891,924.58,14771.41,3526330687,36461137.24
7,11,100,4.24774779,1.126126,8.558559,1.498091988,925.72,15217.67,3621638302,34708291.63
7,12,100,4.12387392,1.351351,8.558559,1.358044166,924.62,15757.66,3737290322,33410195.4
7,13,100,4.42004507,1.351351,7.882883,1.338624898,927.25,16432.89,3872885993,32617501.03
7,14,100,4.50675679,1.351351,8.558559,1.401785491,928.02,17042.18,3978141564,31793974.81
7,15,100,4.43806309,1.351351,8.558559,1.511034395,927.41,17545.01,4074143910,30678481.93
8,1,100,4.23873876,1.801802,7.995495,1.291890328,925.64,7919.11,1752900329,68684021.5
8,2,100,4.01576577,1.351351,7.432432,1.322823128,923.66,8303.37,1878094934,62082453.08
8,3,100,3.75450455,1.238739,7.207207,1.270262105,921.34,9244.96,2121250965,56074357.82
8,4,100,3.59121628,1.013514,6.644144,1.17640677,919.89,9872.21,2290049776,51437669.32
8,5,100,3.30630636,1.013514,6.418919,1.26998982,917.36,10670.62,2501119215,47802716.76
8,6,100,3.59121622,0.112613,7.207207,1.350867346,919.89,11380.09,2683294317,44886672.72
8,7,100,3.51914418,0.675676,7.094595,1.267653158,919.25,12347.56,2928185350,42154222.73
8,8,100,3.79504501,1.351351,7.77027,1.394687289,921.7,13208.79,3133394886,40792204.33
8,9,100,3.72747748,0.788288,7.657658,1.307656888,921.1,13767.89,3273071496,37941209.91
8,10,100,3.93918921,1.013514,7.657658,1.386625554,922.98,14627.82,3476193678,36158292.76
8,11,100,3.99662164,1.351351,7.31982,1.313618336,923.49,15222.62,3609432524,34307582.68
8,12,100,4.17454958,1.351351,8.558559,1.332667205,925.07,15741.65,3710668461,32973717.08
8,13,100,4.13963967,1.351351,7.545045,1.348326023,924.76,16330.6,3833489141,32401685.6
8,14,100,4.32545049,1.351351,8.558559,1.456735737,926.41,16811.88,3923319591,31318167.33
8,15,100,4.42792793,1.351351,8.558559,1.407430663,927.32,17811.53,4117550105,29780525.63
9,1,100,4.24211711,1.801802,7.545045,1.292538168,925.67,7750.24,1702680680,72004136.77
9,2,100,3.97635137,1.351351,7.657658,1.366873955,923.31,8297.33,1862399260,63137977.71
9,3,100,3.61824326,1.238739,7.094595,1.23792724,920.13,8938.66,2039683205,56363533.06
9,4,100,3.64414418,1.126126,8.220721,1.380657914,920.36,9773.93,2255773460,53506398.98
9,5,100,3.51576578,1.351351,7.094595,1.287526142,919.22,10647.9,2485944550,48084956.79
9,6,100,3.37499999,0.225225,7.432432,1.401371896,917.97,11651.34,2733811106,45672183.97
9,7,100,3.47522521,1.351351,6.756757,1.098022741,918.86,12248.36,2886110965,42387204.39
9,8,100,3.62837841,1.013514,7.657658,1.389541768,920.22,13299.93,3140406888,39126299.31
9,9,100,3.76914413,1.351351,7.657658,1.345600026,921.47,14089.58,3325712975,37824712.31
9,10,100,3.85022526,1.126126,8.220721,1.400479475,922.19,14576.83,3446618964,35686606.99
9,11,100,3.92792788,1.351351,7.995495,1.309397446,922.88,15130.22,3570506234,34553166.43
9,12,100,3.98648654,1.013514,8.558559,1.375031429,923.4,15877.08,3726936221,32837551.28
9,13,100,4.1418919,1.351351,7.657658,1.312065535,924.78,16337.9,3815269010,31875625.41
9,14,100,4.37500004,1.351351,7.77027,1.410021689,926.85,17057.96,3961608787,31984075.84
9,15,100,4.42342343,1.351351,7.657658,1.316208247,927.28,17852.16,4115624233,30022583.57
10,1,100,4.21283781,1.576577,7.432432,1.212039808,925.41,7679.53,1677990181,70659248.62
10,2,100,4.08220721,1.351351,7.657658,1.316042295,924.25,8396.98,1875806021,64518709.47
10,3,100,3.7961712,1.238739,8.333333,1.316229117,921.71,9076.61,2056316740,58965843.42
10,4,100,3.66216221,1.351351,6.981982,1.245131548,920.52,9925.7,2278909422,53063998.09
10,5,100,3.54391896,1.238739,7.094595,1.201676214,919.47,10886.18,2522229692,47390704.12
10,6,100,3.39864868,0.900901,6.756757,1.236863562,918.18,11464.96,2675886404,45755346.79
10,7,100,3.32207208,0.45045,6.644144,1.24770295,917.5,12398.46,2906738792,42836892.5
10,8,100,3.44594599,1.126126,7.31982,1.37633505,918.6,13058.58,3069185975,41689846.58
10,9,100,3.55292797,1.013514,6.756757,1.242236788,919.55,13828.93,3253246329,38061768.69
10,10,100,3.55968467,0.788288,8.671171,1.388095061,919.61,14791.59,3473233771,35560689.52
10,11,100,3.79166665,1.351351,7.882883,1.377828481,921.67,15274.62,3587705825,34523659.52
10,12,100,3.97972974,1.351351,8.558559,1.357519655,923.34,16003.26,3742912243,32679850.4
10,13,100,4.12387385,1.351351,8.558559,1.400761688,924.62,16624.23,3870875470,31286169.91
10,14,100,4.24887392,1.351351,8.558559,1.396555599,925.73,17067.62,3955749085,30538706.47
10,15,100,4.31418919,1.351351,8.558559,1.34266853,926.31,17957.23,4129207663,29183468.44
11,1,100,4.22297295,1.801802,7.31982,1.2376007,925.5,7732.11,1683843217,71217750.91
11,2,100,4.05518014,1.351351,7.31982,1.15980392,924.01,8571.52,1907508991,64853066.63
11,3,100,3.69144141,1.351351,6.981982,1.251299267,920.78,9103.16,2048950393,59155150.27
11,4,100,3.56756755,1.238739,7.545045,1.322015254,919.68,9964.23,2276029631,53387453.6
11,5,100,3.26914413,0.563063,6.756757,1.144568178,917.03,10797.27,2488479432,49338418.39
11,6,100,3.39527025,0.337838,7.545045,1.390260136,918.15,11231.38,2606051759,47004876.16
11,7,100,3.18355849,1.351351,6.869369,1.115021129,916.27,12337.52,2875895981,42834266.94
11,8,100,3.39076581,1.238739,8.558559,1.30632348,918.11,13020.71,3048207045,39882913.33
11,9,100,3.38513511,1.351351,6.644144,1.114902239,918.06,14004.93,3282051698,38411064.31
11,10,100,3.54279278,1.351351,6.418919,1.097019009,919.46,14374.05,3366874920,35960074.89
11,11,100,3.634009,0.45045,7.657658,1.380317854,920.27,15636.07,3646807201,32876479.05
11,12,100,3.91441439,0.788288,7.657658,1.388300376,922.76,16444.83,3830100512,32228859.63
11,13,100,4.08896402,1.238739,8.558559,1.418745155,924.31,16404.05,3805631491,31651793.34
11,14,100,4.11824327,1.351351,8.558559,1.409011146,924.57,17175.67,3972938422,31084499.82
11,15,100,4.25337843,1.351351,8.558559,1.322303535,925.77,18077.02,4149017221,29422625.14
12,1,100,4.286036,1.689189,7.545045,1.321912534,926.06,7718.73,1671678296,71509836.91
12,2,100,3.95157659,1.351351,7.207207,1.192649616,923.09,8306.49,1837208958,65228577.81
12,3,100,3.72409913,0.900901,6.644144,1.30939502,921.07,9011.96,2026073905,58023305.1
12,4,100,3.55067563,1.351351,6.644144,1.171339063,919.53,9931.17,2257908947,53987061.49
12,5,100,3.30855859,0.112613,7.77027,1.163033796,917.38,10685.09,2451077344,49071809.65
12,6,100,3.27139638,0.45045,6.756757,1.231153744,917.05,11662.9,2694254131,45257669.97
12,7,100,3.2342342,1.126126,5.743243,1.137678515,916.72,12258.97,2846244133,43172441.14
12,8,100,3.29504504,0.337838,6.756757,1.24019803,917.26,13465.52,3136174876,40876871.61
12,9,100,3.41216215,0.675676,7.545045,1.209013866,918.3,14008.23,3267410406,37417240.41
12,10,100,3.50112617,1.126126,7.31982,1.182293717,919.09,14743.34,3439986019,36350673.97
12,11,100,3.44594598,0.45045,7.657658,1.252672343,918.6,15752.7,3666531569,33729351.12
12,12,100,3.79279278,1.126126,7.657658,1.387724508,921.68,16596.33,3837511053,31593068.94
12,13,100,4.07882887,1.126126,8.558559,1.355759612,924.22,17181.12,3967101712,30624757.8
12,14,100,3.98423423,0.788288,8.558559,1.412237111,923.38,17561.69,4044777660,29736979.2
12,15,100,4.18468464,1.351351,8.558559,1.344958697,925.16,18235.59,4169876949,28760774.98
13,1,100,4.3536036,1.351351,7.31982,1.198555742,926.66,7856.13,1696294059,72138570.06
13,2,100,4.03716215,1.351351,7.882883,1.316723424,923.85,8825.35,1945798247,66329452.86
13,3,100,3.60472977,1.351351,7.31982,1.202745975,920.01,9058.69,2026497549,60849901.43
13,4,100,3.53828833,1.351351,6.644144,1.127851572,919.42,10157.94,2299244872,55341047.89
13,5,100,3.27364863,1.238739,6.531532,1.202400898,917.07,10588.26,2415562572,50623584.76
13,6,100,3.31644142,1.013514,7.31982,1.152477936,917.45,11350.19,2609100062,46925556.33
13,7,100,3.13738742,0.563063,6.981982,1.316396979,915.86,12824.67,2962590747,42623100.04
13,8,100,3.20045046,1.351351,6.081081,1.04422584,916.42,13275.17,3080365011,40123906.66
13,9,100,3.37725221,1.013514,7.657658,1.259555407,917.99,14298.03,3318371593,38319126.85
13,10,100,3.39977478,1.013514,6.193694,1.165884649,918.19,14826.94,3446237672,36016144.72
13,11,100,3.42229731,0.675676,6.306306,1.219604489,918.39,15645.83,3630163467,34041336.42
13,12,100,3.6722973,1.238739,7.657658,1.208631911,920.61,16502.62,3810867471,32004215.48
13,13,100,3.88288289,1.013514,8.558559,1.280832875,922.48,17499.9,4015438817,30127864.01
13,14,100,4.10022523,1.351351,8.558559,1.393915152,924.41,18093.07,4144273896,29222666.84
13,15,100,4.19932436,1.126126,8.558559,1.368241499,925.29,18607.62,4244887177,28508390.94
14,1,100,4.30855849,1.351351,7.207207,1.168071766,926.26,7796.92,1674745137,71978287.66
14,2,100,4.12387385,1.351351,7.995495,1.328578139,924.62,8456.51,1854763527,66781825.13
14,3,100,3.80743239,0.900901,6.869369,1.24546229,921.81,9169.33,2039486430,60520751.48
14,4,100,3.55743249,1.238739,7.432432,1.20960654,919.59,9940.95,2238363160,56023476.52
14,5,100,3.4774775,1.238739,7.882883,1.228852616,918.88,10698.95,2431844140,50172253.49
14,6,100,3.17680179,0.788288,6.306306,1.124224328,916.21,11608.79,2655458639,47127183.5
14,7,100,3.14076577,1.013514,5.743243,1.178365093,915.89,12432.63,2858550138,44503487.21
14,8,100,3.01238739,0.675676,5.630631,1.144671137,914.75,13238.58,3058584179,39888246.03
14,9,100,3.20833338,0.225225,6.193694,1.195267474,916.49,14241.39,3295677745,37663461.71
14,10,100,3.40202703,1.126126,8.558559,1.239647933,918.21,15047.14,3484276154,35788982.04
14,11,100,3.42567564,0.900901,6.306306,1.259421671,918.42,16272.2,3761996909,33685865.22
14,12,100,3.60923427,0.788288,7.432432,1.333159226,920.05,16968.33,3911389153,31972222.74
14,13,100,3.58445941,0.788288,6.306306,1.15032861,919.83,17409.79,3993131312,30586984.79
14,14,100,4.07094592,1.351351,8.558559,1.369559088,924.15,18193.67,4143617131,29273627.8
14,15,100,4.17229727,1.351351,8.558559,1.284916331,925.05,19227.34,4363821274,28611754.4
15,1,100,4.32319819,1.801802,7.432432,1.20661644,926.39,7859.3,1681190814,71985465.58
15,2,100,4.08108111,1.013514,6.981982,1.223089222,924.24,8638.81,1883576248,68201639.85
15,3,100,3.83671173,1.351351,6.869369,1.172847263,922.07,9259.04,2052907941,61440563.42
15,4,100,3.44144149,1.351351,7.545045,1.177758971,918.56,9984.14,2236696347,55853727.21
15,5,100,3.41891888,1.351351,6.869369,1.168828196,918.36,11060.65,2505807259,50150408.11
15,6,100,3.186937,0.45045,8.558559,1.234180396,916.3,11535.71,2630478282,47255551.07
15,7,100,3.01013522,1.126126,7.31982,1.098819809,914.73,12730.69,2916229614,43325881.58
15,8,100,3.13175671,1.013514,6.869369,1.234719406,915.81,13346.21,3069954215,40483856.01
15,9,100,3.23536036,0.45045,6.306306,1.088865713,916.73,14163,3265474792,38651282.22
15,10,100,3.33783786,0.45045,6.306306,1.192802676,917.64,15019.79,3465912455,36412865.05
15,11,100,3.28040541,0.45045,6.081081,1.161366805,917.13,16052.54,3702137331,33904880.26
15,12,100,3.52027029,1.013514,8.558559,1.104258092,919.26,16528.96,3795117866,32635895
15,13,100,3.78378378,1.351351,7.657658,1.141827985,921.6,17534.71,4016482977,31314204.48
15,14,100,3.83220721,1.351351,6.531532,1.140195039,922.03,18505.15,4211386438,29565131.41
15,15,100,4.0123874,1.351351,8.558559,1.359258082,923.63,19288.08,4342686164,28301788.44
16,1,100,4.38851353,1.801802,6.306306,1.076275686,926.97,8020.28,1713587694,71576955.64
16,2,100,4.10135135,1.351351,6.756757,1.165058647,924.42,8486.76,1846257474,68302738.69
16,3,100,3.77815321,1.351351,7.094595,1.150586967,921.55,9168.06,2025963147,61456455.33
16,4,100,3.6227478,1.238739,6.869369,1.118256126,920.17,10056.29,2247309462,56923797.43
16,5,100,3.29279279,1.238739,6.306306,1.095581764,917.24,10789.85,2438441883,51046879.88
16,6,100,3.23310807,0.45045,7.094595,1.136688924,916.71,11626.66,2644503768,46983016.02
16,7,100,3.04166666,0.675676,6.306306,1.168825438,915.01,12514.88,2860577936,45150313.23
16,8,100,2.99887392,0.675676,8.558559,1.215265307,914.63,13469.99,3090175625,41027671.68
16,9,100,3.02590092,0.900901,5.855856,1.044897238,914.87,14327.06,3290525534,38379039.62
16,10,100,3.2387387,0.675676,6.306306,1.192007731,916.76,15290.88,3516576181,35888047.32
16,11,100,3.16891893,1.126126,5.743243,1.123509106,916.14,16279.95,3742702063,33973829.07
16,12,100,3.48310814,0.563063,7.657658,1.317684254,918.93,16973.81,3892782078,32953209.69
16,13,100,3.73986489,0.788288,8.558559,1.261567503,921.21,17712.36,4041275173,31027656.84
16,14,100,3.76689193,1.126126,6.981982,1.207516402,921.45,18336.4,4163515704,29806410.87
16,15,100,4.04842343,1.238739,8.558559,1.265934171,923.95,18931.93,4272946157,28744201.06
17,1,100,4.27477477,1.576577,7.545045,1.175973829,925.96,7848.84,1666913569,72153392.45
17,2,100,4.03716217,1.351351,7.432432,1.281422281,923.85,8577.23,1857560189,67187663.72
17,3,100,3.86824322,0.563063,6.869369,1.242339948,922.35,9296.91,2045352248,61953666.7
17,4,100,3.54166663,0.563063,5.743243,1.115310555,919.45,9914.24,2208628024,57595972.47
17,5,100,3.28040541,1.126126,6.531532,1.066495546,917.13,10763.7,2421787372,52399781.81
17,6,100,3.24999999,0.788288,5.630631,1.082395539,916.86,11771.73,2667219588,47279944.13
17,7,100,2.99887391,0.675676,6.644144,1.142013584,914.63,12626.23,2877804747,43807600.19
17,8,100,3.11148648,0.900901,6.756757,1.096111848,915.63,13390.68,3061845080,41069035.83
17,9,100,3.0990991,0.788288,5.968468,1.056094369,915.52,14357.49,3292291258,38266339
17,10,100,3.15765761,0.788288,7.657658,1.169967448,916.04,15231.63,3494815591,36774321.71
17,11,100,3.23536037,0.788288,5.855856,1.006583342,916.73,16192.64,3710757505,34587492.17
17,12,100,3.48198199,0.45045,7.657658,1.21136165,918.92,16794.41,3842739575,32492000.92
17,13,100,3.59346844,1.238739,8.558559,1.234864718,919.91,17608.22,4011504834,30998890.29
17,14,100,3.78153152,0.788288,6.756757,1.36495002,921.58,18414.18,4178318596,29866651.08
17,15,100,3.80067569,0.900901,7.657658,1.297614255,921.75,19492.36,4386627566,28618065.77
18,1,100,4.40427929,2.13964,7.545045,1.257560473,927.11,7921.67,1678105831,72645840.75
18,2,100,3.96396395,1.351351,7.545045,1.175437781,923.2,8657.79,1871485910,66794432.66
18,3,100,3.87274773,0.563063,7.657658,1.26760472,922.39,9295.63,2040963085,61378280.53
18,4,100,3.49549551,0.563063,7.094595,1.137660461,919.04,9966.44,2215036663,56729860.9
18,5,100,3.19144145,0.675676,6.081081,1.065000978,916.34,10597.37,2376382302,53338852.04
18,6,100,3.23986484,0.45045,6.981982,1.199264641,916.77,11775.6,2662403654,47517264.1
18,7,100,3.10247739,0.788288,5.743243,1.079712238,915.55,12437.38,2823847460,45333918.24
18,8,100,3.17004503,0.45045,6.531532,1.266945614,916.15,13527.56,3086089625,41560629.6
18,9,100,3.10923422,0.563063,7.657658,1.182921988,915.61,14460.56,3303158732,38953313.13
18,10,100,3.28153153,1.126126,6.306306,1.200990044,917.14,15356.3,3511999155,36053987.91
18,11,100,3.31193694,1.238739,5.855856,1.016743311,917.41,16299.37,3720468682,34253372.85
18,12,100,3.57545046,0.675676,6.756757,1.153700003,919.75,16566.4,3777554466,32777107.53
18,13,100,3.73761263,0.563063,8.558559,1.348190647,921.19,17598.4,3997946681,31283858.78
18,14,100,3.70495499,0.900901,6.531532,1.219352974,920.9,18381.09,4148494722,29767701.55
18,15,100,3.87612613,1.238739,6.531532,1.250029242,922.42,19265.61,4328618148,29213583.03
19,1,100,4.35472974,1.801802,6.981982,1.071934665,926.67,7948.38,1674347267,74419009.54
19,2,100,4.00112611,1.351351,6.869369,1.167175973,923.53,8717.17,1876787815,68269770.98
19,3,100,3.73648653,0.45045,7.657658,1.132181858,921.18,9272.11,2027081954,62813444.51
19,4,100,3.55067568,1.013514,6.981982,1.217245347,919.53,9883.85,2189970389,56670708.09
19,5,100,3.23648654,0.563063,7.094595,1.112348629,916.74,10792.64,2411632997,52999338.65
19,6,100,3.05630637,0.900901,5.743243,1.041749795,915.14,11628.93,2619913627,48909149.4
19,7,100,3.0247748,0.225225,6.081081,1.033850247,914.86,12580.49,2851446680,44634002.08
19,8,100,2.92342343,0.900901,6.193694,1.191341244,913.96,13233.16,3012491522,42250838.25
19,9,100,3.20495494,0.675676,7.657658,1.244302099,916.46,14250.58,3251177919,39884526.43
19,10,100,3.31644143,0.675676,6.644144,1.198465447,917.45,15012.5,3428938114,37122277.22
19,11,100,3.2533784,0.337838,5.855856,1.009003427,916.89,16106.48,3674925357,34564260.74
19,12,100,3.2972973,0.788288,6.306306,1.215310103,917.28,17037.28,3872476557,33216621.24
19,13,100,3.56981976,1.351351,6.306306,1.123791837,919.7,17735.77,4027164859,31727598.88
19,14,100,3.60472977,0.45045,6.531532,1.240081886,920.01,18285.6,4121913447,30069833.1
19,15,100,3.83783785,1.126126,6.981982,1.212207293,922.08,19428.47,4359863616,28901068.35
20,1,100,4.26914412,1.463964,7.882883,1.172392783,925.91,8049.76,1690817334,73184752.61
20,2,100,4.06531533,1.238739,6.418919,1.172873991,924.1,8430.14,1807276169,69555660.83
20,3,100,3.86599101,1.351351,6.869369,1.149994454,922.33,9431.6,2058467113,62494076.24
20,4,100,3.59909913,0.675676,6.418919,1.18508848,919.96,9984.59,2204221111,58584981.38
