tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,10.923423,10.585586,10.585586,10.585586,10.585586,10.585586,10.585586,8.896396,8.896396,8.896396,9.009009,9.009009,9.572072,8.896396,9.009009
2,10.585586,10.585586,10.585586,10.585586,10.585586,9.346847,8.783784,9.346847,9.346847,9.346847,8.783784,9.346847,8.783784,9.121622,9.346847
3,10.585586,10.585586,10.585586,9.234234,10.585586,8.671171,9.572072,9.346847,9.90991,9.459459,9.684685,9.234234,9.346847,8.558559,8.558559
4,8.558559,10.585586,8.558559,10.585586,8.558559,8.108108,8.333333,8.558559,8.558559,8.220721,8.558559,9.121622,9.121622,9.121622,8.558559
5,8.220721,8.220721,7.882883,7.31982,8.108108,8.220721,7.995495,7.657658,8.220721,8.558559,8.220721,8.558559,8.220721,8.558559,8.671171
6,9.121622,8.333333,7.207207,7.207207,7.77027,7.31982,8.333333,7.77027,8.333333,7.657658,7.657658,7.545045,8.558559,7.657658,8.558559
7,7.657658,7.545045,8.558559,8.445946,7.995495,7.77027,7.657658,7.545045,7.657658,8.558559,8.558559,8.558559,7.882883,8.558559,8.558559
8,7.995495,7.432432,7.207207,6.644144,6.418919,7.207207,7.094595,7.77027,7.657658,7.657658,7.31982,8.558559,7.545045,8.558559,8.558559
9,7.545045,7.657658,7.094595,8.220721,7.094595,7.432432,6.756757,7.657658,7.657658,8.220721,7.995495,8.558559,7.657658,7.77027,7.657658
10,7.432432,7.657658,8.333333,6.981982,7.094595,6.756757,6.644144,7.31982,6.756757,8.671171,7.882883,8.558559,8.558559,8.558559,8.558559
11,7.31982,7.31982,6.981982,7.545045,6.756757,7.545045,6.869369,8.558559,6.644144,6.418919,7.657658,7.657658,8.558559,8.558559,8.558559
12,7.545045,7.207207,6.644144,6.644144,7.77027,6.756757,5.743243,6.756757,7.545045,7.31982,7.657658,7.657658,8.558559,8.558559,8.558559
13,7.31982,7.882883,7.31982,6.644144,6.531532,7.31982,6.981982,6.081081,7.657658,6.193694,6.306306,7.657658,8.558559,8.558559,8.558559
14,7.207207,7.995495,6.869369,7.432432,7.882883,6.306306,5.743243,5.630631,6.193694,8.558559,6.306306,7.432432,6.306306,8.558559,8.558559
15,7.432432,6.981982,6.869369,7.545045,6.869369,8.558559,7.31982,6.869369,6.306306,6.306306,6.081081,8.558559,7.657658,6.531532,8.558559
16,6.306306,6.756757,7.094595,6.869369,6.306306,7.094595,6.306306,8.558559,5.855856,6.306306,5.743243,7.657658,8.558559,6.981982,8.558559
17,7.545045,7.432432,6.869369,5.743243,6.531532,5.630631,6.644144,6.756757,5.968468,7.657658,5.855856,7.657658,8.558559,6.756757,7.657658
18,7.545045,7.545045,7.657658,7.094595,6.081081,6.981982,5.743243,6.531532,7.657658,6.306306,5.855856,6.756757,8.558559,6.531532,6.531532
19,6.981982,6.869369,7.657658,6.981982,7.094595,5.743243,6.081081,6.193694,7.657658,6.644144,5.855856,6.306306,6.306306,6.531532,6.981982
20,7.882883,6.418919,6.869369,6.418919,5.968468,6.531532,5.630631,7.657658,5.630631,5.630631,7.657658,6.193694,7.657658,6.193694,6.531532
21,7.882883,6.756757,6.756757,7.31982,5.743243,6.306306,5.518018,5.405405,5.855856,5.405405,5.855856,6.306306,6.981982,7.657658,6.531532
22,7.657658,6.531532,6.193694,6.869369,7.094595,6.644144,5.968468,5.743243,6.531532,6.193694,5.968468,6.081081,6.981982,6.531532,8.558559
23,8.108108,6.981982,6.981982,6.418919,5.743243,5.743243,5.743243,7.094595,5.855856,5.743243,5.855856,5.743243,6.531532,7.657658,6.531532
24,7.545045,7.31982,7.432432,6.756757,6.306306,5.968468,5.855856,6.306306,6.306306,6.193694,5.855856,5.855856,6.531532,6.531532,6.531532
25,7.545045,7.432432,7.31982,6.644144,6.644144,6.306306,6.081081,5.855856,5.855856,6.306306,5.743243,6.531532,8.558559,5.855856,7.545045
26,8.108108,6.981982,7.657658,6.081081,7.657658,6.193694,5.743243,6.193694,5.855856,5.743243,6.306306,6.306306,6.306306,6.531532,7.882883
27,7.545045,7.432432,6.756757,6.306306,6.418919,6.981982,5.743243,5.743243,5.855856,6.081081,6.193694,6.418919,6.981982,6.531532,7.545045
28,7.094595,6.981982,6.418919,7.432432,7.657658,6.193694,6.081081,6.081081,5.743243,6.981982,7.094595,5.855856,6.306306,6.531532,7.31982
29,7.657658,6.981982,7.207207,6.081081,7.432432,6.531532,5.855856,6.306306,5.855856,6.193694,6.981982,6.981982,6.531532,7.31982,7.545045
30,7.31982,6.869369,6.869369,6.756757,7.657658,6.193694,6.644144,6.193694,6.531532,5.968468,5.968468,7.657658,6.981982,6.644144,7.31982
