tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386,5.230386
2,5.728518,5.728518,5.230386,5.230386,5.479452,5.230386,5.728518,5.230386,5.230386,5.354919,6.22665,6.22665,6.22665,6.22665,6.22665
3,5.728518,5.853051,5.230386,5.230386,4.856787,5.230386,5.728518,5.728518,5.230386,6.22665,6.22665,6.22665,6.22665,6.22665,6.22665
4,5.230386,5.728518,4.732254,5.230386,4.856787,4.856787,5.230386,5.354919,5.603985,6.22665,6.22665,6.22665,6.22665,6.22665,6.22665
5,5.230386,4.358655,4.483188,4.607721,4.856787,5.230386,5.230386,5.230386,5.603985,6.22665,6.22665,6.22665,6.22665,6.22665,6.22665
6,4.856787,5.230386,4.358655,5.230386,5.105853,4.98132,5.105853,5.230386,6.22665,4.98132,6.22665,6.22665,6.22665,6.22665,6.22665
7,5.230386,4.483188,4.358655,5.230386,4.358655,4.856787,5.230386,5.105853,6.22665,6.22665,6.22665,6.22665,5.230386,6.22665,6.22665
8,4.358655,4.109589,4.234122,4.98132,4.358655,5.603985,5.230386,4.856787,6.22665,6.22665,4.856787,6.22665,6.22665,6.22665,6.22665
9,4.607721,3.73599,4.358655,5.354919,5.230386,5.354919,4.856787,4.856787,4.856787,6.22665,6.22665,6.22665,6.22665,6.22665,6.22665
10,4.234122,4.856787,5.105853,4.358655,4.483188,3.860523,5.230386,5.105853,4.358655,6.22665,6.22665,6.22665,4.98132,6.22665,6.22665
11,4.234122,4.109589,3.362391,3.985056,4.856787,3.237858,5.230386,4.856787,4.358655,4.856787,6.22665,4.856787,5.230386,6.22665,4.856787
12,4.358655,4.483188,3.611457,3.486924,3.860523,5.479452,4.856787,4.856787,5.479452,6.22665,4.358655,4.856787,6.22665,4.358655,6.22665
13,3.985056,3.237858,3.73599,3.860523,3.362391,5.603985,4.358655,3.486924,4.856787,4.856787,4.856787,4.856787,4.358655,6.22665,6.22665
14,3.860523,4.234122,3.237858,2.864259,3.985056,4.358655,4.358655,4.358655,4.358655,4.234122,4.856787,5.105853,4.856787,4.856787,5.105853
15,3.985056,3.362391,3.611457,3.237858,3.362391,3.237858,3.611457,3.860523,4.234122,4.856787,3.73599,4.483188,4.358655,4.358655,4.358655
16,3.237858,3.860523,2.864259,3.860523,3.362391,3.486924,4.234122,4.358655,3.73599,3.73599,4.358655,4.358655,5.105853,5.105853,5.105853
17,2.988792,2.864259,2.988792,3.113325,3.237858,3.237858,3.362391,3.362391,4.109589,3.73599,3.611457,4.358655,3.73599,4.358655,4.358655
18,3.362391,2.739726,3.73599,3.362391,4.109589,3.611457,3.985056,3.73599,4.358655,3.860523,4.358655,4.732254,3.985056,4.856787,4.98132
19,3.113325,2.615193,2.988792,3.985056,3.611457,2.988792,3.860523,2.988792,5.105853,4.358655,4.358655,4.358655,3.985056,5.105853,5.105853
20,2.739726,3.611457,3.611457,2.988792,3.985056,2.739726,3.73599,4.358655,3.486924,3.237858,4.98132,5.105853,4.358655,4.358655,4.358655
21,4.358655,4.358655,2.988792,3.113325,3.113325,2.864259,3.73599,3.113325,3.985056,3.486924,4.109589,4.358655,4.358655,4.358655,4.358655
22,3.73599,3.237858,3.486924,3.73599,3.113325,3.73599,3.237858,3.113325,4.358655,3.362391,4.358655,3.985056,4.358655,4.358655,4.856787
23,3.237858,2.864259,3.113325,3.362391,3.237858,3.237858,3.860523,3.237858,3.362391,3.73599,3.486924,4.234122,3.985056,4.856787,4.856787
24,3.73599,2.739726,2.739726,3.237858,3.237858,3.113325,4.234122,3.611457,3.73599,4.358655,3.985056,4.483188,4.358655,4.358655,5.105853
25,3.362391,3.486924,3.362391,3.237858,2.988792,3.362391,3.486924,3.73599,4.358655,4.358655,4.358655,3.73599,4.358655,4.856787,5.105853
26,3.73599,2.864259,2.739726,4.358655,3.113325,3.486924,3.985056,3.73599,3.237858,3.985056,4.483188,4.234122,4.358655,5.105853,4.358655
27,4.234122,2.864259,3.113325,2.988792,3.237858,3.362391,3.113325,3.362391,3.985056,4.234122,4.358655,4.483188,4.856787,4.98132,4.483188
28,4.358655,3.486924,3.113325,3.237858,3.237858,4.234122,3.73599,4.358655,3.611457,4.483188,4.483188,4.358655,4.358655,5.105853,4.856787
29,3.860523,3.985056,3.113325,3.113325,3.611457,3.486924,3.486924,4.358655,4.483188,4.358655,4.856787,4.98132,4.856787,5.105853,5.105853
30,3.73599,3.237858,4.109589,3.237858,3.486924,3.73599,4.234122,4.109589,5.105853,4.98132,4.358655,5.105853,5.105853,5.105853,5.105853
