time_sec,mean_best_value,valid_runs
0.5,817.3,100
1.0,815.78,100
1.5,815.32,100
2.0,815.14,100
2.5,814.68,100
3.0,814.41,100
3.5,814.03,100
4.0,814.03,100
4.5,813.83,100
5.0,813.57,100
5.5,813.57,100
6.0,813.57,100
6.5,813.47,100
7.0,813.38,100
7.5,813.35,100
8.0,813.35,100
8.5,813.35,100
9.0,813.27,100
9.5,813.27,100
10.0,813.15,100
