tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,5.48708493,5.11439113,4.76199263,4.72324724,4.47970485,4.56457567,4.59225098,4.63653146,4.83210343,4.70295212,4.74907758,4.85239865,4.92804435,5.03321042,5.02583035
2,4.91697416,4.77859773,4.15313653,3.98339481,3.53321033,3.68634692,3.88007384,3.92988931,4.14022142,4.15313655,4.23800741,4.08118082,4.57195573,4.5867159,4.7084871
3,4.05535053,3.7527675,3.54243539,3.11808117,3.27675283,3.38745387,3.59409593,3.5922509,3.79889299,4.01107013,4.04059041,3.89114392,4.17527673,4.3597786,4.30258305
4,3.26199256,2.87269367,2.71771215,2.82656828,2.95387453,3.3136531,3.39483401,3.51291515,3.4464945,3.802583,3.79151289,3.97601474,3.99077493,4.27306273,4.32103322
5,2.39298885,2.02214025,1.98892997,2.29520298,2.72878229,2.8745388,3.18634688,3.19188197,3.52029521,3.51476015,3.97785979,3.74538751,4.23985239,4.24538749,4.50369003
6,1.51660523,1.18265705,1.31365335,1.96309963,2.23985252,2.86531365,3.13099632,3.12177122,3.51107017,3.62730628,3.75092254,3.97416978,4.22509225,4.33948342,4.4594096
7,0.43357949,0.91512931,0.70295221,1.47601477,1.86162363,2.41881922,2.95387451,2.95018448,3.13837638,3.56273064,3.64575646,3.83210332,3.88007382,4.10885609,4.46309965
8,0.23431753,0.48154998,0.50738026,1.20479708,1.65313657,2.07380078,2.82287823,2.95387458,3.27490774,3.46309963,3.84501849,3.80996308,3.94464943,4.21033212,4.67712176
9,0.18450198,0.36531388,0.62546138,1.1568266,1.56088563,1.88191884,2.30627305,2.73247226,2.7952029,3.37084868,3.71033207,3.82472325,4.16420663,4.17712175,4.53321033
10,0.17896688,0.34132855,0.62361634,0.85239857,1.24907747,1.80627311,2.15498159,2.73062727,2.83025827,3.33210331,3.69557193,3.85055349,4.13837639,4.18081181,4.61623615
11,0.16236173,0.27675293,0.67712191,0.81734328,1.40221401,1.77306278,2.30442804,2.4833948,2.81180814,3.43173433,3.40405907,4.0387454,4.07380073,4.50369002,4.65867157
12,0.12177132,0.35424366,0.53321033,0.82656833,1.38191882,1.78413288,2.29889299,2.53874537,3.02214022,3.22878228,3.78597787,4.16051659,4.16789669,4.68819187,4.65682656
13,0.13837648,0.38007396,0.54612553,0.84132844,1.4557196,2.03321032,2.22693724,2.49630999,2.8874538,3.33025831,3.71586717,4.11439113,4.45571954,4.67527673,4.62546123
14,0.17343188,0.3745389,0.53690044,0.92988933,1.34686351,1.71033208,2.21033206,2.65867156,3.0701107,3.34132842,3.49261993,4.10516604,4.46494465,4.62915128,4.56088559
15,0.1678968,0.4391145,0.57195583,0.90590405,1.51845016,1.67712177,2.14391147,2.52029515,3.08487085,3.56457562,3.96494465,4.4501845,4.62730626,4.73062728,4.87638377
16,0.18081194,0.3690038,0.65129156,0.96309964,1.42988931,1.73062732,2.00738011,2.50000001,2.96309963,3.33948338,3.8321033,4.30627306,4.48523986,4.84686346,4.55350554
17,0.20664221,0.40221418,0.693727,1.03874542,1.48339488,1.80442807,1.93726937,3.06826562,2.9206642,3.71955718,4.32841327,4.0811808,4.70295201,4.72324722,4.8505535
18,0.22140237,0.45018454,0.6531366,1.00553504,1.50553508,1.86531371,2.38929888,2.89667891,3.02767528,3.48708485,4.3800738,4.3634686,4.63468632,4.75276753,4.79151291
19,0.18265694,0.47601487,0.73431738,1.07380074,1.30811811,1.75276755,2.13099626,2.72878232,3.38191879,3.85055346,3.89852399,4.42619925,4.78966787,4.90959408,4.69926197
20,0.23800753,0.4280443,0.63837644,1.191882,1.50922512,1.67158674,2.3468635,2.5202952,3.13284126,3.74723246,4.33948337,4.71771217,4.80996309,4.78782287,5.02398522
21,0.16974182,0.43911447,0.84501855,1.24907756,1.25830258,2.04059048,2.31180809,2.78782284,3.28228782,3.73431734,4.42804427,4.62177119,4.7822878,4.72509222,5.02029518
22,0.21586727,0.4612547,0.84132845,1.18450193,1.54428051,1.76568267,2.75645755,3.28966788,3.11992617,4.00369002,4.33579336,4.64391143,4.70295202,4.79520292,4.82287821
23,0.23062743,0.52952038,0.82103324,1.31180813,1.66051661,1.80442811,2.4686347,3.0904059,3.45756461,3.97601473,4.42988929,4.29704797,4.701107,4.92619924,4.99446494
24,0.22878242,0.63837641,1.04428045,1.19741707,1.44833948,2.01660523,2.4649447,3.23800734,3.77121768,4.16974166,4.15682657,4.74723247,4.65867157,4.83394833,5.00184501
25,0.2398525,0.51107022,0.97232473,1.33394836,1.51476023,1.88376386,2.52029521,3.57564577,3.67527678,4.40590404,4.34686347,4.61808116,4.89852396,4.96863466,5.18081179
26,0.2287824,0.63837644,0.88745389,1.23062737,1.60701114,2.08487091,2.59040591,3.34317345,3.61992618,4.29704794,4.40959408,4.81734317,4.72693726,4.98892987,5.02583024
27,0.30258313,0.52214033,0.96863472,1.40036908,1.69741701,1.8431735,2.68265686,3.29889298,3.78044281,4.15313651,4.53874538,4.8616236,4.85424352,5.03321031,5.08856087
28,0.2214023,0.6125462,1.04981559,1.28966791,1.78413287,1.83763844,3.03136532,3.53136528,3.84501847,4.17896675,4.69372693,4.79151289,4.9797048,4.99077489,5.06826567
29,0.28413298,0.57011079,1.06457572,1.39114393,1.4557196,2.19741703,2.79704802,3.83025831,3.8394834,4.59225091,4.68265682,4.87269372,4.99446494,5.04612544,5.08487084
30,0.2287824,0.58302587,0.95018458,1.32103324,1.63653148,2.20295206,3.07380073,3.59594093,4.04981549,4.43911439,4.68450183,4.80073799,5.17712175,5.19557194,5.12546124
