tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,11.623616,11.623616,10.885609,10.885609,11.623616,10.885609,10.885609,10.885609,10.885609,10.885609,10.885609,10.885609,10.885609,10.885609,10.885609
2,10.885609,10.885609,8.487085,7.564576,7.380074,7.564576,7.564576,8.487085,8.302583,8.487085,8.487085,8.487085,11.623616,8.487085,10.332103
3,8.487085,9.04059,10.332103,5.719557,6.273063,6.457565,6.457565,8.487085,8.487085,8.487085,8.487085,8.487085,8.487085,8.487085,10.885609
4,9.04059,6.457565,5.535055,5.904059,6.273063,6.273063,6.457565,9.778598,8.487085,8.671587,7.564576,11.070111,7.564576,8.671587,8.671587
5,9.225092,5.904059,5.535055,5.535055,5.719557,6.273063,5.904059,6.273063,6.826568,6.826568,7.01107,7.380074,8.487085,7.564576,8.302583
6,5.535055,5.350554,4.98155,5.904059,6.826568,6.088561,6.088561,6.273063,6.826568,6.826568,7.564576,9.04059,7.564576,8.302583,9.04059
7,4.243542,4.98155,4.98155,5.535055,5.719557,5.719557,6.273063,6.273063,7.01107,6.826568,7.564576,6.826568,10.147601,7.564576,11.808118
8,1.291513,4.428044,4.98155,5.535055,5.904059,5.719557,6.642066,7.195572,7.01107,6.826568,9.409594,7.380074,7.933579,7.933579,7.933579
9,1.845018,4.059041,4.612546,5.535055,5.166052,5.535055,6.826568,6.273063,6.826568,7.01107,6.826568,7.01107,7.01107,7.749077,10.885609
10,3.321033,1.476015,4.059041,4.612546,4.98155,5.166052,5.904059,6.826568,6.826568,7.01107,9.225092,7.380074,7.380074,7.380074,9.409594
11,4.059041,1.107011,4.059041,2.95203,4.98155,4.98155,5.904059,5.904059,6.826568,6.826568,7.564576,6.826568,7.380074,9.225092,7.380074
12,0.553506,1.845018,2.214022,2.767528,5.535055,3.690037,5.719557,6.826568,5.904059,6.826568,7.564576,7.01107,7.01107,10.885609,8.302583
13,0.738007,3.690037,2.95203,2.214022,5.166052,4.797048,4.612546,5.719557,6.826568,6.273063,6.826568,7.380074,9.04059,10.885609,10.332103
14,0.553506,1.291513,2.02952,2.583026,4.98155,3.505535,4.98155,5.719557,6.273063,6.088561,7.01107,7.01107,7.564576,7.933579,7.749077
15,0.738007,1.291513,1.660517,4.428044,3.505535,5.166052,4.98155,5.719557,5.719557,6.826568,7.380074,7.380074,7.933579,7.749077,8.302583
16,0.738007,1.291513,2.214022,5.535055,2.95203,3.690037,4.98155,5.719557,6.273063,6.826568,7.01107,7.380074,7.564576,8.302583,8.302583
17,1.107011,1.291513,2.214022,2.583026,2.767528,4.428044,4.612546,6.826568,6.826568,6.826568,7.380074,7.749077,7.933579,7.933579,9.594096
18,0.922509,1.291513,2.398524,2.583026,3.321033,4.243542,5.166052,5.719557,6.273063,6.826568,7.380074,7.564576,7.564576,8.302583,8.302583
19,0.922509,1.476015,2.214022,2.583026,2.95203,3.690037,4.98155,5.719557,6.826568,7.380074,7.380074,8.302583,8.302583,9.409594,8.302583
20,0.738007,1.476015,2.214022,3.136531,3.690037,4.243542,4.797048,5.166052,6.826568,6.826568,7.380074,7.933579,8.302583,8.302583,9.594096
21,0.738007,1.291513,2.02952,2.767528,2.95203,4.612546,5.166052,6.088561,6.642066,6.642066,7.749077,7.380074,7.933579,10.332103,9.594096
22,0.922509,1.476015,2.214022,2.767528,3.505535,4.428044,5.350554,6.273063,6.826568,7.380074,7.380074,7.749077,8.302583,7.933579,10.885609
23,0.738007,1.660517,2.214022,3.136531,4.612546,4.428044,5.166052,6.273063,6.273063,6.826568,7.564576,8.302583,8.302583,10.332103,10.332103
24,0.738007,1.845018,2.583026,2.767528,3.321033,4.797048,5.535055,6.088561,7.380074,7.380074,7.933579,7.933579,8.302583,9.409594,10.885609
25,1.107011,1.845018,2.583026,2.95203,4.059041,4.612546,5.166052,6.273063,6.826568,7.933579,7.564576,7.933579,8.302583,9.594096,10.885609
26,0.738007,1.476015,2.583026,2.95203,3.690037,4.612546,5.535055,6.273063,6.826568,7.380074,7.564576,7.933579,8.302583,10.885609,10.885609
27,1.107011,1.845018,2.767528,2.95203,3.690037,4.797048,5.166052,6.642066,6.826568,7.933579,7.564576,8.302583,8.302583,9.594096,10.885609
28,1.107011,2.02952,2.767528,2.95203,4.428044,4.797048,6.273063,7.380074,7.380074,7.380074,7.749077,7.933579,10.885609,9.409594,10.885609
29,1.107011,2.214022,2.767528,3.690037,4.243542,4.98155,5.719557,7.01107,7.01107,7.564576,8.302583,9.409594,9.409594,10.332103,10.885609
30,0.922509,1.845018,2.583026,3.690037,4.428044,5.166052,5.904059,7.380074,7.564576,7.564576,7.933579,8.302583,10.885609,11.070111,10.885609
