tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,1.13311206,1.134325924,1.17110523,1.198716909,1.216455821,1.176493537,1.149694612,1.159079675,1.132847283,1.082153127,1.132166044,1.0672445,1.126929303,1.108923741,1.191544511
2,1.157307838,1.174572598,1.184132901,1.182706597,1.170021243,1.095204053,1.146028286,1.110004592,1.059335995,1.083446498,1.091532658,1.114337894,1.122634138,1.122749252,1.158890448
3,1.155665454,1.156915233,1.155885703,1.181404545,1.101766094,1.107215955,1.141755577,1.108993665,1.112545491,1.162049201,1.112823544,1.052016687,1.125310097,1.102732507,1.162539792
4,1.137191347,1.162857756,1.054468539,1.143461097,1.062716978,1.031488553,1.088808216,1.091768715,1.09590398,1.117538472,1.088284388,1.103152917,1.043428494,1.049864289,1.054934913
5,1.135601257,1.032198297,1.08575741,1.036529678,1.069120913,1.093300048,1.104169901,1.049810571,1.049541943,1.09204919,1.103710138,1.052225135,1.103243795,1.109844401,1.104577708
6,1.018513261,1.031657873,1.038208888,1.027471388,1.066366389,1.018270222,1.05853124,1.013848476,1.077225901,1.006665287,1.079340427,1.045831579,1.079140847,1.064180452,1.097136165
7,1.004659759,0.9972470427,1.007804515,1.024989344,0.9724276458,0.9669673757,1.079529813,1.020414808,1.103027947,1.050520611,1.050154464,1.090383935,1.06879265,1.089645959,1.142238426
8,0.9191953762,0.9423994408,0.9718958939,1.016240582,0.9380550871,1.079448548,1.024099476,0.9928429029,1.04658623,1.071346484,0.9744609289,1.029438562,1.050229046,1.065686751,1.104855641
9,0.8931435887,0.8131533797,0.8896948414,1.037303177,0.9819236188,1.015420185,0.9401502137,0.9530582408,0.9584669995,1.071632304,1.030332942,1.069590417,1.086983083,1.090117401,1.099186739
10,0.7652315926,0.8544439424,0.9386285421,0.8833485471,0.9378939223,0.8750527393,0.9525181426,1.050955945,0.9659072979,1.06450793,1.089829961,0.9964801797,0.9978123835,1.04114776,1.104890377
11,0.8621033495,0.7274165468,0.7348139883,0.7718813903,0.9350242281,0.7841025246,0.9553885795,0.9618727444,0.8921959635,0.9764242027,1.07014023,0.985288032,0.9912164321,1.118348391,1.063002171
12,0.8165254085,0.7306740017,0.7693800718,0.7652367104,0.7510404666,0.8575413072,0.8840709037,0.8612452601,0.9996381308,1.03345187,0.931378215,0.9458771189,1.036620352,0.9315657312,1.040843034
13,0.7344728134,0.7533313406,0.7641253546,0.8390936689,0.7452446394,0.8473006067,0.8409026212,0.818567985,0.9005034515,0.951260838,0.9513044765,0.9820456555,0.9264201472,1.021580872,1.092259319
14,0.7936036301,0.7972342511,0.6595310453,0.689263306,0.7871940819,0.8210215276,0.7942744801,0.8824791635,0.9184375376,0.8554040888,0.9674977887,1.033436712,0.8831561145,0.9422664507,0.8822261717
15,0.7105263061,0.6485240077,0.7577362456,0.7343949607,0.7190035938,0.7382075162,0.7629405195,0.7574788159,0.881060585,0.8774126099,0.8468937671,0.9661245951,0.9168849575,0.834983871,0.92398539
16,0.6433523258,0.6085664989,0.5678958031,0.7396374528,0.6751366841,0.72988461,0.7463001521,0.8820556942,0.8695863223,0.8284255402,0.9377711513,0.836306411,0.9054901122,0.9453337465,0.942844821
17,0.5769268775,0.5699004164,0.6784154115,0.6764162708,0.6506834956,0.704486155,0.7696457331,0.7834389607,0.8827098997,0.8404181293,0.8312863366,0.8296499715,0.8322703758,0.8824472106,0.8834549434
18,0.6432451804,0.506828432,0.6856903992,0.6628479713,0.8270165291,0.7771431286,0.7523575304,0.772043731,0.829966178,0.8376399541,0.9200598618,0.9331047965,0.8366285276,0.923370608,0.9066752622
19,0.5777747761,0.542294063,0.6623751417,0.5929273758,0.7011874694,0.6925611079,0.7723226744,0.7511541335,0.8744725249,0.7694370796,0.8335305059,0.8404171974,0.800849391,0.9551926201,0.9279643705
20,0.5678420108,0.5911426633,0.5990515992,0.6797072634,0.7521086738,0.6508146904,0.7568674573,0.8188922967,0.8137109003,0.7704950304,0.8993197484,0.9561662813,0.8498112911,0.7974700082,0.8826593204
21,0.6704952343,0.6297992428,0.6116232897,0.6148878377,0.6527698493,0.654217718,0.7969129198,0.7591201117,0.8389891155,0.8038414683,0.8351151875,0.8466208903,0.886874083,0.9083194572,0.8754965942
22,0.6940072215,0.6336366788,0.5867058587,0.6791250808,0.6482715384,0.7638629003,0.7436253833,0.7797993548,0.8826815046,0.8120969904,0.9245709603,0.8125251092,0.8585089377,0.8717301015,0.9257900614
23,0.6168197342,0.5420412449,0.6467522312,0.6819621157,0.7079907628,0.7234172188,0.7137993914,0.776865916,0.7453886132,0.7562255686,0.7629025333,0.8741992969,0.8379204295,0.9235945208,0.907455871
24,0.68482171,0.640522813,0.5644982639,0.6757860526,0.7577021335,0.732807311,0.7757308332,0.8616780476,0.7591562236,0.8190835709,0.8529025212,0.8421572753,0.8791382648,0.8854634301,0.939453469
25,0.605414069,0.5701752248,0.5751932886,0.6788851456,0.6585672012,0.7559272155,0.731111232,0.8586184121,0.8686670995,0.876454232,0.8079148208,0.8247071498,0.8758508008,0.9025954946,0.9707185592
26,0.6618357038,0.5848338635,0.6286291157,0.686284132,0.6872148016,0.7482203999,0.7919190734,0.8120429774,0.7426388459,0.8068826364,0.9242184761,0.9213121376,0.8461905836,0.9065275272,0.9561335143
27,0.6977744184,0.5836970497,0.6700184492,0.6857726391,0.7345112035,0.7550511589,0.7355171618,0.7779490034,0.8470352585,0.7998237572,0.8404171974,0.9157592091,0.9743837626,0.9292354957,0.957983097
28,0.7620725252,0.6094886156,0.6405766156,0.7003122792,0.7303394725,0.8377932923,0.7869184193,0.8781041708,0.7984515802,0.8248619426,0.939173292,0.8928032614,0.8804033746,1.00117269,0.9599164275
29,0.697846255,0.7735235162,0.6605942736,0.7024117958,0.8018658987,0.7408986731,0.7604674714,0.7997062343,0.9001763481,0.8628725403,0.9399960742,0.9477508499,0.8934732669,1.005294951,0.998227548
30,0.7699143547,0.6668828506,0.7874278715,0.7626314419,0.7760306564,0.8307707815,0.8342518717,0.8556970486,1.000540361,0.9392233297,0.9138344545,1.026119678,1.051778412,0.9654490297,1.040024722
