time_sec,mean_best_value,valid_runs
0.5,944.45,100
1.0,940.2,100
1.5,937.36,100
2.0,936,100
2.5,935.4,100
3.0,933.81,100
3.5,932.77,100
4.0,932.01,100
4.5,931.43,100
5.0,931.17,100
5.5,930.29,100
6.0,929.82,100
6.5,929.56,100
7.0,928.91,100
7.5,928.43,100
8.0,928.38,100
8.5,928.05,100
9.0,927.76,100
9.5,927.64,100
10.0,927.19,100
10.5,927.06,100
11.0,926.91,100
11.5,926.43,100
12.0,926.05,100
12.5,926.03,100
13.0,925.88,100
13.5,925.78,100
14.0,925.65,100
14.5,925.51,100
15.0,925.39,100
