tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,7.02587174,6.74240718,6.58380199,6.29021371,6.21147358,6.09336331,6.07536554,5.99325081,5.97862764,5.95050616,5.91901012,5.9606299,6.01124858,6.08886387,6.09448818
2,6.43644542,6.34983124,6.03374575,5.92575927,5.70641172,5.68728909,5.63554555,5.73115859,5.74803148,5.72328461,5.6130484,5.75140607,5.79077614,5.90551182,5.89876265
3,6.00674918,5.91001128,5.83577057,5.40269967,5.26546682,5.23397077,5.25421817,5.2137233,5.32733409,5.31721038,5.39032621,5.39820023,5.59617551,5.71203596,5.75140607
4,5.68166475,5.38020254,5.36782902,5.29358828,5.10236221,5.09561307,5.15298085,5.08436449,5.03712037,5.17547804,5.13948257,5.32170982,5.36782901,5.51518562,5.62767158
5,5.16422948,4.96062991,5.07536558,5.01237346,5.0787402,4.95500562,4.91901011,4.90663669,4.96962882,5.00899888,5.17097867,5.21709788,5.3273341,5.41282343,5.50393698
6,4.76827893,4.76265468,4.52418447,4.67266588,4.82677165,4.79865022,4.70753653,4.76265465,4.93700793,4.82564686,4.97075365,5.11361085,5.19010123,5.27446571,5.33745785
7,4.59842513,4.65916764,4.43082112,4.44769407,4.63442073,4.6197975,4.64791905,4.74803149,4.80652421,4.89088867,4.91788529,4.94375702,5.08211479,5.1417323,5.19235098
8,4.48593926,4.3689539,4.21372329,4.41957256,4.31833525,4.51293586,4.59617548,4.62429696,4.72215971,4.7401575,4.74015747,4.98762656,5.0281215,5.1484815,5.21934759
9,4.35433072,4.28571431,4.08098987,4.2868392,4.2328459,4.45331837,4.33858268,4.63329592,4.75253094,4.71203602,4.75253093,4.79977504,4.9178853,5.06861645,5.01462318
10,4.50843648,3.99775031,4.20359956,3.92800904,4.25646795,4.25984254,4.25871767,4.39482569,4.5883015,4.75028122,4.70416202,4.72103485,5.00112484,4.83802023,5.0269966
11,4.21934762,3.7952756,3.93250846,3.8132734,4.07874017,3.97412829,4.19685046,4.39257592,4.44994372,4.56580428,4.62204722,4.76152984,4.87626548,4.81889761,4.97525304
12,4.2058493,4.10798659,3.95613047,3.76490439,3.87739034,4.06749163,4.2125984,4.2137233,4.16985379,4.45219349,4.51856023,4.71428567,4.7671541,4.9336333,5.0494938
13,4.19685039,3.64566931,3.77390327,3.6625422,3.92238473,4.02249719,4.10798654,4.02587178,4.32170979,4.35545559,4.38245223,4.53430821,4.71316082,4.7491564,4.84139483
14,4.0022498,3.66704165,3.52643429,3.61867275,3.72103497,3.68728913,4.0202475,4.01237346,4.06299214,4.14510686,4.40719915,4.47244099,4.57367828,4.79865019,4.88188976
15,4.01799777,3.53880765,3.7874016,3.40719914,3.8132734,3.79302589,3.94600679,4.05511811,3.9235096,4.20247467,4.42857143,4.39707538,4.57030371,4.67829023,4.77727785
16,3.95725534,3.77952755,3.59167605,3.69291347,3.55005631,3.63442075,3.86726658,4.03487066,4.03937012,4.10348709,4.29021376,4.4184477,4.53993249,4.58942634,4.75365583
17,4.00674921,3.8425197,3.7266592,3.55568053,3.78402707,3.7131609,3.97750286,4.02474694,4.13610797,4.14848143,4.27784029,4.26096735,4.59392572,4.52418451,4.68616427
18,3.77727785,3.71203599,3.45219347,3.26209231,3.72890899,3.58155234,3.66141739,3.9696288,3.8368954,4.22159728,4.22722159,4.25646796,4.31833527,4.74578176,4.78627669
19,4.06411701,3.5725535,3.57255343,3.49381328,3.46231725,3.4926884,3.81327336,3.79302593,3.84814399,4.0922385,4.17660293,4.25759275,4.47581554,4.66929134,4.64454443
20,4.01574802,3.89876267,3.73903261,3.58155235,3.3475816,3.52980882,3.70416203,3.61754782,3.80652418,4.02924636,4.25759284,4.22047242,4.45106869,4.65241843,4.88076489
21,4.16535434,3.62429699,3.71091118,3.52418454,3.58380208,3.544432,3.72890894,3.91001126,4.0033745,4.12373449,4.1541057,4.40944884,4.58830149,4.47919006,4.74353209
22,4.2744657,3.91676042,3.52643425,3.5973004,3.55680542,3.57367826,3.80764905,3.77727787,3.94150731,4.11248597,4.18785153,4.36782904,4.34083244,4.48368955,4.87176602
23,4.26434196,3.82677167,3.93025878,3.74578184,3.66141738,3.71991003,3.64791908,3.89876269,3.86614177,3.90663668,4.15410576,4.45894266,4.56130486,4.41507312,4.71653544
24,4.18785152,3.62092242,3.73228349,3.86614173,3.66816651,3.8728909,3.76940384,4.05511814,3.96400456,4.18785154,4.27221597,4.32058497,4.69178855,4.8470192,4.72328461
25,4.20472441,3.98650171,3.84476947,3.75928012,3.6951631,3.82227224,3.89538813,3.94375704,4.16085498,4.37120364,4.36445446,4.39145109,4.64116987,4.79752532,4.99325084
26,4.13723283,4.04386949,3.69966254,3.86839146,3.83127109,3.83352082,3.9156356,3.7964005,4.07649047,4.28458944,4.49268848,4.5241845,4.73340837,4.55793032,4.76827896
27,4.29358829,4.01349834,3.85151855,3.61417326,3.73003371,3.84364459,3.97075366,3.97975253,4.07536565,4.28233973,4.42969632,4.13948256,4.60629925,4.7592801,5.04161979
28,4.35433074,4.06411698,3.88976379,3.632171,4.0146232,3.87739034,4.05399329,3.92688418,4.36557932,4.1946007,4.55343081,4.59505063,4.77165353,4.9977503,5.17660292
29,4.4746907,3.99662545,3.99437576,4.22497191,3.93925762,3.93475817,3.86276715,4.18672667,4.2474691,4.36670415,4.51518562,4.77052872,4.74578181,4.94488188,5.12373457
30,4.55118104,4.20584927,3.97862771,3.92238471,4.13498313,4.09111363,4.06524185,4.27446571,4.43082115,4.42069746,4.49493817,4.79302589,4.93700787,4.82677166,5.25309337
31,4.37457817,3.93250843,3.90551182,3.8965129,3.93250842,3.93475816,3.97525314,4.31158608,4.10911138,4.6017998,4.45556805,4.68841393,4.91563556,4.93025875,5.16197978
32,4.55118113,4.00787403,4.10911141,4.26546683,4.15635544,4.10573678,4.40719915,4.43982006,4.80202479,4.35545558,4.75253095,4.727784,5.03149603,5.15973005,5.07649044
33,4.49268842,4.34870645,4.23734533,4.40494935,4.15523058,4.23284592,4.1136108,4.38020248,4.67041621,4.81327336,4.66254222,4.90101238,5.16985378,5.4229471,5.51743532
34,4.40382452,4.3127109,4.21147359,4.11248595,4.26546687,4.59167604,4.32733402,4.39482564,4.61304839,4.72890891,5.01574806,5.09336336,5.01799776,5.27221597,5.46231719
35,4.4994376,4.36670418,4.31946011,4.56355453,4.35095614,4.26434198,4.65916764,4.84701912,4.96062993,4.776153,5.0011249,5.16197976,5.21372323,5.39932508,5.69966251
36,4.53543305,4.61304835,4.61079868,4.58042745,4.56017998,4.54443195,4.68503944,4.61529813,4.99437572,4.76040496,4.88638919,5.26659168,5.33408326,5.42632173,5.53880765
37,4.77952757,4.416198,4.56018003,4.68728909,4.86839145,4.84364459,4.85264348,4.83014625,5.14510689,4.6872891,5.05174357,5.75703037,5.45444317,5.61079863,5.62092239
38,4.85601798,4.58942633,4.73790779,4.79752534,4.57480315,4.81664792,5.04161983,5.05399327,5.08436445,5.34645669,5.45219347,5.70753658,5.63442072,5.8256468,5.99662541
