tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,2.721088,2.380952,2.380952,2.380952,2.380952,2.380952,2.380952,2.380952,2.380952,2.380952,2.380952,2.040816,2.380952,2.380952,2.380952
2,2.721088,3.571429,1.360544,1.530612,1.870748,0.510204,1.530612,2.040816,2.210884,2.721088,2.210884,1.870748,1.360544,1.020408,1.360544
3,2.721088,1.190476,1.360544,0,0.340136,1.360544,0.680272,0.510204,2.210884,1.870748,1.870748,1.530612,0.85034,1.360544,1.020408
4,1.360544,1.020408,0,0,0,0.510204,0.510204,1.530612,0.510204,0.680272,1.190476,1.190476,0.85034,0.85034,1.020408
5,0,0,0,0,0,0.170068,0,0.510204,0.510204,0.510204,0.340136,0.510204,0.510204,1.020408,0.85034
6,0,0,0,0,0,0,0.170068,0.170068,0,0.510204,0.510204,0.510204,0,0.85034,0.85034
7,0,0,0,0,0,0.170068,0.510204,0,0.510204,0.510204,0,0.510204,0.510204,0.510204,1.190476
8,0,0,0,0,0,0,0,0.170068,0.510204,0.510204,0.170068,0,0.340136,0.510204,1.020408
9,0,0,0,0,0,0,0,0,0,0.170068,0.510204,0.510204,0.510204,0,0
10,0,0,0,0,0,0,0,0.340136,0,0,0.340136,0,0.340136,0.340136,0.340136
11,0,0,0,0,0,0,0,0,0.170068,0,0,0.340136,0.680272,0.340136,0
12,0,0,0,0,0,0,0,0,0,0,0.340136,0.170068,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0.340136,0,0.340136,0
14,0,0,0,0,0,0,0,0,0,0,0.170068,0,0.340136,0,0
15,0,0,0,0,0,0,0,0,0.510204,0,0.340136,0,0.340136,0,0
16,0,0,0,0,0,0,0.170068,0,0,0,0,0,0.340136,0,0.340136
17,0,0,0,0,0,0,0.340136,0,0.510204,0.340136,0,0,0,0.340136,0
18,0,0,0,0,0,0,0,0,0,0,0.170068,0.340136,0.510204,0,0
19,0,0,0,0,0,0,0,0,0,0,0.340136,0,0.510204,0,0
20,0,0,0,0,0,0,0,0,0,0.340136,0.170068,0.510204,0,0.680272,0.85034
21,0,0,0,0,0,0,0,0.340136,0,0.340136,0.340136,0,0,0.340136,0.510204
22,0,0,0,0,0,0,0,0,0,0,0,0.85034,0,0.510204,0
23,0,0,0,0,0,0,0,0,0,0,0.340136,0,0.340136,0.340136,0
24,0,0,0,0,0,0,0,0,0,0,0.340136,0,0,0,0.340136
25,0,0,0,0,0,0,0,0,0,0,0.340136,0,0.340136,0.340136,0
26,0,0,0,0,0,0,0,0.340136,0,0,0,0,0,0.170068,0.510204
27,0,0,0,0,0,0,0,0.340136,0.340136,0,0,0.85034,0,0.85034,0.340136
28,0,0,0,0,0,0,0,0.170068,0,0,0,0.510204,0.85034,0.680272,0.170068
29,0,0,0,0,0,0,0.170068,0,0,0,0.340136,0.170068,0.340136,0.340136,0.510204
30,0,0,0,0,0,0,0,0,0.170068,0,0.340136,0.340136,0,1.020408,0.510204
