time_sec,mean_best_value,valid_runs
0.5,937.12,100
1.0,933.28,100
1.5,931.71,100
2.0,930.88,100
2.5,929.73,100
3.0,928.87,100
3.5,927.96,100
4.0,927.52,100
4.5,926.73,100
5.0,926.08,100
5.5,925.6,100
6.0,924.55,100
6.5,924.05,100
7.0,923.31,100
7.5,922.95,100
8.0,922.48,100
8.5,921.96,100
9.0,921.69,100
9.5,921.28,100
10.0,920.99,100
10.5,920.62,100
11.0,920.62,100
11.5,920.23,100
12.0,919.59,100
12.5,919.37,100
13.0,919.26,100
13.5,919.03,100
14.0,918.66,100
14.5,918.37,100
15.0,918,100
