tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,12.485939,12.485939,12.485939,11.92351,11.92351,11.023622,11.023622,10.911136,10.011249,10.911136,10.911136,10.911136,10.911136,11.248594,10.911136
2,11.248594,11.248594,10.79865,10.79865,10.79865,10.79865,10.79865,10.911136,11.248594,11.023622,9.561305,9.561305,10.348706,10.348706,11.586052
3,10.911136,10.573678,10.573678,9.336333,10.011249,9.223847,9.223847,9.223847,9.223847,9.786277,10.011249,8.548931,10.011249,10.011249,10.011249
4,10.23622,10.011249,9.786277,8.773903,9.561305,9.561305,9.561305,9.561305,9.561305,9.561305,9.561305,9.561305,9.561305,10.573678,9.673791
5,9.673791,8.886389,8.436445,9.111361,8.773903,8.998875,9.561305,9.561305,9.561305,9.561305,9.561305,9.561305,9.561305,8.886389,9.223847
6,8.886389,8.661417,8.773903,8.998875,9.223847,9.336333,7.986502,9.561305,8.548931,9.561305,9.223847,9.448819,9.561305,8.886389,8.32396
7,7.311586,9.336333,8.436445,7.649044,7.986502,8.773903,7.986502,8.661417,7.76153,7.874016,9.561305,8.211474,7.874016,7.76153,8.548931
8,8.773903,8.32396,7.874016,7.986502,8.098988,8.773903,8.773903,7.874016,9.561305,7.874016,7.424072,9.561305,8.548931,8.32396,8.661417
9,7.986502,7.536558,7.311586,7.76153,6.974128,8.32396,8.211474,7.874016,8.886389,8.098988,8.998875,7.874016,8.098988,8.661417,7.986502
10,7.536558,7.649044,7.1991,6.63667,7.986502,8.098988,7.76153,7.76153,7.874016,8.548931,8.211474,7.536558,7.986502,8.661417,9.561305
11,8.436445,6.861642,6.749156,7.536558,7.1991,6.974128,7.1991,8.211474,7.536558,8.661417,8.098988,8.098988,8.098988,7.874016,7.536558
12,6.974128,7.311586,7.986502,7.536558,8.436445,7.536558,7.311586,6.749156,8.211474,8.32396,7.76153,7.76153,8.548931,8.661417,8.436445
13,7.536558,6.299213,7.649044,6.63667,7.086614,7.086614,7.1991,7.424072,8.661417,7.536558,7.874016,7.1991,7.536558,7.76153,8.886389
14,7.086614,7.536558,6.411699,6.861642,6.63667,8.436445,7.986502,7.086614,7.424072,7.086614,7.311586,7.76153,7.649044,8.661417,7.536558
15,7.76153,8.098988,6.411699,6.974128,8.098988,6.749156,7.311586,8.548931,8.32396,7.311586,9.673791,7.874016,7.874016,7.874016,7.986502
16,8.548931,6.299213,7.986502,6.749156,6.299213,6.749156,7.086614,7.086614,7.76153,7.424072,8.886389,7.1991,7.424072,7.536558,7.874016
17,7.874016,6.861642,6.524184,5.961755,6.974128,7.086614,7.086614,8.548931,6.074241,6.974128,7.311586,7.086614,7.536558,8.773903,7.311586
18,6.524184,8.211474,6.524184,6.186727,6.411699,6.411699,6.749156,7.536558,7.311586,7.311586,8.436445,7.086614,7.986502,8.773903,7.536558
19,7.424072,7.536558,7.424072,6.074241,7.76153,7.76153,8.436445,6.749156,6.411699,7.086614,7.086614,7.311586,7.311586,7.536558,8.661417
20,7.76153,7.649044,7.086614,6.524184,6.074241,6.749156,6.63667,7.536558,6.63667,7.424072,7.649044,8.773903,6.861642,9.673791,8.773903
21,7.76153,8.211474,6.299213,7.311586,6.524184,6.074241,7.986502,7.424072,7.086614,6.749156,8.211474,7.874016,8.773903,7.311586,8.548931
22,7.424072,7.086614,6.299213,5.511811,6.861642,6.299213,6.299213,6.974128,6.411699,7.311586,7.086614,8.773903,8.773903,8.773903,8.773903
23,8.098988,6.63667,6.299213,6.861642,6.299213,6.63667,7.086614,7.424072,7.086614,6.524184,7.536558,7.536558,7.311586,8.773903,8.436445
24,7.536558,6.749156,6.524184,6.861642,6.411699,6.749156,6.411699,7.536558,6.411699,7.536558,7.536558,7.76153,7.536558,8.773903,8.773903
25,7.311586,7.874016,6.974128,6.524184,6.974128,6.411699,7.649044,6.411699,7.311586,8.773903,7.311586,8.773903,7.874016,8.773903,8.773903
26,6.749156,6.974128,6.63667,6.411699,6.074241,6.861642,6.411699,6.411699,6.974128,8.098988,8.436445,7.76153,7.311586,8.773903,7.311586
27,7.424072,7.1991,6.524184,6.074241,6.299213,6.749156,7.311586,6.63667,8.098988,7.311586,7.536558,7.086614,8.773903,7.649044,8.773903
28,6.974128,6.861642,6.411699,7.76153,7.874016,6.299213,6.974128,7.874016,7.311586,7.424072,8.773903,7.874016,7.536558,7.874016,8.773903
29,7.76153,7.649044,7.424072,7.76153,7.424072,8.661417,6.861642,7.649044,8.773903,7.311586,7.536558,8.773903,8.773903,7.536558,8.773903
30,7.424072,6.411699,7.536558,7.76153,7.536558,6.524184,6.861642,7.311586,8.661417,8.098988,7.086614,8.436445,8.773903,8.773903,9.786277
31,7.536558,7.874016,6.749156,6.974128,6.861642,6.861642,6.861642,7.536558,7.874016,8.098988,8.773903,7.536558,8.773903,8.773903,8.773903
32,7.424072,6.974128,7.1991,7.086614,6.861642,7.311586,8.098988,7.086614,8.773903,7.1991,8.661417,7.874016,8.773903,8.773903,8.773903
33,9.786277,7.986502,7.1991,7.874016,7.76153,8.661417,7.874016,7.1991,7.874016,8.548931,7.536558,8.773903,8.773903,9.336333,8.773903
34,7.424072,7.424072,8.436445,7.536558,8.098988,7.1991,7.986502,8.548931,8.773903,8.661417,8.773903,8.548931,7.76153,8.661417,9.673791
35,7.311586,7.086614,6.749156,7.874016,6.749156,7.874016,8.436445,7.649044,8.098988,7.1991,8.661417,8.773903,8.661417,8.773903,8.773903
36,8.32396,8.32396,7.536558,9.561305,7.086614,7.536558,8.098988,8.661417,8.32396,8.773903,8.661417,9.561305,8.661417,9.336333,9.561305
37,7.311586,7.1991,7.086614,7.536558,7.76153,7.874016,8.32396,8.32396,8.098988,8.098988,8.661417,8.773903,8.773903,8.773903,9.786277
38,8.32396,8.098988,7.086614,7.874016,7.76153,7.986502,7.874016,8.548931,8.661417,8.661417,8.661417,10.011249,9.336333,9.673791,9.673791
39,7.424072,7.311586,7.1991,7.874016,7.874016,7.874016,8.32396,7.649044,8.661417,8.661417,10.79865,9.673791,9.336333,9.336333,10.011249
40,7.76153,7.086614,7.649044,8.661417,8.211474,8.098988,8.661417,8.661417,8.773903,8.773903,9.223847,9.673791,9.336333,9.336333,10.79865
