time_sec,mean_best_value,valid_runs
0.5,818.26,100
1.0,814.21,100
1.5,812.44,100
2.0,810.63,100
2.5,809.1,100
3.0,808.4,100
3.5,807.45,100
4.0,807.29,100
4.5,806.77,100
5.0,806.53,100
5.5,806.04,100
6.0,805.19,100
6.5,804.86,100
7.0,804.72,100
7.5,804.41,100
8.0,804.13,100
8.5,803.8,100
9.0,803.57,100
9.5,803.42,100
10.0,803.05,100
