tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,1.705738859,1.644697633,1.660771302,1.565846039,1.508106008,1.456075495,1.303366175,1.34315631,1.426744673,1.461914691,1.449777446,1.509051272,1.605087149,1.564279951,1.561172625
2,1.532030783,1.579617837,1.336862244,1.427098217,1.395926365,1.384281676,1.261434959,1.283693521,1.328177244,1.283882275,1.284741876,1.272154946,1.459424616,1.45415166,1.487873095
3,1.471977833,1.387191639,1.456126412,1.398409176,1.258895305,1.326392461,1.338738555,1.280623027,1.235689227,1.235487935,1.219187413,1.309868626,1.330707429,1.345731763,1.479973174
4,1.309927584,1.343334266,1.262925303,1.287785757,1.296191061,1.214913947,1.119205601,1.114520228,1.204270851,1.14480474,1.175014149,1.253396934,1.314058945,1.348453666,1.363677038
5,1.156326966,1.327665747,1.194696258,1.149763222,1.127530163,1.286506956,1.030908766,1.023486454,1.039796279,1.100627669,1.114294955,1.176245395,1.177708923,1.34185009,1.362039387
6,1.39158846,1.226884999,1.237148721,1.110967207,1.176368028,1.052459015,1.066572509,0.9152619542,0.9794666526,1.122302957,1.143522836,1.067014853,1.216716225,1.259436582,1.225142619
7,1.420532541,1.287419313,1.16745786,1.164712032,1.005718871,1.040926307,1.023629747,0.9375883529,0.9296311177,0.9888899212,1.062019653,1.093980294,1.10454954,1.230543826,1.292372826
8,1.329414744,1.214709875,1.063696544,1.053864494,1.072062557,0.9928999595,0.9788642988,0.9988197539,0.9258266468,0.9181530471,0.9385570275,1.073370342,1.162816196,1.158354695,1.215767247
9,1.273454378,1.214959213,1.133374067,0.9717638326,0.9145648991,1.131526437,0.961578738,0.9346353225,0.9135324082,1.080366641,0.9995186031,0.9797555649,1.045453576,1.173803279,1.153041191
10,1.191468063,0.974430136,1.087736448,1.026876459,1.090471469,0.9703971958,0.8777993638,0.8956669961,0.8287226723,1.015138721,0.9766068992,0.9993431833,0.9813293446,1.05605185,1.092194448
11,1.204370772,1.091134994,0.9650474086,1.000072728,1.058061452,1.020778895,0.9029879976,0.9138229299,0.945100765,0.8651700442,0.944421587,1.023959903,1.079403423,1.123155615,1.190621443
12,1.185570934,1.108439625,0.9638936142,0.9899018024,0.9641210148,0.9745486992,0.9902246635,0.9720254834,0.9561188006,0.9301111674,1.078963927,1.079521533,1.000620889,1.116210379,1.132253155
13,1.103105324,1.107996549,0.9906294822,1.035724577,1.003497257,0.8433065049,0.8700438996,0.7780343677,0.9485986208,0.9678309948,0.874597196,1.034681281,1.116732287,1.105037292,1.153151795
14,1.135279049,1.007161105,1.022832058,0.8236739717,0.9679166103,0.9183917334,0.9069761504,0.9327913802,0.9173288205,0.8684290152,0.942934977,1.111942603,1.038730898,1.108600679,1.236329566
15,1.069457051,0.9662154305,0.9493755177,0.8974699571,0.9825502104,0.8647138534,0.8752822467,0.8692629663,0.9951452401,0.9897963265,1.047756681,0.9954455723,1.057258802,1.085647472,1.297832612
16,0.9573751235,0.9666813885,0.9968258466,1.012267064,0.8130230029,0.9384889747,0.8770144006,1.026895052,1.041202697,0.8882129989,1.05395525,1.12228591,1.156635908,1.138171625,1.259895357
17,0.9345022665,0.9006890978,0.9571310642,0.9838837875,0.8693913832,0.9142022224,1.037327914,0.9368356489,1.024638507,0.9286840599,1.158575505,1.122382466,1.202996727,1.180818136,1.326773941
18,1.015989505,0.8765790225,0.861291871,0.9507380415,0.934054331,0.9051877145,1.064250149,1.035626073,0.9615952907,1.01286539,1.145178549,0.9677387298,1.240623147,1.282465963,1.19428457
19,1.04290088,0.8292226394,0.8756901173,0.9517930035,0.9424275861,0.9730286363,0.9960355364,0.9885287525,0.9313957633,0.9603635442,1.014607025,1.093087351,1.298476108,1.193066574,1.304253252
20,0.9526903487,0.8848511749,0.7999919396,0.7594577095,0.9366458708,0.9326880044,1.004564253,0.9184820004,0.9104628857,1.071553073,1.02541607,1.189195972,1.146580199,1.17706914,1.227669638
21,1.024695201,0.8447334962,0.7508562368,0.7547189381,0.897736374,0.8618885485,0.9558252063,1.008113495,0.8846601807,0.9939205549,1.053149483,1.088843853,1.161943924,1.169901695,1.257206816
22,0.9403895896,0.7412329444,0.7513231959,0.8035709283,0.7764581389,0.9375092314,0.9569852876,0.9481144675,0.9879480164,0.9892767113,1.00488157,1.144609795,1.104188648,1.265769881,1.400814889
