alpha,runs,mean_gap,min_gap,max_gap,std_gap,mean_value,mean_iterations,mean_candidates,mean_feasibility,file
2,100,0.87925156,0,1.870748,0.3478266597,593.17,8444.53,3611263162,178601697.1,E150_1000.4_r100_lk_dr_dest0_rep0_alpha2_ite30.res
4,59,0.9079901695,0,1.70068,0.3199033647,593.3389831,8442.694915,3636681340,178076992.9,E150_1000.4_r100_lk_dr_dest0_rep0_alpha4_ite30.res
14,100,0.892857,0,1.360544,0.2409675576,593.25,4925.24,3999569787,163424543.4,E150_1000.4_r100_lk_dr_dest0_rep0_alpha14_ite30.res
16,58,0.9529672414,0.510204,1.70068,0.2664169903,593.6034483,4681.017241,4026684265,160583386.6,E150_1000.4_r100_lk_dr_dest0_rep0_alpha16_ite30.res
