tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,15.641476,14.762742,15.641476,15.817223,16.520211,14.762742,14.059754,16.520211,14.762742,16.520211,14.762742,13.532513,14.762742,14.762742,14.762742
2,14.762742,14.938489,14.938489,13.356766,12.126538,9.13884,12.126538,13.532513,12.302285,10.017575,13.181019,11.950791,13.356766,10.017575,10.193322
3,13.532513,13.005272,13.532513,12.478032,9.490334,9.314587,8.435852,9.666081,9.666081,9.490334,9.841828,9.490334,9.490334,9.666081,11.950791
4,9.13884,13.356766,12.478032,9.666081,9.666081,8.435852,9.314587,8.435852,10.369069,9.490334,9.490334,9.666081,9.841828,10.896309,10.896309
5,9.13884,5.096661,8.260105,8.435852,8.435852,8.435852,8.435852,8.435852,9.490334,9.841828,9.490334,8.963093,8.435852,9.314587,9.314587
6,4.56942,6.678383,8.260105,8.611599,8.260105,8.435852,8.435852,8.787346,8.435852,8.435852,9.490334,8.435852,9.490334,8.787346,9.490334
7,2.987698,4.217926,8.260105,7.381371,7.381371,7.205624,8.435852,8.435852,9.841828,9.490334,8.435852,8.435852,8.435852,9.490334,9.490334
8,2.811951,2.987698,3.514938,4.56942,5.272408,5.799649,8.435852,8.260105,7.732865,8.435852,9.490334,8.260105,8.435852,8.435852,10.369069
9,2.460457,3.514938,3.690685,5.799649,8.435852,4.393673,5.096661,6.151142,8.435852,8.435852,9.490334,8.435852,9.490334,8.435852,9.490334
10,2.811951,2.460457,3.163445,4.56942,3.339192,5.272408,4.217926,4.745167,5.623902,6.326889,8.435852,8.435852,8.435852,8.435852,8.435852
11,2.460457,2.636204,4.217926,5.096661,4.393673,4.56942,5.272408,6.678383,5.623902,6.151142,6.151142,8.435852,8.435852,8.435852,8.611599
12,1.581722,2.460457,3.514938,3.690685,4.042179,5.623902,5.799649,5.799649,5.975395,8.084359,8.435852,8.435852,8.435852,8.435852,8.435852
13,2.636204,2.987698,3.163445,3.514938,4.56942,4.393673,5.096661,5.448155,7.029877,8.435852,8.435852,8.435852,8.435852,8.435852,8.435852
14,1.581722,1.757469,3.163445,3.514938,4.745167,4.920914,5.272408,5.799649,5.799649,7.557118,8.084359,7.732865,8.435852,8.435852,10.369069
15,1.581722,1.933216,2.987698,3.690685,3.690685,4.393673,5.096661,5.272408,5.623902,8.435852,8.435852,8.435852,8.435852,8.435852,8.435852
16,1.933216,1.933216,2.28471,2.811951,2.811951,4.745167,4.920914,5.272408,6.85413,6.502636,7.381371,8.435852,8.435852,9.490334,8.787346
17,1.581722,2.108963,2.108963,2.987698,3.163445,3.339192,5.096661,5.272408,5.623902,8.084359,6.326889,8.435852,8.435852,9.490334,9.490334
18,1.757469,2.108963,2.460457,2.636204,2.987698,4.393673,5.272408,5.096661,6.151142,6.502636,8.084359,8.435852,8.435852,9.490334,9.490334
19,1.581722,2.108963,2.460457,2.636204,3.163445,3.866432,4.393673,5.799649,5.272408,5.799649,7.732865,8.435852,8.435852,9.490334,9.490334
20,1.933216,2.108963,2.460457,2.987698,3.339192,3.514938,5.448155,5.272408,5.799649,5.799649,7.557118,7.732865,9.490334,9.490334,9.490334
21,1.581722,1.933216,2.460457,2.811951,3.514938,3.514938,4.56942,5.272408,5.799649,5.799649,7.732865,7.732865,8.435852,9.13884,9.490334
22,1.933216,2.108963,2.460457,2.987698,3.690685,3.690685,4.393673,4.920914,5.799649,7.381371,7.908612,8.260105,8.435852,9.490334,9.490334
23,1.581722,2.460457,2.987698,2.987698,3.339192,4.217926,4.56942,4.745167,5.448155,7.557118,7.557118,9.490334,8.435852,9.490334,9.490334
24,1.933216,2.28471,2.636204,2.987698,3.163445,4.745167,4.56942,5.799649,6.151142,7.732865,8.084359,8.435852,9.490334,9.490334,10.369069
25,1.933216,2.460457,2.460457,3.163445,3.514938,4.042179,4.745167,5.448155,6.326889,8.084359,8.435852,8.435852,8.787346,10.369069,10.193322
26,1.757469,2.108963,2.987698,3.163445,3.690685,4.56942,5.623902,6.151142,6.151142,7.732865,8.084359,9.13884,9.490334,10.369069,10.193322
27,1.757469,2.28471,2.460457,2.987698,3.866432,4.393673,4.745167,6.85413,6.151142,7.732865,8.435852,9.490334,9.490334,11.247803,10.193322
28,2.108963,2.28471,3.163445,4.217926,4.393673,4.56942,6.151142,6.85413,7.381371,7.557118,8.435852,8.435852,9.490334,9.490334,11.950791
29,2.108963,2.460457,3.690685,3.690685,4.217926,4.745167,5.448155,5.799649,7.732865,8.084359,8.611599,9.490334,9.490334,10.720562,11.247803
30,2.108963,2.460457,2.987698,3.690685,4.393673,5.096661,5.799649,6.85413,8.084359,7.732865,8.435852,9.13884,10.720562,11.247803,13.532513
