time_sec,mean_best_value,valid_runs
0.5,839.99,100
1.0,837.49,100
1.5,836.18,100
2.0,835.72,100
2.5,835.04,100
3.0,834.74,100
3.5,833.67,100
4.0,832.75,100
4.5,831.79,100
5.0,831.31,100
5.5,830.54,100
6.0,830.08,100
6.5,829.63,100
7.0,829.58,100
7.5,829.34,100
8.0,829.15,100
8.5,828.82,100
9.0,828.72,100
9.5,828.61,100
10.0,828.12,100
