tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,2.909182327,2.792956143,2.838869683,2.871836551,2.691354197,2.619386854,2.822458285,2.801366126,2.776958764,2.859916548,2.799995927,2.840368297,2.829413627,2.74890266,2.66992982
2,2.741465399,3.043478229,2.842660446,2.700810847,2.48922751,2.36647752,2.387830402,2.600504519,2.568412979,2.470157863,2.597320908,2.606508844,2.503275557,2.357048133,2.499742874
3,2.89343788,2.737345018,2.716938013,2.656070778,2.2924561,2.263797216,2.158675176,2.339915472,2.333207847,2.346976888,2.494290274,2.447448295,2.482032137,2.560787809,2.480976719
4,2.254079581,2.17484228,1.966477742,2.289058639,1.997219451,2.195972984,2.310087938,2.188191277,2.323409198,2.201733587,2.171852808,2.418159525,2.329605416,2.350653525,2.47405063
5,1.87685858,1.027707123,1.246542437,1.715690753,1.749904797,1.724831427,2.058695619,2.029273056,2.165817512,2.220514712,2.081921065,2.255014967,2.1479506,2.182074644,2.410147048
6,1.082708386,1.117394448,1.276526193,1.266467167,1.382536854,1.632487737,1.536943676,1.920241771,1.99753569,2.00482803,1.873311181,1.894397004,2.129415136,2.215926053,2.316158124
7,0.8357432736,0.8955727962,1.10904265,1.248284399,1.165103994,1.352205448,1.515542321,1.730797493,2.040133024,1.741881167,1.679831788,1.89503586,1.961826865,2.291919097,2.209175242
8,0.796161071,0.775757708,0.7369504936,0.9144896855,0.8910307767,0.8409998689,1.403727969,1.523135974,1.173321285,1.676239724,1.794788519,1.823279266,1.816325636,2.116063932,2.202289739
9,0.8199448638,0.8481588083,0.7049819379,0.8488574436,1.04786137,0.917529634,1.042256407,1.154229657,1.37487004,1.402754109,1.499503226,1.698033767,1.910958385,2.073004259,2.084616754
10,0.8238925794,0.7026746385,0.7500448895,0.7997367745,0.6911065924,0.8497813225,0.8711733886,0.9730564997,1.139094959,1.251280043,1.519637489,1.542274147,1.63230715,1.964653215,2.069554163
11,0.7528327641,0.7145446958,0.7741332659,0.8755173696,0.7549352404,0.9165480913,0.8489457789,1.084083612,1.084900623,1.214884862,1.201878725,1.677515127,1.735923644,2.002623326,2.113275552
12,0.6739487029,0.5879785447,0.6775316136,0.7717254682,0.7631742433,0.9070219918,0.9420051772,1.107262037,1.286478707,1.283420637,1.205113934,1.485871455,1.664482835,1.857186944,2.121837889
13,0.6538233199,0.6597067503,0.6422326536,0.6207915826,0.7372553034,0.8100551279,1.02405772,1.113779837,1.125261486,1.274510667,1.543943202,1.686219761,1.984720894,1.989048493,2.111848924
14,0.6744484796,0.5580460891,0.6244369483,0.5960521961,0.76164379,0.9142936143,1.028022856,1.059810001,1.235638657,1.298547883,1.587423387,1.683905408,1.816776461,2.099398949,2.31571903
15,0.6289100372,0.6002248733,0.5916627745,0.4988540932,0.6269302415,0.7807868065,0.9086458117,1.138773035,1.182376204,1.43594132,1.529370615,1.646966265,2.035892554,2.17555949,2.149616695
16,0.6340556613,0.6449762673,0.5682482734,0.595237737,0.5628199656,0.8873835506,0.9643865671,1.105983395,1.193306449,1.247553203,1.463746975,1.918011367,2.074041701,2.164581288,2.304722751
17,0.6395234176,0.5845326523,0.6031700901,0.5108644462,0.5760922028,0.7094026179,0.8381738589,1.017774671,1.05828995,1.456096408,1.222566143,1.966259646,2.108882566,2.237492214,2.35166535
18,0.5985827405,0.6113211374,0.5963242629,0.6432398929,0.5755585098,0.8566867641,0.9011711094,1.064558083,1.155693694,1.278754433,1.659163306,1.894437352,2.010701879,2.229020667,2.246637969
19,0.5864909391,0.581597722,0.6015256164,0.5659817809,0.7111310031,0.7900106506,0.8358572552,1.02427701,1.072102808,1.305668932,1.547407946,1.936259989,2.156896091,2.428256837,2.40073072
20,0.5501719433,0.6206682682,0.56235671,0.6227359105,0.7341000985,0.8191703607,1.002450165,1.05822654,1.125771606,1.218474945,1.71074207,1.905554085,2.311957069,2.205352552,2.271697517
21,0.5242468487,0.6172937205,0.5332890335,0.65744,0.6589687004,0.7553484575,1.003313426,1.003263712,1.100365438,1.307384645,1.661868862,1.882415755,2.263907422,2.344745849,2.374705634
22,0.5439900786,0.5882039436,0.5453447744,0.6304659681,0.7751804135,0.8632315683,0.898659312,1.070308708,1.118431349,1.365927548,1.943032566,2.019252695,2.217795067,2.343171905,2.418427896
23,0.505415272,0.5915572103,0.6323805967,0.6196622328,0.7327048151,0.8988206795,0.9871375767,1.107543702,1.21345755,1.605442007,1.86840835,2.351291191,2.336275299,2.341168497,2.342479393
24,0.5114990163,0.5403907511,0.5419359128,0.6447708173,0.7220330181,0.8929353286,0.9380090285,1.259149354,1.335910256,1.542965929,1.880677998,2.297363827,2.441173589,2.342959502,2.312965535
25,0.4834046964,0.5235112621,0.4551357757,0.661584038,0.7861606938,0.8512339844,1.01143551,1.075138107,1.484269607,1.649381688,2.030637925,2.33481663,2.302377608,2.507941833,2.406380414
26,0.4867363872,0.4768775617,0.5828196031,0.6594703577,0.8585783101,0.9398830948,1.137018279,1.313863016,1.408169459,1.803954722,2.162529948,2.323839544,2.456830324,2.270532594,2.34799754
27,0.426774265,0.4974510836,0.5362062399,0.6574400455,0.9484611629,0.9750615051,1.181188175,1.408042015,1.428922699,2.097674345,2.233808079,2.313333082,2.481582756,2.377874347,2.46338375
28,0.4817884624,0.562176395,0.5865548303,0.7464904796,0.8532985968,0.9406578407,1.268828668,1.453213872,1.620860123,2.00146392,2.298948769,2.361548889,2.376719463,2.379736779,2.502722128
29,0.4588223648,0.5540624497,0.6181095675,0.8381831001,0.9575296022,0.9721053245,1.160811657,1.428893206,1.877304037,2.160119963,2.213678584,2.483945236,2.360045639,2.565277061,2.609367372
30,0.5019712685,0.4789177189,0.5742587713,0.8340038745,1.057405164,0.9765370894,1.284993711,1.544804857,1.937468853,2.076162385,2.339750824,2.344673298,2.453386493,2.47260249,2.67312968
