tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,4.92202974,4.80198024,4.76732675,4.71410895,4.63242579,4.66212874,4.61014856,4.55816833,4.61633665,4.58168319,4.60519805,4.61881189,4.67450494,4.70173267,4.70544553
2,4.60148517,4.50000004,4.27970297,4.29826742,4.12871296,4.09653472,4.11757429,4.13490101,4.19801985,4.18440595,4.20792087,4.30569311,4.38613868,4.34653467,4.39603967
3,4.25990097,4.13861392,4.20544554,3.92202977,3.86262385,4.01856441,3.99628717,4.03836643,4.18688124,4.0507426,4.25123769,4.24876244,4.29579213,4.3316832,4.28712877
4,3.99381185,3.80074262,3.84282184,3.89603968,3.78465346,3.8118812,3.92202975,3.96039607,3.98267331,4.12128714,4.05693069,4.11014851,4.15965345,4.27227725,4.30445546
5,3.65841589,3.61386146,3.60024758,3.65717828,3.75000003,3.66831688,3.74133663,3.81435641,3.88366335,3.99752473,3.95420795,4.0779703,4.18564359,4.06930697,4.30074262
6,3.43440595,3.41707926,3.28712875,3.42079213,3.52970294,3.65965348,3.6138614,3.7277228,3.75495042,3.7772277,3.86509904,3.87128712,4.03094053,4.12747524,4.16460396
7,3.35767335,3.36509905,3.5074258,3.40470299,3.5,3.52103959,3.60643563,3.6237624,3.62623761,3.75247517,3.77227724,3.92698017,4.01485148,4.13242574,4.1571782
8,3.30569313,3.28094066,3.26485154,3.33663368,3.36509896,3.37747526,3.55445547,3.67450494,3.64108913,3.71039606,3.72772274,3.77103954,3.92821778,3.95297024,4.06930692
9,3.12128717,3.04579215,3.10396045,3.10643561,3.30445545,3.41460398,3.38613858,3.53712872,3.57797034,3.63366331,3.76485148,3.71905935,3.79702967,3.95668316,4.0272277
10,3.1188119,3.09900992,3.10396038,3.23143569,3.2388614,3.35024751,3.37995051,3.51856434,3.54084158,3.53465346,3.62128715,3.68316827,3.74876238,3.9851485,3.9331683
11,3.04579214,2.87500008,3.05569312,3.03341583,3.28465344,3.32673266,3.42326734,3.47648518,3.46782178,3.63366337,3.59034654,3.71287124,3.72772274,3.83168315,3.92079207
12,2.94430695,2.97524756,3.0940594,3.04207919,3.23391094,3.28712872,3.31930694,3.35643568,3.39727723,3.62128713,3.71905941,3.74752477,3.8490099,3.78960395,3.86509903
13,2.83044554,2.94925745,2.80693066,3.05198018,3.2438119,3.25495048,3.40717824,3.46163367,3.40965348,3.6881188,3.67574252,3.64356435,3.8440594,3.86262374,3.86014853
14,2.75866337,2.7376238,2.83168318,2.97648516,3.10024748,3.18935646,3.38118816,3.45297031,3.52599014,3.46410889,3.66955447,3.66089105,3.73514853,3.89480198,3.87128709
15,2.57797027,2.79702971,2.99752476,3.00866334,3.09034652,3.18811885,3.2326733,3.45668318,3.50618816,3.64727718,3.53465346,3.79207918,3.8663366,3.82549505,3.84034651
16,2.74133668,2.70915844,2.85891089,2.89232678,3.1039604,3.09282177,3.17698018,3.3032178,3.30569308,3.50990103,3.71039604,3.6175742,3.87376238,3.79950495,3.93069304
17,2.5878713,2.81064366,2.75000005,2.85891093,2.91955451,3.06930687,3.3910891,3.22153468,3.18688118,3.44306933,3.4987624,3.68811882,3.84777224,3.72277226,4.05445541
18,2.51113858,2.634901,2.68564352,2.82673272,3.00247529,3.07425744,3.12995046,3.13737626,3.20792078,3.49133666,3.5160891,3.72153464,3.77970295,3.80569304,4.11509901
19,2.54455442,2.75000003,2.66584158,2.88118813,3.01732675,3.00866334,3.12128713,3.19430691,3.20420788,3.29084162,3.44925742,3.63737622,3.7462871,3.81930695,4.04455444
20,2.68316832,2.58168322,2.73638617,2.9418317,2.94306933,3.01485151,3.01237623,3.22524751,3.26732669,3.5990099,3.40470298,3.7450495,3.80074253,3.94678216,4.04207919
21,2.64975244,2.52846531,2.67079209,2.71039609,2.95668315,2.86386139,2.95173268,3.13985148,3.39108909,3.39108912,3.6534653,3.80198017,3.74628712,3.89480197,4.115099
22,2.85272277,2.7586634,2.6881188,2.68688121,2.79084156,2.9282178,3.06930693,3.03712873,3.16089106,3.42202973,3.65346534,3.90594059,4.05074255,4.12252472,4.18440591
23,2.62747527,2.60767326,2.58910894,2.69678218,2.76361388,3.09900992,3.08539603,3.04207922,3.30693069,3.78341582,3.79455443,3.91212869,3.98762376,4.24628711,4.19183166
24,2.76608917,2.8242574,2.58044557,2.73886141,2.75371288,3.07425739,3.25495052,3.22029708,3.54331681,3.59900989,3.82797029,3.90222773,4.16460394,4.00618809,4.2933168
25,2.83910888,2.51237629,2.49009901,2.79579209,3.15470297,3.1212871,3.33787127,3.49999997,3.71782172,3.68688117,4.01608907,4.09900988,4.11386137,4.19306931,4.27475244
26,2.71163365,2.53589112,2.5668317,3.0569307,3.08168316,3.31435645,3.45297026,3.66707919,3.77970296,3.98267325,4.08292075,4.13490097,4.11262374,4.24876237,4.36386136
27,2.8292079,2.88366338,2.86881191,3.00000004,3.07054449,3.32549505,3.46905939,4.00247522,3.91460393,4.06311879,3.96782181,4.06930692,4.33663364,4.20668314,4.21039603
28,3.04826731,2.98762382,2.73886137,3.23762373,3.38613859,3.52599005,3.74999997,3.90470294,3.94678216,4.08910887,4.11014851,4.21905939,4.23638612,4.36881187,4.47896039
29,3.00247532,3.06188121,3.22029705,3.68688113,3.4752475,3.84158412,3.94925736,4.11386137,4.15717816,4.07673264,4.09653465,4.18688116,4.38366335,4.40346533,4.43316829
30,3.30940598,3.25618814,3.52475248,3.70420793,3.7883663,4.04207915,3.96410892,4.10024754,4.32301976,4.18440592,4.2462871,4.37252473,4.44306927,4.46410889,4.52846533
