tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,2.970297,2.970297,2.970297,2.970297,2.722772,2.970297,2.846535,2.10396,2.846535,2.475248,2.475248,2.59901,2.227723,2.846535,2.846535
2,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198,1.980198
3,1.980198,0.247525,1.608911,1.732673,0.247525,1.980198,1.980198,1.980198,1.980198,1.980198,1.856436,1.980198,1.980198,2.10396,1.980198
4,1.980198,0.49505,1.732673,0.123762,1.980198,0.123762,0.49505,1.980198,1.732673,1.856436,1.856436,2.10396,1.980198,2.10396,1.856436
5,1.361386,0.247525,0.49505,0.123762,0.371287,0.123762,1.732673,0.247525,0.49505,2.10396,1.732673,1.980198,1.980198,1.856436,2.10396
6,0.742574,0.742574,0,0.123762,0.247525,0.49505,0.618812,1.485149,0.247525,1.485149,0,0,1.608911,1.980198,1.980198
7,0.618812,0.123762,0.371287,0,0.371287,0.123762,0,0.247525,0.123762,0.123762,0.49505,1.361386,1.113861,0.123762,2.227723
8,0.49505,0.123762,0.123762,0,0.123762,0.371287,0.123762,0.49505,0.247525,0,1.856436,0.990099,1.608911,1.237624,1.856436
9,0.618812,0.123762,0.123762,0,0,0.866337,0.49505,0.123762,0.247525,0.123762,1.361386,1.237624,0.618812,1.856436,1.856436
10,0,0,0,0.371287,0.123762,0.123762,0.247525,0.123762,0.371287,0.618812,0.247525,0.49505,0.49505,0.618812,0.742574
11,0.123762,0,0,0.123762,0.371287,0.247525,0.123762,0.49505,0.247525,0.866337,0.742574,0.618812,0.742574,0.990099,1.237624
12,0.123762,0.123762,0.123762,0.123762,0,0.247525,0,0.247525,0.618812,0.49505,0.247525,1.608911,0.866337,0.742574,0.742574
13,0,1.113861,0,0.123762,0.49505,0,0.247525,0.742574,0.371287,0.371287,0.371287,0.742574,0.49505,0.742574,0.742574
14,0.247525,0,0,0,0.123762,0.123762,0.247525,0.866337,0.866337,0,0.866337,0.742574,1.113861,1.361386,1.608911
15,0,0.123762,0.123762,0.371287,0.123762,0.123762,0.618812,0.742574,0.49505,0.990099,1.113861,0.742574,1.113861,1.980198,0.866337
16,1.237624,0.123762,0,0,0,0.247525,0.371287,0.123762,0.49505,0.618812,0.371287,1.361386,0.618812,0.371287,0.866337
17,0.990099,0,0.123762,0.247525,0,0.618812,0.247525,0.371287,0.123762,0.371287,0.742574,0.990099,1.113861,0.123762,1.856436
18,0,0.123762,0.123762,0.123762,0.123762,0.49505,0.618812,0.123762,0.990099,0.866337,0.123762,0.49505,0.742574,0.618812,0.866337
19,0,0.123762,0.123762,0,0.247525,0.371287,0.123762,0.49505,0.618812,0.123762,0.618812,0.49505,0.618812,0.123762,1.237624
20,0.123762,0.123762,0.247525,0.123762,0.742574,0.247525,0.247525,0.247525,0.123762,1.113861,0.247525,1.113861,0.742574,0.247525,1.608911
21,0.247525,0.123762,0.123762,0.123762,0.123762,0.371287,0.247525,0.247525,0.247525,1.113861,0.123762,0.618812,0.618812,0.123762,1.237624
22,0.49505,0,0.123762,0.123762,0,0.247525,0.371287,0.618812,0.742574,0.247525,0.123762,0.618812,0.742574,0.618812,1.237624
23,0.247525,0.123762,0.618812,0.247525,0.123762,1.113861,0.123762,0.247525,0.618812,1.361386,1.113861,0.990099,0.742574,2.10396,0.866337
24,0.742574,0.371287,0.123762,0.123762,0.371287,0.247525,0.618812,0.49505,0.866337,0.371287,0.123762,0.49505,1.856436,0.49505,1.113861
25,0.742574,0.247525,0,0.49505,0.49505,0.742574,0.49505,0.247525,0.990099,0.49505,0.742574,1.485149,0.49505,1.237624,1.361386
26,0.123762,0.123762,0.123762,0.618812,0.247525,0.123762,0.742574,0.371287,0.618812,0.49505,0.990099,0.742574,1.361386,1.980198,1.732673
27,0.742574,0.123762,0.371287,0.247525,0.123762,0,0.123762,0.742574,0.866337,0.618812,0.371287,0.618812,2.475248,1.856436,0.618812
28,0,0.49505,0.123762,0,0.123762,0.123762,0.742574,1.732673,0.866337,1.980198,0.49505,2.351485,0.618812,2.227723,1.856436
29,0.990099,0.371287,0.247525,1.237624,0.371287,0.866337,1.608911,0.990099,0.618812,0.123762,1.485149,0.371287,0.742574,2.475248,2.10396
30,1.113861,0.123762,0.49505,0.123762,0.123762,1.856436,0.247525,0.866337,1.732673,1.856436,1.361386,1.608911,1.980198,2.351485,2.227723
