tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,9.282178,9.282178,9.282178,9.158416,9.158416,9.158416,9.158416,9.282178,9.282178,9.282178,9.282178,9.282178,9.282178,9.282178,9.282178
2,9.158416,9.158416,9.158416,9.158416,8.168317,8.168317,7.673267,7.673267,8.044554,8.044554,8.044554,8.168317,8.168317,8.044554,8.044554
3,8.539604,7.920792,7.79703,7.79703,7.673267,7.425743,7.673267,7.425743,7.673267,8.044554,8.168317,8.415842,8.292079,8.539604,7.920792
4,7.79703,7.425743,7.673267,7.673267,6.930693,7.425743,7.425743,7.30198,8.292079,7.920792,7.673267,8.168317,8.292079,8.663366,7.549505
5,6.930693,7.178218,6.806931,7.673267,7.425743,7.054455,6.930693,7.425743,8.415842,7.673267,7.673267,7.673267,7.673267,8.415842,7.054455
6,6.435644,6.683168,6.683168,6.806931,6.064356,6.435644,5.940594,6.683168,7.054455,7.673267,6.806931,6.683168,7.054455,7.178218,7.054455
7,6.311881,5.816832,7.054455,5.321782,5.816832,6.311881,7.178218,6.806931,6.559406,5.940594,6.311881,7.79703,6.806931,7.425743,7.178218
8,5.693069,5.445545,5.940594,6.064356,5.816832,5.445545,7.054455,6.435644,6.064356,7.425743,6.064356,6.064356,6.683168,6.806931,6.806931
9,5.074257,5.693069,5.816832,5.321782,6.064356,5.940594,5.445545,5.940594,5.940594,5.940594,6.806931,6.806931,5.940594,6.806931,7.673267
10,5.569307,5.816832,5.19802,5.569307,5.816832,5.445545,6.064356,6.064356,6.064356,5.940594,6.806931,7.178218,6.683168,7.673267,6.806931
11,5.19802,5.321782,5.445545,5.074257,5.940594,6.064356,5.816832,6.188119,5.940594,6.064356,6.064356,6.683168,6.806931,6.683168,7.920792
12,5.19802,5.19802,4.826733,5.693069,6.064356,5.445545,5.940594,5.569307,6.806931,6.188119,7.425743,6.806931,6.806931,6.806931,7.30198
13,6.311881,4.826733,5.19802,4.826733,5.445545,5.321782,5.569307,5.445545,5.816832,6.188119,6.806931,6.806931,6.806931,8.044554,6.806931
14,5.19802,4.826733,5.940594,4.579208,5.19802,5.569307,6.188119,6.806931,6.806931,5.940594,5.693069,6.806931,6.806931,7.425743,6.064356
15,4.826733,4.70297,5.19802,5.19802,5.693069,5.321782,5.19802,5.940594,6.806931,6.435644,5.816832,6.064356,7.425743,6.683168,7.054455
16,4.826733,5.321782,5.940594,4.950495,4.579208,5.816832,5.940594,6.806931,5.445545,5.940594,7.425743,5.569307,5.693069,6.064356,6.064356
17,4.826733,5.19802,4.950495,4.207921,4.826733,5.074257,5.321782,4.826733,5.445545,5.940594,5.19802,5.816832,6.064356,5.569307,7.054455
18,4.950495,5.445545,4.331683,5.19802,4.70297,4.70297,5.321782,5.321782,4.826733,5.816832,5.816832,5.816832,5.321782,6.806931,6.806931
19,4.70297,5.445545,5.321782,5.19802,4.950495,5.321782,4.950495,5.321782,5.445545,5.19802,5.321782,5.816832,5.693069,7.425743,6.064356
20,5.19802,4.579208,5.074257,4.826733,5.321782,4.70297,5.19802,5.074257,4.950495,5.940594,5.19802,5.19802,5.693069,6.559406,7.054455
21,5.19802,5.074257,5.074257,5.19802,5.19802,5.19802,5.445545,5.19802,5.19802,5.19802,5.445545,5.816832,7.054455,6.806931,6.064356
22,5.074257,4.579208,5.19802,5.074257,5.321782,4.826733,5.19802,5.19802,6.806931,5.19802,5.816832,6.806931,6.806931,6.064356,7.054455
23,5.693069,4.950495,5.19802,5.19802,4.950495,4.950495,5.321782,5.074257,5.445545,5.816832,5.19802,5.693069,6.806931,7.054455,6.806931
24,5.321782,5.19802,5.19802,4.950495,5.19802,5.19802,5.321782,5.19802,6.559406,5.321782,7.054455,6.311881,6.806931,6.683168,7.425743
25,5.19802,5.445545,4.579208,4.950495,5.569307,5.19802,5.445545,5.321782,5.693069,5.693069,6.806931,6.806931,6.806931,6.683168,7.054455
26,5.321782,5.19802,4.826733,4.950495,5.19802,5.19802,5.19802,5.940594,5.940594,6.064356,6.064356,6.806931,6.806931,7.425743,7.054455
27,5.445545,4.826733,4.455446,5.19802,5.19802,5.445545,5.321782,6.311881,6.683168,6.683168,6.683168,7.054455,6.683168,6.806931,6.806931
28,5.321782,4.826733,5.19802,5.19802,5.816832,5.19802,6.311881,6.806931,6.311881,6.683168,7.425743,7.178218,7.054455,7.425743,7.549505
29,4.70297,5.19802,5.445545,5.321782,5.19802,5.693069,6.559406,6.683168,7.054455,7.054455,6.559406,6.806931,7.425743,7.425743,7.425743
30,5.19802,5.445545,5.816832,6.806931,6.559406,6.064356,5.816832,6.683168,6.559406,7.178218,7.054455,7.425743,7.054455,7.549505,8.044554
