time_sec,mean_best_value,valid_runs
0.5,952.84,100
1.0,949.61,100
1.5,948.33,100
2.0,946.65,100
2.5,945.2,100
3.0,944.63,100
3.5,943.31,100
4.0,942.62,100
4.5,941.95,100
5.0,941.64,100
5.5,941.34,100
6.0,940.14,100
6.5,939.91,100
7.0,939.8,100
7.5,939.58,100
8.0,939.42,100
8.5,937.92,100
9.0,937.16,100
9.5,937.16,100
10.0,937.16,100
10.5,937.16,100
11.0,936.77,100
11.5,936.27,100
12.0,936.15,100
12.5,935.42,100
13.0,935.42,100
13.5,935.28,100
14.0,934.6,100
14.5,934.6,100
15.0,934.39,100
