tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,8.08047939,7.51712323,7.36815064,6.96575339,6.9880137,6.67808215,6.76198625,6.61643833,6.71061638,6.73801364,6.85616431,6.77568485,6.91095885,6.58219171,6.73801365
2,6.74315067,6.40410955,5.66438354,5.41609585,5.23630134,4.86815065,4.96404107,5.09075339,5.51027399,5.5650685,5.15410958,5.33561642,5.47431508,5.61130136,5.70547945
3,5.30993151,5.00171236,4.96746573,4.40924655,3.8424658,4.2773973,4.27910961,4.31678079,4.58390408,4.75171235,5.02226029,5.01712328,4.81506849,4.86301369,5.17636987
4,4.38013695,3.56335612,3.38013695,3.38698632,3.37157535,3.81335622,3.84589041,4.21746574,4.21404112,4.48630138,4.5068493,4.42636983,5.00684932,5.10102737,5.12328769
5,3.26883562,2.80821917,2.64212332,2.60445212,3.19520548,3.46061646,3.69006852,3.9828767,4.015411,4.22260273,4.41609588,4.64212326,4.73458905,5.20205476,4.92465754
6,2.4452055,2.07363015,2.27739726,2.15239734,2.62157534,3.07020547,3.44178085,3.73116438,3.86301373,4.08561644,4.40068491,4.53253426,4.78595888,4.88356163,5.1078767
7,2.03595895,2.00513699,2.03595894,2.37842466,2.42123296,2.82363015,2.98630144,3.4726028,3.48801376,3.70205482,4.37671234,4.23458901,4.46746574,4.74657536,4.91095888
8,1.66609593,1.80993157,1.87500003,2.28424661,2.28938363,2.63869865,2.59760279,3.04452057,3.760274,3.86472608,3.84246574,4.0736301,4.22773977,4.70205476,4.68664385
9,1.59760278,1.68321921,1.65924666,1.97945211,2.27226032,2.65753425,2.65410962,2.92979454,3.31506851,3.54109592,3.78424658,4.11986301,4.08732878,4.09931507,4.34589039
10,1.58390411,1.53253429,1.5719179,2.02397271,2.21061652,2.26883567,2.50000005,2.71575351,2.89041098,3.35273978,3.5753425,3.70034247,3.91952056,4.10102737,4.16438353
11,1.49828774,1.47431512,1.31678091,1.87671241,1.89554803,2.0445206,2.22089046,2.44520552,2.86301377,3.30821919,3.7140411,3.625,3.8133562,4.16609592,4.29623286
12,1.35445217,1.35102749,1.42294531,1.66780834,1.87328772,1.96232885,2.35273976,2.43664388,2.75000007,2.67294528,3.10273973,3.27739726,3.65582193,3.96061647,4.49315068
13,1.15582199,1.27054801,1.21917813,1.74486312,1.84760283,2.22773973,2.16780825,2.4280822,2.74657535,2.99486303,3.10273971,3.53082192,3.83732876,4.02054795,4.33732875
14,1.21917821,1.39726039,1.30479461,1.54280829,1.9126713,1.98458908,2.11643842,2.38869868,2.57191787,2.64726031,3.1712329,3.36643836,3.47260272,4.10273971,4.33732877
15,1.15068504,1.30308225,1.30479463,1.39726039,1.7037672,1.69863018,1.95719181,2.25342475,2.45719183,2.72431509,3.28767125,3.10958908,3.40582197,3.9006849,4.38869861
16,1.00342474,1.09417816,1.16952064,1.62328774,1.74143843,1.97773979,1.98458913,2.24143843,2.55993159,2.52568493,2.90410964,3.17808225,3.37500006,3.61986306,4.18321919
17,0.91438363,0.98630143,0.92808228,1.1027398,1.36815082,1.78424661,1.80993157,2.20205484,2.52397261,2.63013703,2.80650687,2.87328773,3.14383569,3.78767123,4.21917806
18,0.92637,1.00856174,1.1061645,1.3544521,1.36643842,1.46061653,1.60787676,1.85445217,2.14212338,2.46917812,2.74315074,2.77910959,3.56849316,3.53253426,3.76541093
19,0.83732885,0.72945218,0.77397266,0.90239735,1.40239734,1.47773978,1.72431506,1.73287676,2.05821924,2.21232875,2.57020554,2.59589043,2.78082192,3.41780821,3.8510274
20,1.10787678,0.89897269,0.92294529,1.16267133,1.22602744,1.39041101,1.6164384,1.8681507,2.13356167,2.15582198,2.4092466,2.36815075,2.755137,3.23801373,3.48458904
21,0.8664384,0.86643845,0.79794524,0.86986313,1.07020553,1.01027403,1.51712334,1.37157541,1.70376717,1.99315075,2.61130141,2.73630139,2.70890413,3.12157539,3.43493151
22,0.82705485,0.96746582,0.78767133,0.86472612,1.15239735,1.36643839,1.48801377,1.76198634,1.89897269,2.27910963,2.28938363,2.41438358,2.8030823,2.91609595,3.35787673
23,0.90239735,0.83561651,0.84760283,0.84589044,0.93150691,1.2876713,1.27054802,1.88527403,1.74486308,2.17636996,2.20205481,2.42808224,2.7842466,3.37842466,3.36301367
24,0.66952063,0.81506857,0.97431515,0.99828772,1.06164395,1.30993152,1.19178089,1.57876714,1.96232879,1.85616445,2.52910968,2.48630142,2.79452056,3.34760274,3.46746577
25,0.72089048,0.76712333,0.88527404,0.80650692,1.030822,1.3664384,1.43835622,1.83732876,1.71232884,2.22089048,2.32534251,2.84589043,2.97602742,3.60787673,3.489726
26,0.79794525,0.75342471,0.87842476,0.72945217,1.04623294,1.36301372,1.35273974,1.82191785,1.85616447,2.10787679,2.33047948,2.65582192,3.23116441,3.34417806,3.60102743
27,0.73801377,0.74315079,0.7157535,0.75856174,1.06849321,1.22260279,1.7431507,1.73116445,2.06678092,2.17465757,2.47602745,2.81164382,2.8869863,3.21061642,3.84760274
28,0.75513707,0.72602747,0.86130147,0.92636993,1.04452058,1.66780826,1.520548,1.92294525,1.79794528,2.10445209,2.49315072,3.03253428,3.32534245,3.27739727,3.88527399
29,0.57020557,0.6061645,0.81678087,0.81849323,1.05993161,1.18150689,1.63013701,1.68835621,2.00171235,2.1866439,2.57363018,2.48287674,3.34931505,3.60958901,3.67636987
30,0.69520559,0.69006857,0.85616449,1.02739733,1.24828774,1.38698637,1.74828766,2.03595896,2.1934932,2.39554796,2.72773974,3.03253426,3.17465755,3.58904111,3.67123288
