tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,18.150685,15.239726,17.294521,15.239726,15.239726,14.89726,13.869863,14.041096,14.89726,14.89726,14.89726,14.212329,14.89726,14.89726,14.89726
2,15.410959,13.69863,15.239726,13.869863,15.239726,11.815068,12.157534,11.815068,13.184932,13.184932,12.328767,12.5,14.89726,11.30137,14.041096
3,13.184932,13.184932,12.5,12.671233,9.931507,10.273973,11.30137,11.30137,11.472603,11.30137,11.472603,11.30137,13.356164,11.472603,11.472603
4,11.986301,10.787671,9.931507,8.561644,10.10274,11.30137,10.10274,9.760274,11.30137,13.356164,13.356164,11.30137,11.472603,13.356164,11.30137
5,11.472603,7.363014,7.020548,8.90411,9.589041,9.246575,8.390411,9.246575,9.075342,9.075342,10.10274,9.760274,10.787671,13.356164,10.787671
6,7.020548,6.678082,7.876712,6.506849,8.732877,8.732877,8.390411,9.760274,8.390411,9.760274,10.10274,10.10274,10.787671,9.760274,9.760274
7,6.164384,6.335616,5.479452,6.849315,7.020548,7.876712,8.219178,9.246575,9.075342,9.075342,11.472603,9.760274,9.760274,11.472603,11.815068
8,3.767123,6.164384,6.335616,6.678082,8.732877,7.705479,8.390411,8.219178,8.219178,11.30137,9.417808,9.760274,9.760274,9.760274,9.760274
9,4.109589,6.164384,4.794521,6.678082,6.506849,7.191781,7.191781,8.390411,7.705479,8.390411,9.760274,9.760274,8.219178,10.273973,9.760274
10,4.109589,5.993151,4.623288,7.020548,7.020548,6.849315,7.363014,8.219178,8.219178,8.390411,8.219178,8.219178,11.643836,9.075342,9.075342
11,4.452055,3.424658,6.164384,7.020548,7.020548,5.993151,6.506849,7.020548,7.534247,9.075342,9.760274,9.075342,9.075342,9.075342,9.760274
12,3.59589,4.109589,5.479452,6.506849,6.335616,5.479452,7.363014,8.219178,8.219178,8.732877,7.705479,8.390411,8.219178,11.472603,9.075342
13,3.253425,4.623288,6.164384,6.164384,6.678082,6.678082,6.335616,8.219178,8.219178,7.020548,8.047945,9.075342,9.760274,9.075342,9.760274
14,3.082192,5.821918,4.109589,5.650685,5.308219,6.164384,6.335616,8.219178,6.335616,6.335616,8.219178,9.075342,7.705479,9.075342,9.075342
15,3.59589,4.109589,3.424658,3.767123,4.280822,3.938356,5.479452,6.164384,6.506849,6.335616,8.561644,7.020548,8.219178,8.219178,9.075342
16,2.739726,3.424658,5.308219,5.821918,4.109589,6.164384,6.849315,6.335616,8.219178,7.705479,7.705479,8.219178,10.273973,8.219178,10.10274
17,3.767123,3.424658,3.424658,3.253425,6.164384,6.164384,4.280822,6.164384,7.191781,6.506849,6.506849,9.246575,6.678082,8.219178,9.075342
18,4.794521,3.082192,5.308219,4.794521,5.308219,6.335616,4.623288,5.650685,6.164384,8.561644,8.390411,7.020548,8.390411,7.705479,7.705479
19,2.568493,5.136986,3.424658,3.938356,3.938356,5.821918,6.678082,6.678082,7.191781,7.534247,8.219178,7.191781,6.506849,7.705479,8.219178
20,2.739726,3.082192,4.794521,3.767123,5.136986,4.109589,4.109589,5.479452,6.506849,5.821918,8.390411,6.506849,6.678082,8.90411,7.191781
21,2.739726,2.910959,2.910959,3.424658,6.335616,4.965753,4.109589,3.767123,4.794521,5.479452,8.90411,6.678082,6.506849,7.020548,7.534247
22,2.739726,3.253425,3.253425,3.767123,3.938356,5.308219,4.280822,7.534247,4.965753,8.390411,8.219178,8.732877,8.390411,7.020548,9.417808
23,2.39726,3.253425,3.082192,3.424658,4.965753,4.280822,4.452055,6.506849,4.109589,8.561644,6.335616,8.390411,6.678082,10.10274,7.020548
24,2.568493,2.910959,3.253425,3.767123,3.424658,4.452055,6.506849,4.965753,5.650685,5.821918,6.849315,6.335616,6.678082,7.363014,9.417808
25,2.739726,3.082192,3.082192,3.253425,3.253425,4.280822,4.623288,7.876712,5.136986,6.506849,7.534247,7.705479,7.191781,6.678082,7.705479
26,3.767123,2.739726,3.424658,3.082192,3.767123,4.280822,6.335616,4.280822,4.794521,5.821918,6.164384,7.191781,8.047945,8.219178,8.390411
27,2.739726,3.938356,2.739726,3.082192,4.280822,4.623288,4.280822,4.794521,4.794521,5.993151,6.335616,6.849315,6.678082,6.678082,8.90411
28,2.568493,4.452055,3.424658,3.253425,4.280822,4.109589,4.794521,4.452055,5.136986,5.993151,5.993151,8.390411,8.219178,7.191781,8.90411
29,3.082192,2.739726,2.568493,3.424658,3.938356,3.938356,4.452055,4.794521,8.561644,9.246575,6.506849,8.219178,7.705479,10.273973,8.219178
30,2.910959,2.739726,3.253425,3.253425,3.938356,4.623288,4.794521,5.136986,5.650685,6.506849,7.020548,7.020548,8.219178,7.705479,8.90411
