tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,1.854041124,1.819016692,1.782758052,1.772942345,1.75548652,1.731570995,1.749919054,1.775928487,1.749924614,1.780366964,1.742466706,1.752113819,1.752035998,1.734868314,1.714206584
2,1.84778006,1.857341834,1.817293272,1.769097983,1.719707437,1.697235653,1.772625135,1.800339519,1.71194439,1.726457334,1.709813063,1.764682494,1.69734789,1.663555881,1.692758223
3,1.86998237,1.812942823,1.77955976,1.836090654,1.829895838,1.975351431,1.923491103,1.909088708,1.82280352,1.893481953,1.831370201,1.800300708,1.724612142,1.792830678,1.683730754
4,1.821390108,1.737237899,1.828965459,1.845431981,1.839709311,1.905548754,1.942027925,1.993041883,1.922605018,1.925656751,1.85575274,1.816296433,1.764628414,1.77139712,1.69781392
5,1.754776427,1.786413321,1.793930039,1.777764191,1.896512452,1.88557872,1.962240951,2.042770911,2.038956525,1.965196142,1.911406951,1.93617186,1.806810124,1.793961612,1.792670455
6,1.677335728,1.69223901,1.75774704,1.873253716,1.771747479,1.887739828,1.963084359,1.980052262,1.997720563,1.932016908,1.859997806,1.926928029,1.973070361,1.926320276,1.956420507
7,1.607408445,1.735726781,1.791447905,1.729663379,1.726891833,1.869976158,1.806527208,1.972872954,1.892890436,1.884973195,1.940063736,1.964302899,1.844748651,1.825250025,1.919489511
8,1.769778982,1.700933664,1.746304168,1.762599409,1.698052964,1.758420979,1.805148286,1.865531933,1.872277165,1.936042045,1.870941843,1.907039875,1.840959307,1.936753855,1.748524709
9,1.608279305,1.626819325,1.639421422,1.733214662,1.791028299,1.693180591,1.722252343,1.708257728,1.793639688,1.798966976,1.829630767,1.836861068,1.821788356,1.845519416,1.881998089
10,1.570853848,1.6064499,1.708742102,1.663859122,1.662891782,1.69390502,1.667462863,1.774880941,1.815626573,1.918184123,1.898537763,1.826613856,1.850550721,1.731049406,1.735467642
11,1.613659696,1.613907097,1.690563794,1.738690701,1.62698545,1.686155943,1.809669114,1.656091132,1.925451657,1.80484207,1.831181749,1.725568859,1.965976084,1.713126973,1.677799676
12,1.487452698,1.554194374,1.594462965,1.733075951,1.651147993,1.724583924,1.771154875,1.734371512,1.671456266,1.835939475,1.776424573,1.809994549,1.62918295,1.830253334,1.72115061
13,1.596934633,1.601491445,1.516161712,1.621644389,1.637870924,1.639189809,1.624102817,1.728855438,1.707710409,1.637573633,1.649339576,1.753655281,1.760802092,1.760579177,1.830349023
14,1.497623518,1.630497261,1.51028978,1.375821762,1.619862765,1.511407995,1.589937592,1.619664381,1.627649273,1.696135642,1.701136926,1.780857752,1.667896074,1.826323335,1.82135568
15,1.530461955,1.502967547,1.606205938,1.478693314,1.462834511,1.436598217,1.656188149,1.553266483,1.719480929,1.587556945,1.632988511,1.68358903,1.719990514,1.811508589,1.821946351
16,1.505768942,1.440067611,1.440517108,1.480237875,1.481618638,1.686187706,1.52332096,1.386049059,1.624865535,1.641120989,1.625263998,1.652997499,1.539486488,1.71008355,1.685639113
17,1.610470594,1.494877344,1.562133233,1.546818387,1.396778471,1.48517337,1.491829239,1.479144349,1.38961621,1.409133379,1.557855004,1.61343341,1.65530604,1.533650813,1.714737921
18,1.473421129,1.559713324,1.448571992,1.500520022,1.433980081,1.496789507,1.407678165,1.387993642,1.537683298,1.477487816,1.47757348,1.637493408,1.729311489,1.690339202,1.551720516
19,1.581568474,1.44295566,1.459060609,1.351563009,1.303615508,1.49574304,1.301330241,1.45653886,1.455940806,1.371022247,1.445139915,1.440634212,1.63538117,1.526223342,1.57814182
20,1.546540214,1.377452071,1.512454451,1.2530633,1.501227188,1.401345701,1.474702094,1.322340442,1.435008422,1.56903665,1.497781188,1.411181135,1.509677236,1.725075036,1.795242054
21,1.41550706,1.458418131,1.59818557,1.421523495,1.337259075,1.391590746,1.43041086,1.366797185,1.446399267,1.296669812,1.309770403,1.479833268,1.472164542,1.597391481,1.668322123
22,1.452606099,1.386002973,1.520393921,1.391968982,1.316771734,1.371785483,1.427248477,1.458282522,1.456029369,1.45507742,1.493076972,1.48480451,1.611499959,1.605550766,1.709796004
23,1.460877536,1.241999844,1.282056895,1.294193183,1.360672982,1.317418578,1.390413403,1.146438492,1.272088523,1.28811315,1.543834932,1.407528084,1.741444819,1.491959739,1.480409284
24,1.419021613,1.214988136,1.349663315,1.157855867,1.283548379,1.25640599,1.341314503,1.45489005,1.37725767,1.43490963,1.356930153,1.451476223,1.467985229,1.605189851,1.701659114
25,1.502354061,1.315095762,1.323715304,1.255545475,1.30511591,1.355352909,1.524128177,1.280263747,1.184466881,1.291291507,1.255178944,1.405414441,1.421002853,1.443950197,1.657754197
26,1.5016085,1.479022519,1.16331376,1.306780836,1.414485676,1.373112082,1.180944857,1.345070849,1.44466478,1.234539624,1.482292086,1.304922361,1.403056937,1.386909363,1.389998001
27,1.538175556,1.412041526,1.373902504,1.233211366,1.265334444,1.413430383,1.329471016,1.393901314,1.229142975,1.475263236,1.243044112,1.345255927,1.413428184,1.290825348,1.407453263
28,1.570108709,1.548950798,1.377076894,1.35983364,1.280544661,1.258177516,1.259066697,1.363857201,1.329381778,1.288413099,1.269377958,1.385105687,1.286097083,1.383399931,1.50284772
29,1.41397574,1.242671967,1.277524763,1.270742586,1.388897839,1.256221841,1.360569213,1.26168174,1.278122985,1.397574683,1.395845797,1.421405751,1.359923176,1.503763005,1.623831115
30,1.467832697,1.39812797,1.314541782,1.250402551,1.275844605,1.249362522,1.369748577,1.266922481,1.305392388,1.347204665,1.399753183,1.367998749,1.446697526,1.428026445,1.415259418
31,1.522080448,1.358624774,1.473228995,1.310970521,1.231732572,1.158123341,1.212079625,1.309346679,1.353103765,1.390404261,1.129411281,1.414299818,1.527084361,1.292885344,1.574519006
32,1.39368517,1.419182405,1.436678334,1.308937547,1.363255515,1.391086851,1.203164652,1.21288723,1.252950177,1.384562112,1.404567685,1.555820811,1.523359346,1.559110374,1.505947955
33,1.402206573,1.292694705,1.271380342,1.323941481,1.308833388,1.245471467,1.399798862,1.256903806,1.366875105,1.283358726,1.448775747,1.377172354,1.34760207,1.474087921,1.417160861
34,1.392294192,1.388126428,1.41464698,1.246632328,1.320048447,1.309404708,1.537356788,1.367884851,1.433682969,1.301249308,1.193118068,1.332287735,1.34325264,1.320013829,1.463426806
35,1.450852216,1.385437359,1.188150045,1.330243414,1.275680476,1.312208825,1.213384298,1.541869091,1.330415452,1.427238246,1.382616678,1.318611639,1.493174756,1.491517522,1.313815635
36,1.395119708,1.418105252,1.354679222,1.448165254,1.309588239,1.339834174,1.587302451,1.301279277,1.326835488,1.312019583,1.392013954,1.438924475,1.469920703,1.453787471,1.590808888
37,1.421704978,1.38040319,1.437174698,1.38950764,1.342504493,1.198373865,1.479448374,1.344763159,1.383186548,1.520553961,1.286087094,1.317603323,1.326076193,1.605214486,1.44356618
38,1.525505445,1.481530315,1.364640055,1.454957033,1.34388681,1.342448213,1.343390364,1.292107025,1.413091035,1.4739228,1.343252624,1.346268362,1.53852364,1.467189028,1.462126635
39,1.484349958,1.337834232,1.279866272,1.397179228,1.338316729,1.261163044,1.488276042,1.47626155,1.505101123,1.337223159,1.383249914,1.564743068,1.380255034,1.542920511,1.366490305
40,1.497496697,1.56354635,1.342676713,1.299992104,1.261511889,1.334918425,1.34759482,1.303843679,1.381323341,1.438545551,1.509340555,1.378986863,1.423809383,1.496836213,1.43963189
