tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,5.16026346,5.11525797,5.08232714,5.02305162,4.98463228,4.97255765,4.93523601,4.95389685,4.9396268,4.90669596,4.91767289,4.94072446,5,4.99121844,5.02854007
2,5.06256861,5.0428101,4.94731069,4.89352364,4.85290893,4.7497256,4.7749726,4.751921,4.80021961,4.80461038,4.8177827,4.79912187,4.88035134,4.85510436,4.90669605
3,4.8353458,4.75850716,4.68605931,4.51701427,4.31174532,4.29308452,4.28869369,4.27991219,4.45993412,4.47969263,4.54774974,4.70252473,4.6860593,4.71679474,4.81668501
4,4.61141604,4.50823272,4.21624593,4.18551045,3.96706915,3.93633371,3.92316135,3.92864988,4.05378705,4.20417128,4.41492866,4.44017563,4.58726676,4.69154779,4.71569708
5,4.41602642,4.23600441,3.85620201,3.7837541,3.76728868,3.77607027,3.72557628,3.77387488,3.84851811,3.98463228,4.13611416,4.32930849,4.34467617,4.36443467,4.45554332
6,4.17343578,3.96487378,3.85949507,3.63117453,3.60482984,3.72118547,3.68166849,3.60922062,3.88583978,3.81888037,3.97145988,4.03293085,4.26893518,4.28100988,4.41712405
7,3.97914379,3.87596056,3.77716792,3.57299666,3.49725577,3.4994511,3.51042805,3.60153675,3.45664098,3.48408339,3.81009876,3.92096598,4.03841931,4.10976948,4.25027446
8,3.98243687,3.67947304,3.66630077,3.52469813,3.39517013,3.45444562,3.44237098,3.54335891,3.52689353,3.5751921,3.59604825,3.61690445,3.84632276,3.81778267,3.98682768
9,4.02634468,3.74533489,3.63885833,3.52469819,3.51701429,3.3973655,3.30625689,3.31174532,3.45225027,3.46871575,3.55762892,3.73216243,3.57080133,3.83973651,3.97585073
10,3.94182216,3.60482981,3.59714602,3.49066964,3.36114161,3.34467619,3.24478596,3.37541161,3.31284304,3.41383096,3.51591659,3.55433588,3.60592756,3.70142699,3.88583975
11,3.94182218,3.80351261,3.60043906,3.55653133,3.32601534,3.31833153,3.36223929,3.21953895,3.35565309,3.29527989,3.45334791,3.52030733,3.68715694,3.78594953,3.79253569
12,3.84961579,3.69484082,3.52250275,3.40724481,3.36004391,3.31613608,3.28320525,3.28759603,3.22832052,3.33808996,3.33589463,3.40395172,3.39077939,3.62568606,3.76619095
13,3.89681665,3.63885842,3.52360045,3.25576288,3.30406147,3.2854007,3.18331505,3.19538969,3.2656421,3.15038415,3.25466523,3.38199784,3.47749724,3.49835345,3.8298573
