tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,10.318332,10.318332,9.440176,9.440176,9.440176,9.440176,9.440176,9.440176,9.440176,9.440176,9.440176,9.440176,9.440176,9.440176,9.440176
2,10.318332,10.318332,9.440176,9.440176,9.440176,9.440176,9.440176,8.781559,9.440176,9.001098,9.001098,8.56202,9.001098,8.56202,9.001098
3,9.440176,9.001098,8.45225,9.110867,8.45225,8.45225,8.45225,8.45225,9.110867,9.110867,9.110867,9.110867,8.56202,9.110867,8.56202
4,9.440176,8.45225,8.45225,8.45225,8.45225,8.45225,8.45225,9.001098,8.56202,8.56202,9.110867,9.110867,9.110867,9.110867,9.110867
5,8.45225,8.45225,8.013172,8.013172,8.45225,8.45225,8.45225,8.56202,8.781559,8.781559,8.45225,9.110867,8.671789,9.110867,9.110867
6,8.013172,8.232711,7.793633,8.122942,8.013172,8.45225,8.013172,8.56202,8.56202,8.45225,8.56202,9.001098,9.001098,9.440176,9.440176
7,8.013172,8.013172,8.122942,8.122942,8.342481,8.013172,8.013172,8.45225,8.671789,8.232711,8.45225,9.001098,9.001098,8.671789,9.001098
8,8.342481,8.013172,8.232711,8.342481,7.354555,8.013172,8.232711,8.45225,8.781559,8.232711,9.001098,9.001098,9.220637,9.001098,9.001098
9,7.903403,7.793633,7.244786,7.903403,8.122942,8.013172,7.903403,7.244786,8.781559,8.013172,8.232711,9.001098,9.001098,9.001098,9.001098
10,8.013172,7.793633,8.013172,8.232711,7.025247,8.122942,6.915477,8.781559,8.781559,8.56202,8.781559,8.781559,7.793633,8.342481,8.013172
11,7.464325,8.122942,8.013172,8.232711,8.013172,7.903403,8.781559,8.45225,8.781559,8.781559,9.001098,7.025247,9.001098,9.001098,9.001098
12,7.025247,6.915477,8.013172,7.903403,7.464325,7.683864,8.013172,8.342481,6.805708,8.781559,8.013172,8.781559,7.683864,9.001098,9.001098
13,8.56202,8.891328,7.354555,8.013172,8.013172,7.464325,8.232711,8.781559,6.586169,7.135016,7.354555,9.001098,7.025247,9.001098,9.001098
14,7.574094,8.56202,8.232711,6.037322,8.45225,6.805708,6.36663,8.232711,6.4764,8.342481,8.342481,9.001098,7.903403,9.001098,9.001098
15,7.025247,8.013172,8.56202,6.4764,6.4764,6.586169,8.122942,7.574094,8.56202,7.354555,8.781559,8.781559,7.025247,9.001098,7.903403
16,7.574094,7.025247,7.354555,7.464325,6.586169,8.671789,7.464325,6.805708,6.695939,8.232711,9.001098,8.781559,7.025247,9.001098,8.342481
17,7.574094,7.793633,7.793633,8.342481,6.36663,7.025247,7.354555,6.695939,7.025247,6.037322,7.025247,9.001098,7.135016,6.695939,7.354555
18,7.354555,8.122942,6.36663,7.464325,7.135016,7.244786,6.695939,6.36663,6.805708,7.025247,7.025247,7.135016,9.001098,7.025247,7.574094
19,7.793633,7.025247,7.574094,6.256861,5.927552,8.342481,6.36663,6.36663,6.147091,6.4764,8.342481,7.135016,9.001098,7.574094,7.574094
20,7.903403,6.695939,6.256861,6.36663,7.903403,6.586169,7.025247,7.244786,7.025247,8.013172,7.354555,6.4764,7.025247,9.440176,9.001098
21,7.025247,7.464325,8.56202,6.915477,6.915477,6.037322,7.135016,5.927552,7.244786,6.36663,6.805708,7.135016,6.915477,7.135016,9.001098
22,7.464325,6.586169,7.244786,6.36663,5.927552,6.36663,6.805708,6.915477,7.354555,7.574094,6.4764,8.013172,9.440176,9.001098,9.440176
23,8.232711,6.256861,7.025247,6.147091,8.781559,6.586169,6.805708,5.268935,7.025247,6.256861,9.001098,7.464325,8.013172,6.915477,7.574094
24,7.025247,6.147091,6.147091,6.037322,7.025247,6.805708,6.147091,8.342481,6.147091,7.135016,6.36663,6.805708,7.135016,7.574094,7.574094
25,7.683864,6.586169,5.598244,5.927552,6.805708,6.36663,8.232711,6.805708,5.378705,6.586169,6.147091,6.805708,6.805708,9.001098,7.574094
26,6.915477,7.244786,5.927552,6.586169,7.025247,6.147091,6.36663,6.805708,6.36663,6.695939,8.781559,6.695939,6.36663,9.001098,7.574094
27,8.56202,7.793633,6.256861,6.36663,6.36663,7.025247,5.927552,7.903403,5.708013,6.36663,6.36663,6.695939,6.915477,6.805708,7.135016
28,9.549945,8.122942,7.354555,7.135016,6.147091,7.025247,6.256861,6.4764,6.586169,6.4764,7.574094,6.695939,6.037322,7.683864,7.574094
29,6.915477,7.135016,6.36663,6.256861,6.36663,7.354555,7.464325,6.695939,6.36663,6.915477,6.4764,6.36663,6.695939,8.781559,8.56202
30,7.683864,6.586169,6.256861,6.4764,6.586169,5.927552,6.805708,6.915477,7.025247,6.037322,6.586169,6.805708,6.4764,8.342481,8.781559
31,9.110867,6.915477,7.574094,6.36663,7.025247,5.488474,6.36663,5.927552,6.915477,6.36663,5.927552,8.781559,8.56202,6.805708,7.574094
32,6.805708,7.574094,7.025247,6.256861,6.805708,8.342481,6.36663,6.36663,6.695939,6.4764,6.695939,6.805708,8.342481,7.574094,8.56202
33,8.342481,6.4764,6.256861,7.464325,6.4764,5.708013,6.805708,6.695939,6.695939,6.695939,9.001098,6.915477,6.4764,8.56202,6.695939
34,7.025247,7.574094,7.683864,6.805708,5.927552,5.927552,7.135016,8.232711,6.4764,5.927552,6.36663,8.56202,6.695939,6.36663,6.805708
35,7.683864,6.805708,6.805708,6.915477,6.256861,5.927552,6.805708,9.001098,6.695939,7.793633,6.36663,8.56202,6.695939,6.695939,6.586169
36,7.025247,7.135016,7.025247,7.574094,6.36663,6.805708,6.805708,6.36663,7.135016,6.36663,6.695939,6.4764,6.915477,6.695939,8.342481
37,7.025247,7.244786,6.695939,7.244786,6.695939,7.244786,6.695939,6.915477,7.574094,8.781559,6.695939,6.586169,6.915477,9.001098,6.695939
38,7.244786,7.244786,6.037322,6.695939,6.4764,6.915477,6.4764,6.695939,6.695939,7.793633,6.037322,6.4764,7.574094,6.695939,6.4764
39,8.232711,6.805708,5.817783,7.025247,6.36663,6.586169,7.574094,7.135016,6.915477,6.4764,7.574094,7.574094,6.586169,8.56202,6.805708
40,7.903403,7.464325,6.805708,6.586169,6.4764,6.695939,6.805708,6.695939,6.695939,6.805708,9.001098,6.805708,6.805708,7.574094,7.135016
