tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.987925,0.987925,0.987925,1.756312,1.317234,1.097695,0.987925,0.987925,1.097695,1.097695,1.097695,0.987925,1.427003,1.427003,1.427003
2,1.646542,1.097695,1.097695,0.987925,0.987925,1.427003,0.548847,0.987925,1.097695,1.097695,0.987925,1.097695,1.317234,1.427003,1.536773
3,0.987925,0.987925,0.768386,0.768386,0,0,0,0,0.109769,0.329308,0.548847,1.097695,1.317234,1.097695,1.097695
4,0.987925,0.987925,0.658617,0,0,0,0,0,0.109769,0.219539,0.548847,0.987925,1.097695,0.878156,1.097695
5,0.987925,0.548847,0,0,0,0,0,0,0.109769,0.219539,0,0.768386,1.097695,1.097695,0.987925
6,0,0.768386,0,0.109769,0,0.219539,0,0,0,0,0.219539,0.219539,0.109769,0.439078,0.658617
7,0.219539,0,0,0,0,0,0,0,0,0,0,0.109769,0.329308,0.219539,1.207464
8,0,0,0,0,0,0,0,0,0,0.109769,0.329308,0,0.219539,0.219539,0.987925
9,0,0.439078,0.109769,0,0,0.109769,0,0,0,0.109769,0.109769,0.109769,0.439078,0.219539,0.329308
10,0,0,0,0,0,0,0,0.109769,0,0.109769,0,0.109769,0.109769,0.109769,0.439078
11,0,0,0,0,0,0,0,0,0.109769,0.219539,0.219539,0.329308,0,0.439078,0.439078
12,0,0,0,0,0,0.109769,0,0,0.109769,0.109769,0,0.219539,0.219539,0.219539,0.768386
13,0.109769,0.329308,0,0,0,0,0.109769,0.109769,0,0.109769,0.329308,0.219539,0,0.329308,0.658617
14,0,0.109769,0,0,0.109769,0.109769,0.439078,0,0,0,0,0.109769,0.109769,0.219539,0.219539
15,0.329308,0,0,0,0.439078,0,0.109769,0.109769,0.109769,0,0.329308,0.109769,0,0.219539,0
16,0.548847,0.219539,0.439078,0.329308,0.439078,0,0.329308,0.109769,0,0,0.658617,0.658617,0.109769,0.329308,0.329308
17,0,0.329308,0,0,0.109769,0.439078,0.109769,0.109769,0,0.109769,0.219539,0.109769,0.329308,0.109769,0.109769
18,0.439078,0.109769,0.329308,0,0.329308,0.329308,0.219539,0.329308,0,0.548847,0.219539,0.219539,0.439078,0.109769,0.439078
19,0.439078,0.439078,0.329308,0.548847,0.658617,0,0.439078,0.329308,0,0.658617,0.109769,0.439078,0.109769,0.329308,0.329308
20,0.548847,0,0,0.439078,0.548847,0.439078,0,0.109769,0,0.109769,0.219539,0.109769,0.109769,0.219539,0.439078
21,0.219539,0,0.219539,0.109769,0,0,0.109769,0.109769,0.219539,0.548847,0.219539,0.329308,0.219539,0.219539,0.219539
22,0,0,0,0.219539,0,0.109769,0,0.219539,0,0,0.109769,0.439078,0,0.329308,0.219539
23,1.097695,0.439078,0.219539,0,0.109769,0.439078,0.109769,0.109769,0.439078,0.439078,0,0.109769,0.439078,0.439078,0.219539
24,1.097695,0.439078,0.329308,0,0.439078,0,0,0.109769,0,0.109769,0.109769,0,0.439078,0.219539,0
25,0.658617,0.439078,0.439078,0.658617,0.768386,0,0.109769,0,0.219539,0.548847,0.439078,0.219539,0,0.109769,0.439078
26,0.878156,0,0.548847,0.109769,0,0,0.219539,0,0.219539,0.329308,0.658617,0.439078,0.109769,0.439078,0.109769
27,0.329308,0.439078,0.439078,0.439078,0,0.109769,0,0.109769,0.329308,0.109769,0.219539,0.329308,0.109769,0.219539,0.329308
28,0.987925,0,0.219539,0.219539,0,0.219539,0.109769,0.109769,0,0.219539,0.109769,0.329308,0.109769,0.109769,0.768386
29,0.329308,0.439078,0.219539,0,0,0,0.109769,0.329308,0.109769,0.109769,0,0,0.329308,0.219539,0
30,0.329308,0.439078,0.219539,0,0.329308,0,0.439078,0.109769,0.109769,0.109769,0.219539,0,0.439078,0.109769,0.658617
31,0.219539,0.439078,0.329308,0.329308,0.109769,0.109769,0.109769,0.109769,0.219539,0.109769,0,0.548847,0,0.987925,0.329308
32,0.658617,0.439078,0.219539,0,0,0,0.658617,0.439078,0.219539,0,0,0,0,0.548847,0.548847
33,0.219539,0.439078,0.219539,0,0,0.109769,0.439078,0.219539,0.109769,0.109769,0.329308,0.329308,0,0.768386,0.219539
34,0.658617,0.439078,0,0.548847,0,0,0.109769,0.109769,0.219539,0,0.548847,0.548847,0,0.658617,0.439078
35,0.329308,0.439078,0,0.439078,0.439078,0.109769,0,0.219539,0.439078,0.109769,0.439078,0.987925,0.219539,0,0.878156
36,0,0.439078,0.109769,0.219539,0.109769,0,0.109769,0.548847,0.329308,0.329308,0.219539,0.109769,0.548847,0.109769,0.329308
37,0.109769,0.109769,0.109769,0.109769,0.329308,0.658617,0,0.439078,0.439078,0.987925,0.658617,0.439078,0.768386,0.329308,0.109769
38,0.329308,0.439078,0,0,0.109769,0.219539,0.439078,0.439078,0,0.219539,0.439078,0.109769,0.109769,0.109769,0
39,0.987925,0.439078,0.878156,0,0.987925,0.109769,0,0.109769,0.439078,0.548847,0.329308,0.219539,0.439078,0.329308,0.878156
40,0.219539,0.329308,0,0.548847,0.439078,0.329308,0.219539,0.329308,0.219539,0.329308,0,0.987925,0.548847,0.109769,1.097695
