time_sec,mean_best_value,valid_runs
0.5,830.27,100
1.0,828.24,100
1.5,827.04,100
2.0,826.02,100
2.5,825.51,100
3.0,825.33,100
3.5,825,100
4.0,824.77,100
4.5,824.45,100
5.0,824.22,100
5.5,823.93,100
6.0,823.81,100
6.5,823.35,100
7.0,823.24,100
7.5,822.94,100
8.0,822.64,100
8.5,822.52,100
9.0,822.49,100
9.5,822.38,100
10.0,822.21,100
