time_sec,mean_best_value,valid_runs
0.5,922.17,100
1.0,918.15,100
1.5,916.33,100
2.0,914.89,100
2.5,914.1,100
3.0,913.22,100
3.5,912.83,100
4.0,912.48,100
4.5,912.13,100
5.0,911.64,100
5.5,911.47,100
6.0,911.1,100
6.5,910.73,100
7.0,910.57,100
7.5,910.4,100
8.0,910.15,100
8.5,909.94,100
9.0,909.54,100
9.5,909.46,100
10.0,909.31,100
10.5,909.08,100
11.0,908.91,100
11.5,908.89,100
12.0,908.83,100
12.5,908.66,100
13.0,908.66,100
13.5,908.37,100
14.0,908.09,100
14.5,908.01,100
15.0,907.97,100
