time_sec,mean_best_value,valid_runs
0.5,923.26,100
1.0,919.92,100
1.5,917.8,100
2.0,916.96,100
2.5,915.88,100
3.0,915.23,100
3.5,914.84,100
4.0,914.41,100
4.5,914.22,100
5.0,913.85,100
5.5,913.27,100
6.0,913.02,100
6.5,912.66,100
7.0,912.35,100
7.5,912.17,100
8.0,912.14,100
8.5,911.51,100
9.0,911.4,100
9.5,911.2,100
10.0,911.09,100
10.5,911.01,100
11.0,910.75,100
11.5,910.51,100
12.0,910.33,100
12.5,910.19,100
13.0,909.83,100
13.5,909.67,100
14.0,909.45,100
14.5,908.91,100
15.0,908.68,100
