tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,2.122319351,2.049705666,2.010981233,2.034226576,2.062054485,2.046836172,2.03396995,2.026775351,1.960465228,1.938581208,1.991928777,1.968164853,1.927945412,1.972270015,2.036287765
2,2.027293717,2.066393254,2.037883124,1.935449923,1.880069372,1.909527401,1.913469832,1.88539979,1.909615544,1.881328256,1.895450582,1.91182634,1.957627987,1.957020137,1.904899131
3,1.947857936,1.901574544,1.754615285,1.87985848,1.468404764,1.773984371,1.580609057,1.657599758,1.81619331,1.823576208,1.843112609,1.800469713,1.840621739,1.901505446,1.934595973
4,1.691119058,1.576562676,1.457722201,1.602497998,1.472318326,1.522090388,1.550372773,1.545308068,1.519152862,1.581285613,1.678575416,1.763886999,1.835050373,1.897956511,1.851775361
5,1.473509519,1.419736491,1.369128886,1.387026589,1.539308086,1.476969223,1.356587889,1.520552496,1.501315881,1.586229824,1.634907309,1.711118742,1.707705899,1.886575042,1.862946535
6,1.156213843,1.167577873,1.217142315,1.264016677,1.38813306,1.408177225,1.222348858,1.403646741,1.411820959,1.504643724,1.497646665,1.506575365,1.646950859,1.633009265,1.723432548
7,1.294038971,1.230558492,1.278806688,1.111220436,1.273217568,1.209185146,1.316906585,1.211659233,1.32736836,1.374031285,1.457293997,1.468384836,1.514299666,1.633745004,1.683522535
8,1.235064024,1.080788747,1.241396993,1.261830412,1.27351244,1.237567087,1.24744075,1.301050308,1.332063522,1.291927297,1.33858849,1.442185552,1.401704542,1.637440933,1.452349983
9,1.219868702,1.21983483,1.074454277,1.244756567,1.191268723,1.173394417,1.114834238,1.290817552,1.270864441,1.216489821,1.243129284,1.435164519,1.38823909,1.39272479,1.477327715
10,1.180160164,1.120205852,0.9833540996,1.047398067,1.223822795,1.175681964,1.214952674,1.239670756,1.225691976,1.214733159,1.361289942,1.270296946,1.412834091,1.351214872,1.629668838
11,0.9717920621,1.147723773,1.179852767,1.020961032,1.196757334,1.147946913,1.178988527,1.083980853,1.120040262,1.17707639,1.212594311,1.373170035,1.38972516,1.395136132,1.517401564
12,0.8748633149,1.167773483,1.082338791,1.032811241,1.144079993,1.130464053,1.197843278,1.091414728,1.127136996,1.278360279,1.200277019,1.367877528,1.319773056,1.423133724,1.468219097
13,1.040768019,1.028350839,0.8737335912,1.161231174,1.115888128,1.10077272,1.171600689,1.081172291,1.076834716,1.115599326,1.29912293,1.320551901,1.30734687,1.463209319,1.370642276
14,0.8485318882,0.9333511683,0.9906294991,1.017405836,1.094649278,1.023887833,1.00331741,1.087899182,1.087360557,1.222019442,1.192891937,1.35760358,1.325374974,1.456093112,1.394196898
15,1.034775152,0.948093704,1.018592265,0.9415039182,0.9471267155,0.9571258005,1.122376233,1.03804876,1.19679754,1.118171645,1.233350904,1.251424666,1.272782677,1.3502673,1.265161858
16,0.934464308,0.9667278238,0.9424520673,1.008171809,1.003310654,0.9304624719,1.062305737,1.120935179,1.122311936,1.121160953,1.30008467,1.294944149,1.346443647,1.394274418,1.471050534
17,0.8989297859,0.9968553284,0.9229310528,0.8119689796,1.027490752,0.9480081667,1.026244338,1.158941721,1.166032956,1.322061697,1.269329829,1.234962476,1.279295881,1.358041627,1.362466333
18,1.077152784,0.8336261683,0.9508206372,0.9171967795,0.9258846277,0.9568314731,1.058429574,1.099933833,1.162202914,1.037576874,1.160364142,1.287446943,1.325774433,1.506547438,1.389382958
19,0.9761515894,0.7820759705,0.838903023,0.9810844938,0.995965903,0.9721011429,1.010103998,1.047179988,1.132481504,1.130905167,1.23016474,1.26603252,1.397589551,1.31321409,1.467962788
20,0.9206103439,0.9189444423,0.9421427461,0.9043737239,1.027421222,0.9583468921,1.135161152,1.100998532,1.151706371,1.096815474,1.224245552,1.24048003,1.321706621,1.44501188,1.51849364
21,0.9967196994,0.9096802445,0.9473329179,0.8091148096,0.9424297258,1.011945746,1.116740638,1.075631537,1.155430768,1.245504528,1.206819263,1.284426515,1.385546338,1.531908536,1.538672192
22,1.001594035,0.8945473427,0.9083846461,0.9476872266,0.9805675468,1.031838458,1.008889726,1.172162844,1.075477915,1.341454456,1.245654162,1.397342349,1.402559011,1.41711685,1.575670594
23,0.9771014218,0.8864559733,0.8754272043,0.9764493296,0.9671815059,1.00479491,1.020010767,1.117886156,1.226687441,1.347566102,1.278153397,1.362119527,1.397234787,1.365877269,1.498854347
24,0.8910273196,0.9110803294,0.9154951997,1.019801647,1.108233522,1.156605528,1.161158739,1.200328934,1.313454826,1.353711802,1.36185757,1.424283333,1.521896933,1.566587658,1.482856675
