tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
2,0.853659,0.97561,0.853659,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
3,0.853659,0.853659,0.97561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
4,1.097561,0.97561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
5,1.097561,0.243902,1.097561,0.609756,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
6,0.853659,0.97561,1.097561,0.853659,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,0.97561,1.097561,1.097561,1.097561,1.097561
7,0.97561,1.097561,0.97561,0.731707,1.097561,0.853659,1.097561,1.097561,1.097561,0.97561,1.097561,1.097561,1.097561,1.097561,1.097561
8,0.97561,1.097561,0.365854,0.365854,1.097561,0.731707,1.097561,1.097561,0.243902,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
9,1.097561,0.365854,0.609756,0.365854,0.121951,0.97561,0.853659,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
10,1.097561,0.243902,0.365854,0.243902,0.487805,0.487805,1.097561,1.097561,0.853659,0.97561,0.731707,1.097561,0.853659,1.097561,1.097561
11,1.097561,0.121951,0.243902,0.609756,0.121951,0,0.365854,1.097561,0.97561,0.97561,0.609756,0.97561,1.097561,1.097561,1.097561
12,1.097561,0,0.243902,0.365854,0,0.609756,0.365854,0.609756,0.487805,0.609756,1.097561,1.097561,1.097561,0.97561,0.853659
13,1.097561,0.243902,0.365854,0,0.121951,0.609756,0.609756,0.731707,0.243902,0.609756,0.243902,0.853659,1.097561,1.097561,1.097561
14,1.097561,0.731707,0.121951,0.121951,0.121951,0,0.731707,0.365854,0.121951,0.121951,0.243902,0,0.731707,0.121951,0.731707
15,1.097561,0.731707,0.121951,0.243902,0.243902,0.487805,0.487805,0.853659,0,1.097561,0.609756,1.097561,0.97561,0.853659,1.097561
16,1.097561,0.487805,0.243902,0.121951,0.487805,0.365854,0,0.609756,0.853659,0.731707,0.731707,0.609756,0.731707,0.853659,0.243902
17,1.097561,0,0.121951,0.853659,0.243902,0,0.609756,0.121951,0.731707,0.97561,0.731707,0.97561,1.097561,1.097561,0.609756
18,0.731707,0.853659,0.365854,0.853659,0.121951,0.609756,0.121951,0.365854,0.97561,0.853659,0.97561,0.731707,0.853659,0.121951,0.609756
19,0.609756,0.487805,0.121951,0.243902,0.243902,0.487805,0.731707,0.853659,0.609756,0.97561,1.097561,0.97561,1.097561,1.097561,0.609756
20,1.097561,0.121951,0.121951,0.609756,0.853659,0.121951,0.97561,0.853659,1.097561,1.097561,0.853659,0.731707,1.097561,1.097561,1.097561
21,0.97561,0.731707,0,0.365854,0.731707,0.609756,0.97561,0.853659,0.853659,0.853659,0.609756,0.97561,1.097561,1.097561,0.97561
22,1.097561,0.853659,0.243902,0.97561,0.609756,0.365854,1.097561,0.97561,0.853659,0.97561,1.097561,0.97561,1.097561,1.097561,1.097561
23,1.097561,0.731707,0.97561,0.487805,0.731707,0.487805,1.097561,0.609756,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
24,0.609756,0.487805,0.365854,0.97561,0.97561,0.365854,0.243902,1.097561,1.097561,1.097561,0.97561,0.97561,1.097561,1.097561,1.097561
25,0.487805,0.243902,0.609756,0.853659,0.97561,0.853659,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
26,0.853659,0.853659,1.097561,0.609756,1.097561,0.731707,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
27,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
28,1.097561,1.097561,1.097561,1.097561,0.243902,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
29,1.097561,1.097561,1.097561,1.097561,0.609756,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
30,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561,1.097561
