tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,5.35853661,5.18292685,5.15121952,5.01097563,5.01219517,4.90853663,4.84634154,4.85609759,4.82317077,4.81097565,4.89268297,4.89878052,4.86585368,4.89146345,4.98292686
2,4.8353659,4.9073171,4.74024394,4.68292688,4.55000005,4.5646342,4.57804884,4.67073172,4.60365856,4.6987805,4.75853661,4.69634148,4.75000004,4.75243905,4.69390246
3,4.62804879,4.61585369,4.56097561,4.41097564,4.23048784,4.32682929,4.34756099,4.33902439,4.4841464,4.5378049,4.49268296,4.60731712,4.68536588,4.76829271,4.73170734
4,4.34390242,4.24024389,4.1012195,4.16097563,4.00000005,4.12560983,4.16097561,4.21829271,4.20000003,4.3280488,4.3792683,4.48536586,4.65121953,4.66585366,4.62560975
5,4.0146341,3.68658535,3.73048781,3.76585368,3.96463417,3.85731711,3.97073173,4.08292685,4.12195124,4.30000003,4.37804878,4.5646342,4.57804881,4.62560977,4.76219516
6,3.59512194,3.48170731,3.49024389,3.61951221,3.81707318,3.88170733,3.75975609,3.94756097,3.9719512,4.05975609,4.25000002,4.19146341,4.36951221,4.42317073,4.61707322
7,3.59878049,3.3804878,3.39390247,3.5414634,3.5097561,3.49268295,3.73902442,3.77682927,3.81585365,3.87439026,3.98780486,4.18292685,4.20000002,4.36219509,4.57682926
8,3.51585364,3.30609753,3.30121952,3.20731708,3.32682931,3.36951218,3.48292683,3.7597561,3.74756094,3.84878047,3.93536587,4.04756097,4.10243901,4.34024393,4.1780488
9,3.61097562,3.0804878,3.17439025,3.2109756,3.03048782,3.26951221,3.43780489,3.49024391,3.67439025,3.71829266,3.87560976,4.02073171,3.96097563,4.00000003,4.21707321
10,3.51341463,3.24756097,2.80365854,2.74999999,3.13048783,3.07560973,3.37439026,3.41463412,3.37926832,3.42926829,3.62560981,3.8085366,3.97804882,3.95,4.36341465
11,3.34512195,2.9939024,3.03414637,2.70121951,2.97560973,2.89268291,3.05000001,3.24512189,3.22682927,3.37804877,3.51219511,3.77804881,3.94390245,3.98170733,4.17804879
12,3.23292682,2.8792683,2.82560972,2.78292682,2.77804875,2.89024388,2.97195126,2.94634147,3.03658533,3.16219516,3.50243904,3.6817073,3.81097562,3.97560977,4.10731711
13,3.32804881,2.97317072,2.68780492,2.73414636,2.88292682,2.80487805,2.94999998,3.03292682,3.18292681,3.15243904,3.29878051,3.57804882,3.55609761,3.9268293,4.03780489
14,3.2280488,2.89024391,2.76951219,2.55243904,2.75243901,2.65731705,2.84146339,2.84634145,2.99512196,3.07926829,3.345122,3.41341464,3.55975613,3.8085366,3.97926828
15,3.30609759,2.93414632,2.7085366,2.59146339,2.58048785,2.75487804,2.77195121,2.86829267,2.98048777,3.20731713,3.41707318,3.54024395,3.58414637,3.84756098,3.82439024
16,3.11463412,2.77804879,2.62926829,2.46341462,2.61829269,2.6560976,2.78414633,2.93780491,3.01829271,3.24634147,3.51341464,3.32804878,3.55731707,4.01829269,3.87560977
17,3.31951218,2.62439023,2.53170733,2.66097561,2.73048776,2.69756096,2.82317074,2.96341463,2.89634146,3.30487807,3.30243899,3.57804881,3.61707318,3.78414639,3.94634149
18,3.33902439,2.78048777,2.52073169,2.65853661,2.59634144,2.76341463,2.76707316,2.89878048,3.07195123,3.25121955,3.47804881,3.50365855,3.57804882,3.95731707,4.06463418
19,3.24878048,2.7585366,2.60365853,2.6060976,2.65609759,2.73536585,3.0512195,2.83780489,3.01097562,3.28536589,3.63048782,3.56463417,3.85121952,3.91585367,4.18902439
20,3.37560976,2.81463409,2.66097561,2.73536584,2.74878047,2.96585363,3.16585365,3.0329268,3.38658537,3.33292683,3.40243903,3.66829272,3.84756101,4.11341464,4.19146345
21,3.31951218,2.77926829,2.57804874,2.68536586,2.75365854,2.93292681,3.26463416,3.2097561,3.28902439,3.48414632,3.47682926,3.70731708,3.99268292,4.11341466,4.27073174
22,3.29268292,2.87073173,2.80121947,2.91829269,2.91219511,3.01097565,3.17804877,3.4487805,3.33902439,3.59268294,3.72073173,4.06341467,4.02317076,4.11707315,4.38902441
23,3.33048783,2.98414637,2.88048782,2.86219519,2.84146335,3.14024393,3.28780486,3.33536587,3.71463412,3.8097561,4.02560978,4.03048784,4.06341467,4.26707318,4.44634149
24,3.32926832,3.00243893,2.83658535,2.98780487,3.08170732,3.16951221,3.32439024,3.59634147,3.65853661,3.93292685,4.00000001,4.09878051,4.21829267,4.37804881,4.40609758
25,3.48170732,3.11463413,2.97317075,3.12317077,3.18536585,3.22073169,3.41707319,3.94634146,4.02317076,4.04390245,4.02926831,4.30975612,4.07682927,4.29268297,4.53780489
26,3.42682929,3.1695122,2.95243902,3.10853662,3.48292686,3.37926831,3.7195122,3.76463414,4.03048782,4.07317077,4.2256098,4.30000001,4.35000004,4.54512199,4.50487807
27,3.60487804,3.20609756,3.34756095,3.33536586,3.44390246,3.85853659,4.01341463,4.13292684,4.16219514,4.31097563,4.39512198,4.42439026,4.56585368,4.4890244,4.49024393
28,3.58292683,3.39024386,3.2987805,3.6609756,3.64146338,3.88292686,4.06951221,3.95243905,4.20853661,4.31585368,4.53780489,4.61951223,4.6365854,4.59390245,4.74390247
29,3.73536588,3.5,3.53414633,3.60487807,3.99268295,3.97682927,4.05243903,4.32804879,4.40609761,4.44756097,4.63170734,4.62926832,4.91097563,4.6573171,4.74024391
30,3.75609756,3.50975611,3.6780488,3.72317074,4.04390244,4.04268292,4.17439027,4.49878052,4.55487809,4.5182927,4.5707317,4.75853661,4.85609759,4.71341463,4.85243904
