tenure1,tenure2,runs,mean_gap,min_gap,max_gap,std_gap,mean_value,mean_iterations,mean_candidates,mean_feasibility
12,11,100,2.87307028,0,7.204117,1.419347187,599.75,43320.58,9398718083,74935588.04
12,12,100,3.37564325,0.857633,6.003431,1.412316548,602.68,44313.14,9768571022,72659403.21
12,13,100,3.62778729,0.51458,7.890223,1.568542284,604.15,46304.93,1.036375053e+10,62664264.8
12,14,100,3.78902226,0.51458,7.375643,1.663743556,605.09,47708.73,1.07877134e+10,60569917.82
12,15,100,4.02229845,0.343053,8.576329,1.657171517,606.45,49066.11,1.119559111e+10,54702568.49
13,1,100,0.37907383,0,2.572899,0.3910610218,585.21,22035.76,3294241342,177267260.2
13,2,100,0.4168097,0,1.715266,0.3825792342,585.43,24947.74,4055554997,168234303.1
13,3,100,0.61234999,0,2.915952,0.609617506,586.57,26143.5,4479145352,169500052.7
13,4,100,0.85934834,0,3.087479,0.6023791306,588.01,27996.53,5013610878,152097063.7
13,5,100,1.21612356,0,4.974271,0.9429928926,590.09,29837.27,5558217859,143264043.9
13,6,100,1.7204117,0,4.288165,1.110938711,593.03,32676.86,6308115647,121151364.3
13,7,100,2.24699832,0,7.375643,1.440571596,596.1,35856.51,7152535993,107003930.9
13,8,100,2.56260722,0.343053,6.346484,1.383819636,597.94,37305.77,7617137728,99934714.12
13,9,100,2.65523159,0.343053,6.861063,1.332543341,598.48,38545.74,8035108487,94641463.82
13,10,100,2.77358492,0,6.003431,1.17252425,599.17,41473.9,8843667002,80861631.21
13,11,100,3.29674097,0,7.204117,1.462088656,602.22,43241.34,9374570250,72850994.97
13,12,100,3.25728985,0.171527,7.890223,1.426056738,601.99,45102.21,9927437322,70311183.25
13,13,100,3.63464835,0.171527,8.233276,1.678433134,604.19,46618.85,1.040177805e+10,64507221.7
13,14,100,3.76672383,0,7.54717,1.628507407,604.96,48699.66,1.099010905e+10,57560271.21
13,15,100,3.94854208,0.51458,9.605489,1.778881631,606.02,49434.75,1.125871561e+10,53614194.58
14,1,100,0.35506009,0,1.02916,0.3424072387,585.07,22356.49,3333632599,176329815
14,2,100,0.4716982,0,2.229846,0.4363732918,585.75,24702.68,3986635683,167048815.2
14,3,100,0.51972563,0,3.259005,0.4878717665,586.03,26196.35,4446573951,161412028.8
14,4,100,0.72212699,0,2.401372,0.5806752528,587.21,27948.58,4981266519,151214238.6
14,5,100,1.11492289,0,4.288165,0.8545085793,589.5,30261.39,5616813192,137866800.8
14,6,100,1.39622647,0,4.116638,0.8961066892,591.14,32705.45,6266843626,126768873.6
14,7,100,1.6689537,0,4.288165,1.041175603,592.73,36227.58,7177359688,102729870.6
14,8,100,2.06861066,0,7.890223,1.341288274,595.06,38296.1,7803156245,94528317.58
14,9,100,2.5128645,0.343053,7.03259,1.304571683,597.65,40260.63,8390078322,89535570.31
14,10,100,2.71012008,0,6.174957,1.366570134,598.8,43011.53,9179287684,73052271.3
14,11,100,3.0943396,0.343053,7.204117,1.401340292,601.04,43566.39,9431997304,71780911.07
14,12,100,3.3361921,0.171527,8.233276,1.520242668,602.45,45706.72,1.00504634e+10,66030540.96
14,13,100,3.52315606,0,7.54717,1.620916393,603.54,46685.81,1.038517823e+10,65050983.86
14,14,100,3.8559177,0.51458,7.54717,1.670052217,605.48,48914.37,1.10149141e+10,55728343.35
14,15,100,4.0943396,0,8.233276,1.741513922,606.87,50106.41,1.139879146e+10,52217897.08
15,1,100,0.34991432,0,1.200686,0.3386238385,585.04,22104.5,3263716461,175082365.2
15,2,100,0.50257304,0,1.886792,0.4376517268,585.93,24859.98,4000952616,165746146.6
15,3,100,0.53516307,0,2.401372,0.4562853546,586.12,26544.18,4500946121,161432163
15,4,100,0.63121793,0,2.229846,0.5290344728,586.68,28405.04,5043787759,150524756
15,5,100,0.93996574,0,3.259005,0.6457084797,588.48,30837.67,5704323929,131348451.8
15,6,100,1.40823334,0,3.773585,0.9580627797,591.21,33123.97,6344970610,119172368.5
15,7,100,1.90222987,0.171527,5.660377,1.183131569,594.09,35843.47,7088992004,105553897.7
15,8,100,2.05831901,0,5.660377,1.233045507,595,39212.13,7984163982,89398208.29
15,9,100,2.65180101,0,7.718696,1.441173894,598.46,40881.15,8526162084,79651993.38
15,10,100,2.88850771,0,6.003431,1.439791644,599.84,42061.08,8930745168,78179107.09
15,11,100,3.12864493,0.51458,7.890223,1.446669202,601.24,44779.65,9698437672,72446146.68
15,12,100,3.27958829,0.51458,6.861063,1.390773135,602.12,45928.91,1.008802476e+10,63048904.49
15,13,100,3.67066897,0.686106,9.948542,1.699950725,604.4,47245.05,1.052536948e+10,62741178.66
15,14,100,3.9588336,0.171527,8.404803,1.720055039,606.08,48178.89,1.08259491e+10,60318093.29
15,15,100,3.74614062,0.171527,7.375643,1.65256432,604.84,50581.77,1.149998934e+10,50205448.31
16,1,100,0.41337916,0,1.543739,0.3508436736,585.41,22244.81,3284859962,173323586.4
16,2,100,0.42195551,0,1.715266,0.351964266,585.46,25076.47,4015795878,161644724
16,3,100,0.54888515,0,2.229846,0.4313214516,586.2,26959.99,4567000358,154005446.8
16,4,100,0.75986285,0,2.229846,0.5080439307,587.43,28825.05,5107388498,142544099.2
16,5,100,1.00857643,0,3.259005,0.7171453181,588.88,31370.8,5811112865,130683284.1
16,6,100,1.39965699,0,3.773585,0.9510343928,591.16,33863.18,6503660507,117177741.3
16,7,100,1.73927957,0.171527,5.317324,1.10114887,593.14,36649.17,7245640435,100016075.2
16,8,100,1.83018867,0,4.974271,1.125977892,593.67,40847.06,8311495319,88087902.5
16,9,100,2.45969124,0,6.689537,1.402039907,597.34,41670.38,8679790746,79308182.91
16,10,100,2.77701543,0,6.003431,1.426098469,599.19,43492.66,9240356046,73155544.02
16,11,100,3.26243573,0.51458,6.174957,1.347954219,602.02,44766.17,9682755188,66223154.09
16,12,100,3.42367068,0.343053,8.233276,1.466622456,602.96,46176.34,1.014906189e+10,65891751.41
16,13,100,3.37049744,0.343053,8.233276,1.541788827,602.65,48821.86,1.086976746e+10,55966967.08
16,14,100,3.66380787,0.51458,7.54717,1.672371105,604.36,51109.46,1.151496502e+10,50259741
16,15,100,3.89365348,0.343053,8.233276,1.765385183,605.7,51487.95,1.169950356e+10,49373002.98
17,1,100,0.36363649,0,1.543739,0.3134288632,585.12,22073.93,3226467935,175906722
17,2,100,0.4631219,0,1.886792,0.3819922778,585.7,24952.94,3965724936,160287186.2
17,3,100,0.62092634,0,4.116638,0.620501147,586.62,27320.13,4607488975,150408593.8
17,4,100,0.72041173,0,3.087479,0.5800121261,587.2,29044.72,5127762342,139161121.5
17,5,100,0.90051464,0,3.259005,0.7025317445,588.25,31145.65,5734463957,128204284.2
17,6,100,1.27787312,0,4.288165,0.9484230852,590.45,33791.78,6451125291,115745121.6
17,7,100,1.71698113,0,5.488851,1.078370993,593.01,37273.85,7359765204,97756607.22
17,8,100,1.83533452,0,5.145798,1.204393062,593.7,40560.02,8241243819,86483133.82
17,9,100,2.40823331,0,7.03259,1.360449924,597.04,41887.1,8712003315,80863813.15
17,10,100,2.66209257,0.171527,5.660377,1.320895299,598.52,43362.76,9197813437,73342329.75
17,11,100,3.02572894,0,6.003431,1.399132994,600.64,45157.69,9767765271,67883327.91
17,12,100,3.34133792,0.51458,8.233276,1.513798457,602.48,47106.51,1.034593047e+10,59944029.19
17,13,100,3.61406512,0,6.861063,1.579658625,604.07,48907.61,1.089266875e+10,56211293.66
17,14,100,3.85763291,0.51458,8.233276,1.763363119,605.49,49722.9,1.118617871e+10,52845066.54
17,15,100,3.95025728,0.343053,8.233276,1.768069032,606.03,51815.49,1.176023343e+10,47331133.95
18,1,100,0.34476852,0,1.543739,0.3417469424,585.01,22126.68,3219958463,175010807.3
18,2,100,0.46655244,0,1.543739,0.365760895,585.72,25004.37,3955730556,157841831.9
18,3,100,0.59176686,0,1.543739,0.3895992133,586.45,27384.97,4610085017,146461222.9
18,4,100,0.78559186,0,2.058319,0.4734816779,587.58,29858.55,5280839760,135321957.4
18,5,100,0.9159521,0,3.087479,0.6306861776,588.34,31568.42,5793774505,127383550.1
18,6,100,1.06689541,0,3.430532,0.7433138358,589.22,34816.07,6636443980,110789148.5
18,7,100,1.5145798,0,4.802744,0.9736808903,591.83,37321.77,7347272791,100507142.2
18,8,100,1.95711837,0,5.145798,1.158510429,594.41,40865.05,8286630875,85519341.86
18,9,100,2.25042882,0.171527,4.802744,1.170297953,596.12,42755.45,8879788916,77777725.22
18,10,100,2.58147513,0,5.660377,1.230240468,598.05,44982.35,9538771426,68253812.54
18,11,100,2.99142365,0,7.54717,1.476598569,600.44,46091.37,9961286861,66583639.11
18,12,100,3.44253861,0.171527,7.03259,1.556346331,603.07,47007.65,1.032236455e+10,62750326.97
18,13,100,3.42195539,0,7.54717,1.5658875,602.95,49906.83,1.109938465e+10,53864445.36
18,14,100,3.77186959,0.171527,7.54717,1.654680492,604.99,50322,1.132256306e+10,53143296.91
18,15,100,3.95883356,0,8.233276,1.865117666,606.08,51448.52,1.166443479e+10,47991168.47
19,1,100,0.35677536,0,1.200686,0.3090364652,585.08,22360.06,3249546012,171217611.6
19,2,100,0.43396235,0,1.886792,0.3788322191,585.53,25319.41,4014308524,155345936.2
19,3,100,0.60548896,0,2.058319,0.4197669508,586.53,27568.94,4626784854,145293647.7
19,4,100,0.78902236,0,2.572899,0.5794994831,587.6,29433.89,5171566188,137835311.2
19,5,100,0.92795889,0,2.744425,0.5902184782,588.41,31807.68,5823095610,123956403.8
19,6,100,1.16295029,0,4.802744,0.8014146155,589.78,35085.61,6675603585,110993076.1
19,7,100,1.50943399,0,4.631218,0.9423323662,591.8,37724.79,7413014871,97942178.73
19,8,100,2.01715267,0,4.631218,1.146915203,594.76,40682.01,8228884153,85431495.9
19,9,100,2.18696396,0.171527,7.03259,1.307529806,595.75,42921.28,8894365841,76668170.15
19,10,100,2.59862775,0,7.54717,1.392501869,598.15,45039.26,9540730640,72311792.17
19,11,100,3.22641508,0.343053,6.689537,1.401504617,601.81,46036.25,9935918942,65122611.17
19,12,100,3.27787304,0.51458,7.03259,1.538995215,602.11,48012.63,1.054125552e+10,58799768.59
19,13,100,3.61578046,0.171527,6.861063,1.518737643,604.08,49932.02,1.110461974e+10,53686212.42
19,14,100,3.41680955,0,7.204117,1.757485844,602.92,50597.62,1.136892443e+10,50939552.26
19,15,100,3.87650086,0.343053,7.54717,1.722182276,605.6,51513.05,1.167428534e+10,48107911.29
20,1,100,0.43396235,0,1.200686,0.3293113616,585.53,21771.61,3124554933,172098497
20,2,100,0.51629512,0,1.715266,0.3587176991,586.01,25278.09,3975007430,155353415.5
20,3,100,0.60205839,0,1.886792,0.4405214776,586.51,27396.85,4571594135,144878491.7
20,4,100,0.76500869,0,2.229846,0.5004796879,587.46,29836,5224663807,135325968.5
20,5,100,0.84219559,0,3.087479,0.5697219043,587.91,32356.31,5914329041,121797372.4
20,6,100,1.16466551,0.171527,3.430532,0.730698693,589.79,34985.53,6637708210,110876769.9
20,7,100,1.43053174,0,3.773585,0.8881785723,591.34,38171.21,7492560259,96539588.6
20,8,100,1.55231562,0,4.288165,1.098272194,592.05,40515.59,8175784703,85976075.7
20,9,100,2.14751289,0.343053,5.488851,1.264337386,595.52,44016.7,9119287266,72290852.41
20,10,100,2.57632935,0.171527,6.003431,1.337107431,598.02,45266.56,9581849861,69257332.82
20,11,100,2.85248712,0,5.317324,1.3461175,599.63,47614.82,1.027698967e+10,60869527.13
20,12,100,3.33962259,0.51458,6.689537,1.499393903,602.47,48214.52,1.057120018e+10,58488461.8
