time_sec,mean_best_value,valid_runs
0.5,927.04,100
1.0,923.38,100
1.5,921.98,100
2.0,920.54,100
2.5,919.73,100
3.0,918.61,100
3.5,918.33,100
4.0,917.79,100
4.5,917.19,100
5.0,916.62,100
5.5,916.2,100
6.0,915.6,100
6.5,915.37,100
7.0,915.03,100
7.5,914.79,100
8.0,914,100
8.5,913.81,100
9.0,913.62,100
9.5,913.62,100
10.0,913.36,100
10.5,912.95,100
11.0,912.86,100
11.5,912.63,100
12.0,912.63,100
12.5,912.39,100
13.0,912.26,100
13.5,912.11,100
14.0,911.81,100
14.5,911.71,100
15.0,911.71,100
