tenure1,tenure2,runs,mean_gap,min_gap,max_gap,std_gap,mean_value,mean_iterations,mean_candidates,mean_feasibility
3,9,100,3.49551571,1.121076,7.511211,1.402160865,923.18,15314.62,3726246107,35120302.57
3,10,100,3.5470852,0.896861,7.511211,1.435281888,923.64,16229.06,3927600138,32973323.84
3,11,100,3.62892378,1.233184,6.838565,1.308519557,924.37,16634.89,4001589351,31055196.6
3,12,100,3.67713005,1.121076,7.286996,1.399679683,924.8,16917.56,4046242446,30084813.76
3,13,100,3.74103139,1.121076,7.06278,1.424105606,925.37,17540.49,4160894333,28695119.5
3,14,100,3.79932736,0.784753,7.735426,1.365047875,925.89,18105.04,4260475819,27637582.22
3,15,100,3.81390131,1.345291,8.520179,1.431336907,926.02,18646.93,4343224374,26249385.08
4,1,100,4.0930493,1.457399,8.408072,1.479444374,928.51,8444.14,1998006978,47866366.02
4,2,100,3.86547081,0.560538,8.183857,1.409484491,926.48,8992.56,2150578906,45076308.54
4,3,100,3.65919278,1.457399,7.847534,1.327194795,924.64,9392.67,2259759327,41490809.42
4,4,100,3.71636772,1.457399,7.399103,1.409204803,925.15,9928.58,2402752770,38945106.1
4,5,100,3.42713006,0.560538,6.726457,1.339452134,922.57,10511.52,2547984306,36835165.95
4,6,100,3.30269055,0.560538,6.950673,1.326993946,921.46,11040.32,2678933457,34085662.1
4,7,100,3.3195067,0.672646,6.390135,1.31251453,921.61,11627.8,2821177281,31435968.49
4,8,100,3.26681609,0.224215,7.06278,1.323123289,921.14,12100.96,2929593603,29114539.89
4,9,100,3.36659193,0.560538,7.399103,1.411462303,922.03,12704.02,3062663316,27688438.28
4,10,100,3.40134526,0.784753,6.502242,1.348705144,922.34,12716.58,3057182069,26377645.64
4,11,100,3.45852014,0.672646,7.511211,1.40938496,922.85,13223.04,3160044474,24859602.35
4,12,100,3.59865467,0.672646,7.399103,1.39672883,924.1,13700.36,3249780856,24349183.63
4,13,100,3.57847534,0.896861,7.399103,1.420448225,923.92,13955.13,3289954710,22852410.92
4,14,100,3.66591928,0.672646,7.286996,1.389164354,924.7,14328.49,3351644276,22594898.82
4,15,100,3.81838563,0.896861,7.399103,1.397938994,926.06,14812.58,3431754246,21545960
5,1,100,3.70515693,1.457399,7.174888,1.211987903,925.05,8129.83,1892704146,48198252.82
5,2,100,3.5403587,1.457399,6.61435,1.216776422,923.58,8562.27,2018479782,45815417.2
5,3,100,3.28923764,1.345291,6.950673,1.197747386,921.34,9316.84,2214541409,41767129.31
5,4,100,3.25448434,0.560538,7.847534,1.320571935,921.03,9826.94,2349501748,38932634.32
5,5,100,3.26008968,0.896861,6.502242,1.25108785,921.08,10543.06,2531074496,35960626.68
5,6,100,3.1984305,0.560538,6.838565,1.344768148,920.53,11266.11,2712186754,33364298.45
5,7,100,3.21748879,1.008969,6.502242,1.222326831,920.7,11633.09,2807915560,31765287.76
5,8,100,3.11883406,0.896861,6.502242,1.233068564,919.82,12264.6,2947792283,29402729.52
5,9,100,3.23430491,0.672646,6.278027,1.234405738,920.85,12788.68,3063577325,27334419
5,10,100,3.29035875,0.784753,6.502242,1.241890614,921.35,13130.58,3131256306,26099723.24
5,11,100,3.39461881,0.784753,8.183857,1.369429107,922.28,13410.36,3182424201,25371964.16
5,12,100,3.45852015,1.345291,7.286996,1.356977532,922.85,13862.84,3268121690,24112974.11
5,13,100,3.48318387,1.008969,8.632287,1.385206727,923.07,14234.09,3333525600,23395051.89
5,14,100,3.68497758,1.233184,7.06278,1.391643728,924.87,14589.78,3391211337,22599176.26
5,15,100,3.67040362,1.457399,7.06278,1.267413747,924.74,15110.52,3479789391,21338898.34
6,1,100,3.48766816,0.896861,7.286996,1.336856559,923.11,8018.47,1840069810,50242259.99
6,2,100,3.05381169,0.560538,6.61435,1.131459795,919.24,8469.22,1970584844,46921032.26
6,3,100,3.17376682,1.457399,6.502242,1.083143985,920.31,9089.22,2139783537,42149429.52
6,4,100,3.03475334,0.784753,6.950673,1.155016377,919.07,9807.9,2324455433,38864400.64
6,5,100,3.02017942,1.008969,5.829596,1.143702016,918.94,10336.21,2458791097,36912677.89
6,6,100,3.01681613,0.224215,5.829596,1.157194939,918.91,11272.56,2690866002,32932757.52
6,7,100,3.0560538,0.672646,6.726457,1.171643424,919.26,11531.71,2754704114,32094470.74
6,8,100,3.14798206,0.44843,7.06278,1.248243422,920.08,12157.58,2902390279,29693616.39
6,9,100,3.16928249,0.672646,7.399103,1.285142731,920.27,12632.79,3008275136,28064066.88
6,10,100,3.14461883,0.560538,7.174888,1.202312757,920.05,13132.19,3116524491,26710556.83
6,11,100,3.22982067,1.008969,6.61435,1.278391893,920.81,13520.81,3188636811,25356369.67
6,12,100,3.37107624,0.672646,6.726457,1.324680074,922.07,13804.79,3240834686,24725617.55
6,13,100,3.36322872,0.784753,6.726457,1.320047476,922,14216.15,3313361963,23657844.38
6,14,100,3.46636771,1.121076,6.950673,1.274212757,922.92,14624.09,3382894878,22822220.72
6,15,100,3.49999998,0.896861,7.06278,1.261586801,923.22,14915.41,3422231818,21885106.06
7,1,100,3.25784751,1.345291,5.941704,1.040109674,921.06,7704.46,1746425300,50765676.91
7,2,100,3.07062781,0.112108,6.726457,1.194209984,919.39,8347.07,1919962563,46921054.15
7,3,100,3.01681607,1.008969,6.165919,1.21248228,918.91,9011.95,2102469560,42405282.39
7,4,100,2.88116595,0.112108,5.717489,1.103902078,917.7,9819.34,2306447704,39273382.4
7,5,100,2.7982063,0.560538,6.053812,1.10026434,916.96,10481.56,2473509030,36283073.66
7,6,100,2.92040356,0.336323,5.829596,1.097659977,918.05,11027.57,2609079491,34383819.83
7,7,100,2.95964126,1.121076,6.053812,1.152237154,918.4,11808.23,2795883461,31376157.21
7,8,100,2.88340808,0.560538,6.053812,1.125492979,917.72,12285.68,2912690697,30046678.81
7,9,100,3.01008966,0.224215,6.726457,1.25773645,918.85,12691.73,3007751208,28415066.59
7,10,100,3.09753362,0.672646,6.278027,1.218389875,919.63,13271.93,3130957371,26797282.9
7,11,100,3.0605381,1.233184,6.165919,1.137433296,919.3,13623.83,3201377432,26055725.86
7,12,100,3.2343049,0.560538,6.390135,1.23656356,920.85,14062.23,3280812381,24652670.42
7,13,100,3.19394622,1.233184,6.726457,1.207908569,920.49,14427.52,3343754661,23682927.32
7,14,100,3.31390134,1.008969,6.390135,1.161380858,921.56,14937.61,3432742192,22720061.84
7,15,100,3.36995512,0.44843,7.511211,1.328848574,922.06,15190.42,3467636696,21942715.66
8,1,100,3.24103138,1.233184,6.726457,1.081900913,920.91,7680.79,1722299372,52276339.18
8,2,100,2.91255606,0.784753,5.941704,0.9662248269,917.98,8451.64,1929995453,47800125.12
8,3,100,2.85538117,0.896861,7.174888,1.040309282,917.47,8889.49,2056363960,43191414.87
8,4,100,2.82847534,0.784753,5.941704,0.949776258,917.23,9705.2,2261774949,40033264.07
8,5,100,2.74775785,0.560538,6.390135,1.070743001,916.51,10427.48,2441523239,37275250.26
8,6,100,2.7825112,0.560538,6.726457,1.053276654,916.82,10931.17,2568828472,34647314.88
8,7,100,2.90246636,0.672646,7.174888,1.190803385,917.89,11674.68,2746368662,32843019.31
8,8,100,2.93721973,0.784753,5.829596,1.154328609,918.2,12553.78,2949708907,29914414
8,9,100,2.8811659,0.560538,6.502242,1.09883038,917.7,12736.01,2996790157,28464757.58
8,10,100,2.92040359,0.784753,5.717489,1.084277998,918.05,13341.7,3128384832,27287239.1
8,11,100,3.07062777,0.44843,6.726457,1.139595988,919.39,13585.67,3176302353,26414319.31
8,12,100,3.11322872,0.896861,6.726457,1.205842589,919.77,14108.94,3277676497,24974450.71
8,13,100,3.11210761,0.896861,6.278027,1.097746124,919.76,14592.1,3366690075,24108013.34
8,14,100,3.25672645,0.784753,6.390135,1.16944781,921.05,15043.99,3445479413,22876579.17
8,15,100,3.28139012,0.784753,7.174888,1.200144056,921.27,15234.47,3464139904,22227786.5
9,1,100,3.11771299,0.784753,6.726457,1.025466788,919.81,7605,1690464981,52601822.13
9,2,100,2.97421529,0.44843,6.278027,1.155587745,918.53,8441.93,1916994246,47960711.35
9,3,100,2.92713001,0.224215,5.717489,1.178371811,918.11,8844.72,2032208180,43893618.44
9,4,100,2.77017934,0,5.493274,1.041021697,916.71,9742.55,2254881416,40936807.32
9,5,100,2.7679372,0.896861,7.06278,1.149003835,916.69,10314.43,2399317738,37630717.84
9,6,100,2.85874439,0.44843,5.941704,1.153173281,917.5,11037.82,2578082987,34696832.05
9,7,100,2.69843048,0.672646,6.053812,0.9742424025,916.07,11680.98,2731467687,33010749.31
9,8,100,2.85762331,0.672646,5.829596,1.087565376,917.49,12419.82,2901986027,30847071.78
9,9,100,2.87556052,0.672646,5.493274,1.083458071,917.65,12788.05,2983349514,29109523.96
9,10,100,2.9719731,0.672646,6.502242,1.139885567,918.51,13293.62,3102538196,27694757.6
9,11,100,3.02354255,0.896861,6.278027,1.136199928,918.97,13811.83,3211181434,26768175.64
9,12,100,3.12780271,0.672646,6.502242,1.131726813,919.9,14029.93,3244654029,25629537.22
9,13,100,3.07399102,1.121076,6.502242,1.064403005,919.42,14655.78,3372620142,24645903.63
9,14,100,3.11659193,1.008969,6.390135,1.144387819,919.8,14858.23,3396574744,23920654.28
9,15,100,3.27466367,1.008969,6.165919,1.132825022,921.21,15196.57,3444599607,22836366.78
10,1,100,3.17713004,1.345291,7.399103,1.124267363,920.34,7529.51,1663462347,53020700.16
10,2,100,2.82511209,1.008969,6.726457,1.132679876,917.2,8446.5,1904183506,47424032.09
10,3,100,2.75112105,0.112108,6.502242,1.151952793,916.54,8829.01,2013942174,44905125.5
10,4,100,2.56502239,0.896861,5.381166,0.9843570139,914.88,9495.91,2183835251,41857281.04
10,5,100,2.71076233,0.896861,5.156951,0.9937399453,916.18,10312.8,2382672350,38442891.99
10,6,100,2.77017936,0.112108,5.941704,1.07722065,916.71,10869.29,2519621928,35659980.21
10,7,100,2.61659192,0.44843,6.390135,1.060105442,915.34,11439.93,2656945605,34323173.7
10,8,100,2.79708524,0.112108,5.269058,0.963777259,916.95,12365.57,2871118985,31414617.44
10,9,100,2.80941702,0.112108,6.502242,1.067813385,917.06,12851.29,2982637046,29816721.22
10,10,100,2.90358747,0.112108,6.502242,1.018361554,917.9,13439.5,3109489274,28054777.64
10,11,100,2.97757847,1.121076,6.165919,1.06858589,918.56,13577.24,3142701893,26916109.89
10,12,100,3.04147982,0.672646,5.941704,1.042162486,919.13,14185.03,3267953682,26122157.51
10,13,100,3.0941704,1.121076,6.726457,1.168429653,919.6,14671.09,3357732203,24818195.82
10,14,100,3.09080716,0.672646,6.726457,1.201137967,919.57,14855.8,3383034897,24051581.25
10,15,100,3.31390136,1.008969,6.278027,1.186576776,921.56,15323.93,3461854760,23193925.95
11,1,100,3.0056054,1.457399,6.726457,0.9894272744,918.81,7653.04,1680446825,53634296.93
11,2,100,2.75784751,0.896861,5.381166,0.9856098692,916.6,8194.8,1832012802,49704068.63
11,3,100,2.60874434,0.784753,6.165919,1.032518877,915.27,9052.63,2048875134,44744130.13
11,4,100,2.64013451,0.112108,4.820628,0.8956393045,915.55,9618.42,2199220905,41820932.86
11,5,100,2.48991027,0.112108,5.269058,0.94043256,914.21,10488.29,2409819878,37523331.56
11,6,100,2.60313904,0.224215,5.156951,1.008601158,915.22,10759.46,2479734491,36619543.21
11,7,100,2.54372195,0.224215,5.156951,0.987757952,914.69,11522.57,2665253674,34020999.39
11,8,100,2.7589686,0.44843,5.605381,1.05910801,916.61,12277.34,2838538822,32012595.05
11,9,100,2.72982064,0.336323,6.502242,1.056885737,916.35,12855.06,2968491116,30860863.48
11,10,100,2.81726453,0.560538,5.605381,1.037278396,917.13,13301.92,3064130737,28741618.65
11,11,100,2.93946184,0.672646,6.502242,1.107928984,918.22,14237.02,3261449272,26824510.77
11,12,100,2.86883413,0.560538,5.381166,0.8938970167,917.59,14260,3271150885,26407793.9
11,13,100,2.98542601,1.121076,5.605381,1.010245545,918.63,14680.76,3352997967,25387877.56
11,14,100,3.16816141,0.896861,6.502242,1.201810528,920.26,15060.4,3415184778,24222195.76
11,15,100,3.2298206,1.008969,6.165919,1.176301456,920.81,15551.79,3506389284,23379674.31
12,1,100,3.1210762,1.345291,6.726457,1.087358135,919.84,7336.53,1596045808,55841283.14
12,2,100,2.85089681,0.672646,6.278027,1.086486252,917.43,8317.8,1850940181,49510354.74
12,3,100,2.66367712,0.112108,5.605381,1.011810677,915.76,9019.19,2031664506,45916795.6
12,4,100,2.42713002,0.896861,4.372197,0.8120819928,913.65,9487.74,2154619133,42044566.02
12,5,100,2.49439464,0.44843,5.156951,1.027035393,914.25,10344.1,2363174074,40349331.36
12,6,100,2.59641253,0.112108,6.502242,1.019759287,915.16,10744.87,2464802111,38011159.87
12,7,100,2.50896862,0.112108,5.381166,0.9065445259,914.38,11567.58,2660311369,34378983.44
12,8,100,2.64686099,0.44843,5.605381,0.9496479048,915.61,12335.54,2836817132,33112521.27
12,9,100,2.76681613,0.336323,5.717489,1.017161584,916.68,12878.07,2960691565,30620087
12,10,100,2.69394616,0.224215,4.372197,0.8778987777,916.03,13364.22,3066276495,29286995.88
12,11,100,2.81950673,0.336323,6.165919,1.046019296,917.15,13946.14,3192089894,28039610.12
12,12,100,3.02017935,0.784753,5.941704,1.078813387,918.94,14704.79,3342923552,26178162.02
12,13,100,3.04260084,1.008969,6.278027,1.093214955,919.14,14814.86,3366862202,25499892.05
12,14,100,3.07399104,1.008969,6.165919,0.9735807788,919.42,15305.31,3460426857,24573383.5
12,15,100,3.1569507,0.560538,6.165919,1.116164456,920.16,15697.04,3528023203,23681044.05
13,1,100,2.86771301,1.008969,5.941704,1.01931852,917.58,7306.73,1577356116,57040617.29
13,2,100,2.63901341,0.896861,5.717489,1.001507433,915.54,8186.86,1808589022,51010497.06
13,3,100,2.48430491,0.336323,4.932735,0.9354822339,914.16,8873.17,1989873186,45747450.63
13,4,100,2.62107621,0.672646,5.269058,0.9348116607,915.38,9534.77,2154360872,42780474.52
13,5,100,2.51233184,0.784753,5.044843,0.9218634162,914.41,10267.68,2334445174,39345647.68
13,6,100,2.64237671,0,6.502242,1.075210586,915.57,10829.37,2469171893,37844520.84
13,7,100,2.56838567,0.336323,5.044843,0.9792903874,914.91,11565.08,2646439332,35022524.21
13,8,100,2.69730942,0.224215,5.941704,1.00459563,916.06,12072.86,2766091508,33987511.82
13,9,100,2.67264569,0.44843,5.829596,0.9939110905,915.84,12818.24,2933031541,31336468.07
13,10,100,2.6289238,0.896861,5.269058,0.9690317823,915.45,13375.84,3054519021,29915945.89
13,11,100,2.77914794,0.224215,5.381166,1.037968487,916.79,13993.7,3188343891,28411217.11
13,12,100,2.85650221,0.336323,5.269058,1.013485588,917.48,14673.02,3323209594,26695694.72
13,13,100,3.08632288,1.121076,6.165919,1.015109533,919.53,15372.86,3468428999,25757251.07
13,14,100,3.04820624,0.672646,6.390135,1.083612705,919.19,15456.03,3481052552,24825303.03
13,15,100,3.12556056,0.560538,5.381166,1.086138572,919.88,15949.37,3573190047,23987816.66
14,1,100,3.16591927,1.233184,5.605381,1.0099269,920.24,7435.38,1598192162,56652480.69
14,2,100,2.72869956,0.784753,5.717489,0.9355500651,916.34,8228.62,1810325190,51462175.05
14,3,100,2.661435,0.672646,5.493274,0.9307067877,915.74,8867.96,1975143770,46538599.12
14,4,100,2.50672641,0.560538,4.932735,0.8835298366,914.36,9203.62,2068091519,42912545.24
14,5,100,2.51008965,0.224215,4.484305,0.9411882754,914.39,10053.69,2272022627,41123468.14
14,6,100,2.51008967,0.336323,5.941704,1.005236733,914.39,10669.93,2423704344,38495344.02
14,7,100,2.54484304,0.560538,5.381166,0.9991063148,914.7,11680.91,2657337196,35138266.06
14,8,100,2.52017936,0.336323,6.165919,0.9396472644,914.48,12095.56,2756525369,33580457.63
14,9,100,2.68834084,0.336323,6.838565,1.110721236,915.98,12534.21,2855454146,32208410.52
14,10,100,2.67825105,0.336323,5.381166,1.012660418,915.89,13487.83,3065081120,30333574.4
14,11,100,2.78475337,0.672646,6.390135,1.135335341,916.84,14083.56,3189647144,28777054.35
14,12,100,2.75224212,-0.336323,5.381166,1.088951183,916.55,14500.38,3280623187,27690303.72
14,13,100,2.96973092,0.112108,5.941704,1.047610374,918.49,15182.14,3412209891,25926606.12
14,14,100,3.220852,0.560538,5.829596,1.055501048,920.73,15756.7,3525067098,24710096.93
14,15,100,3.26681617,1.008969,6.053812,0.9303520363,921.14,16044.75,3580091368,24195005.89
15,1,100,3.11547084,1.345291,7.511211,1.010200307,919.79,7491.51,1606352615,56493924.13
15,2,100,2.735426,0.896861,5.941704,1.003480419,916.4,8324.95,1823602033,52259682.19
15,3,100,2.46412555,0.336323,4.932735,0.9280239431,913.98,9090.34,2015894076,48282684.46
15,4,100,2.34753357,0.112108,4.372197,0.8652800452,912.94,9581.21,2140229738,44131693.05
15,5,100,2.33295959,0.44843,5.044843,0.9419702758,912.81,10067.41,2265205102,40703677.45
15,6,100,2.39686099,0.336323,5.381166,0.9833893347,913.38,10739.04,2429341613,39251812.69
15,7,100,2.45179368,0.336323,5.941704,0.9602511313,913.87,11533.55,2612586632,35381688.2
15,8,100,2.3632287,0.224215,5.044843,0.9044274976,913.08,12108.83,2749205223,33846124.72
15,9,100,2.47645737,0.336323,5.829596,1.026011362,914.09,12669.89,2879991831,32833563.83
15,10,100,2.6872197,0.784753,5.156951,1.002018791,915.97,13510.01,3058603380,30692147.86
15,11,100,2.80717488,0.336323,5.717489,1.002077748,917.04,14114.47,3193580184,29328277
15,12,100,2.88677135,0.672646,6.053812,1.058446135,917.75,14475.48,3265423244,28218214.65
15,13,100,3.01345288,0.336323,5.605381,1.070954558,918.88,15234.57,3416432514,26340200.77
15,14,100,3.06165919,0.44843,5.381166,1.028803931,919.31,15690.42,3504480893,25837490.99
15,15,100,3.09529147,0.560538,6.726457,1.219248141,919.61,16312.33,3609776727,24228601.09
16,1,100,2.98206275,1.233184,5.605381,0.9293936254,918.6,7549.35,1608119049,57522230.98
16,2,100,2.68161432,1.008969,5.269058,0.8738730389,915.92,7927.17,1725157023,53697681.19
16,3,100,2.470852,0.672646,5.156951,0.8688086809,914.04,9033.07,1997155030,47061444.59
16,4,100,2.3195067,0.224215,4.484305,0.8388904866,912.69,9559.99,2131093596,44616920.61
16,5,100,2.39013447,0.44843,4.932735,0.9694908879,913.32,10223.64,2290434924,40691521.86
16,6,100,2.40919281,0.336323,4.70852,0.957184382,913.49,10648.22,2399458224,39590486.06
16,7,100,2.45291476,0.112108,5.156951,1.00452739,913.88,11369.89,2566315545,36413368.68
16,8,100,2.46188345,0.44843,5.493274,1.034369503,913.96,12054.86,2724747921,34662867.41
16,9,100,2.52017931,0.224215,4.932735,0.9507948109,914.48,12957.94,2928805202,32525162.94
16,10,100,2.65807176,0.224215,6.502242,1.022814108,915.71,13355.15,3016119977,31405201.12
16,11,100,2.76681616,0.784753,6.053812,1.04389384,916.68,14187.59,3195584315,29724683.56
16,12,100,2.68273542,0.224215,5.381166,1.000345015,915.93,14583,3272300650,28293388.17
16,13,100,2.87219736,0.896861,5.717489,1.045947061,917.62,15031.7,3367533585,27068442.9
16,14,100,2.93497753,0.560538,5.044843,0.9932287955,918.18,15819.83,3522275758,25669336.85
16,15,100,3.18721974,1.121076,6.053812,1.111095634,920.43,16012.16,3544766140,25231996.8
17,1,100,3.0863229,1.233184,7.399103,1.105965022,919.53,7375.47,1564174821,56970661.83
17,2,100,2.65134529,0.896861,6.165919,1.026540807,915.65,8197.29,1778396265,53046819.2
17,3,100,2.48654715,0.112108,4.70852,0.850714665,914.18,9019.21,1983242061,49612911.94
17,4,100,2.41704028,0,4.372197,0.895064314,913.56,9631.84,2140048708,44831266.87
17,5,100,2.36434973,0.336323,4.820628,1.013813094,913.09,10158.72,2269507059,41787637.62
17,6,100,2.40807177,0.336323,4.820628,0.9091594548,913.48,10837.99,2431023310,40473481.18
17,7,100,2.45403584,0.784753,4.484305,0.8196318945,913.89,11052.6,2487406184,38079394.75
17,8,100,2.45852018,0.44843,4.820628,0.8240128123,913.93,11949.57,2690909344,35553339.9
17,9,100,2.57959641,0.112108,6.726457,1.004554472,915.01,12684.36,2858144748,33623776.34
17,10,100,2.66704038,0.112108,5.941704,1.027149051,915.79,13403.32,3014853223,30798422.55
17,11,100,2.70067263,0.560538,5.044843,0.9538096643,916.09,13888.18,3119088821,29935716.34
17,12,100,2.83408075,0.560538,5.605381,1.122782567,917.28,14480.01,3250239882,28785906.71
17,13,100,2.91928249,0.336323,6.390135,1.094480058,918.04,15253.6,3403093049,27033567.76
17,14,100,3.02578476,0.896861,6.053812,1.063008431,918.99,15493.8,3443541127,26534796.42
17,15,100,3.11771299,0.560538,6.053812,1.026827631,919.81,16132.4,3563804304,25124840.54
18,1,100,3.05941703,0.896861,6.165919,1.089757636,919.29,7325.19,1544770176,57941516.15
18,2,100,2.62892381,1.008969,5.044843,0.8668272019,915.45,8007.22,1729410031,53335073.72
18,3,100,2.47309415,0.672646,5.493274,0.9245757659,914.06,8583.37,1879604311,49003322.61
18,4,100,2.30156949,0.44843,4.932735,0.9214997442,912.53,9525.24,2106042099,45377535
18,5,100,2.40246637,0.560538,4.484305,0.8660770562,913.43,10070.36,2239436866,41707839.67
18,6,100,2.42376679,0.112108,4.70852,0.9797679714,913.62,10685.26,2387367932,40436482.11
18,7,100,2.34529142,-0.112108,6.278027,1.016012732,912.92,11398.66,2556526443,37397179.32
18,8,100,2.45627799,0.336323,4.820628,0.9612342688,913.91,12074.81,2710412922,34544702.05
18,9,100,2.51008967,0.560538,5.044843,0.9031935314,914.39,12574.33,2823489892,33379919.08
18,10,100,2.78811657,0.672646,6.61435,1.134768852,916.87,13364.51,2997857674,31910605.93
18,11,100,2.66255603,0.560538,6.278027,0.9362493475,915.75,13777.58,3089422494,30890329.9
18,12,100,2.78699551,0.784753,6.165919,1.035853464,916.86,14522.94,3241457415,29154432.15
18,13,100,2.94506728,1.008969,6.053812,1.03485229,918.27,15137.62,3374237468,27996430.3
18,14,100,3.00000003,0,6.053812,1.18655538,918.76,15551.47,3449610780,27251086.11
18,15,100,3.24215247,0.336323,6.726457,1.203189314,920.92,16124.43,3557226125,25812693.65
19,1,100,3.02130043,1.345291,6.726457,1.012845883,918.95,7460.01,1567946370,58264000.6
19,2,100,2.56726455,0.784753,4.596413,0.8382554568,914.9,8079.28,1736360574,54157750.08
19,3,100,2.58408064,0.784753,4.70852,0.8916616494,915.05,8846.54,1928048544,50646086.32
19,4,100,2.49775785,0.336323,5.605381,0.9940848024,914.28,9457.03,2083428902,45685331.77
19,5,100,2.38789236,0.336323,4.484305,0.8962238084,913.3,10037.73,2227237409,43067750.56
19,6,100,2.20964121,0.224215,4.147982,0.7560469404,911.71,10815.81,2411813578,40603415.55
19,7,100,2.33856495,0.224215,5.717489,0.9022267034,912.86,11399.27,2549803418,38349191.39
19,8,100,2.42825112,0.224215,5.156951,0.8801756019,913.66,12139.69,2718366702,35753396.09
19,9,100,2.4652466,0.224215,5.044843,0.9059442436,913.99,12753.72,2855959378,33761052.6
19,10,100,2.66031387,0.44843,5.269058,0.9675213852,915.73,13164.09,2943362962,32472396.2
19,11,100,2.85874434,0.44843,5.605381,0.9622117683,917.5,13942.89,3118637419,30707953.01
19,12,100,2.84977578,0.44843,6.390135,1.078031714,917.42,14449.02,3223967028,29944668.12
19,13,100,2.87107619,0.896861,5.941704,0.9471045298,917.61,14815.41,3297334964,28790505.58
19,14,100,3.01233181,1.008969,5.269058,1.026204367,918.87,15326.51,3401900105,27484806.73
19,15,100,3.11098653,0.896861,6.165919,1.157554735,919.75,16223.39,3567134600,25800527.93
20,1,100,3.03139013,0.784753,6.165919,0.9680546057,919.04,7349.19,1536224805,59126950.43
20,2,100,2.6849776,0.784753,5.493274,0.9794563627,915.95,8218.36,1762163920,54759538.79
20,3,100,2.48094167,0.560538,5.269058,0.8639343026,914.13,8666.51,1884319741,49795033.37
