tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.797448,0.797448,0.797448,0.797448,0.797448,0.797448,0.797448,0.478469,0,0,0.797448,0.797448,0.797448,0.797448,0.797448
2,0.797448,0.797448,0.797448,0,0,0.797448,0.637959,0,0.797448,0.637959,0.637959,0.637959,0.797448,0.797448,0.637959
3,0.637959,0,0.797448,0.797448,0,0,0,0,0,0.318979,0.797448,0.797448,0.797448,0.637959,0.797448
4,0,0,0,0,0,0,0,0,0,0.15949,0,0,0.637959,0.797448,0.797448
5,0,0,0,0,0,0,0,0,0.318979,0.318979,0.797448,0.797448,0.318979,0.318979,0
6,0,0,0,0,0,0,0,0,0,0,0.318979,0,0,0.318979,0.637959
7,0,0,0,0,0,0,0,0,0,0,0,0.318979,0.318979,0.797448,0.637959
8,0,0,0,0,0,0,0,0,0,0,0,0.318979,0.15949,0,0.318979
9,0,0,0,0,0,0,0,0,0,0,0,0.478469,0.797448,0.318979,0
10,0,0,0,0,0,0,0,0,0,0,0,0.318979,0.797448,0.318979,0.637959
11,0,0,0,0,0,0,0,0,0,0,0,0,0.637959,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797448,0.318979
13,0,0,0,0,0,0,0,0,0,0,0,0.318979,0.637959,0.637959,0.478469
14,0,0,0,0,0,0,0,0,0,0,0.318979,0.637959,0.637959,0.318979,0.637959
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637959
16,0,0,0,0,0,0,0,0,0.15949,0,0,0,0.637959,0.478469,0.637959
17,0,0,0,0,0,0,0,0,0,0.318979,0,0.318979,0.318979,0.637959,0.637959
18,0,0,0,0,0,0,0,0,0,0.318979,0.15949,0,0.318979,0.318979,0.797448
19,0,0,0,0,0,0,0,0,0,0.15949,0,0.637959,0.478469,0.15949,0.797448
20,0,0,0,0,0,0,0,0,0,0,0,0.637959,0,0.797448,0.797448
21,0,0,0,0,0,0,0,0,0,0.318979,0.318979,0.637959,0.318979,0.637959,0.797448
22,0,0,0,0,0,0,0,0,0,0.318979,0,0.637959,0,0.637959,0.797448
23,0,0,0,0,0,0,0,0,0,0,0.797448,0,0.797448,0.797448,0.637959
24,0,0,0,0,0,0,0,0.318979,0,0,0,0.318979,0.318979,0.318979,0.797448
25,0,0,0,0,0,0,0,0,0,0.318979,0.318979,0.318979,0.478469,0.797448,0.797448
26,0,0,0,0,0,0,0,0,0.318979,0.318979,0,0,0.637959,0.637959,0.637959
27,0,0,0,0,0,0.15949,0,0,0,0.318979,0,0.797448,0.797448,0.797448,0.637959
28,0,0,0,0,0,0,0,0,0,0,0.318979,0.797448,0.797448,0.797448,0.797448
29,0,0,0,0,0,0,0,0,0.15949,0.318979,0,0.318979,0.637959,0.637959,0.797448
30,0,0,0,0,0,0,0,0,0.797448,0,0.797448,0.318979,0.797448,0.797448,0.797448
