tenure1,tenure2,runs,mean_gap,min_gap,max_gap,std_gap,mean_value,mean_iterations,mean_candidates,mean_feasibility
8,1,100,1.26315786,0,3.508772,1.158039718,634.92,30944.46,1684744088,138860420.2
8,2,100,0.87081341,0,5.422648,1.207299786,632.46,35647.01,2148400676,104283686
8,3,100,0.92025523,0,3.827751,1.177877301,632.77,43321.59,2743974369,93401888.47
8,4,100,1.21052637,0,3.987241,1.321246046,634.59,51580.65,3341391344,93712414.89
8,5,100,1.22966504,0,3.827751,1.414089619,634.71,54819.63,3631412621,89542846.75
8,6,100,1.62838909,0,5.103668,1.459159553,637.21,58398.79,3942895233,81324427.07
8,7,100,2.19776721,0,5.422648,1.323671762,640.78,60895.87,4155251295,79127058.36
8,8,100,2.18660285,0,4.625199,1.337712015,640.71,68762.64,4738862337,74262719.68
8,9,100,2.51674639,0,4.784689,1.485041065,642.78,70276.74,4879645967,67548253.47
8,10,100,2.42902706,0,6.539075,1.476064592,642.23,74093.62,5170916893,63713347.29
8,11,100,2.78149921,0,5.103668,1.200662831,644.44,79526.47,5550348200,58552768.53
8,12,100,2.7942584,0.318979,6.539075,1.496742918,644.52,83196.78,5799095481,54559228.66
8,13,100,3.10207339,0.15949,6.539075,1.417189685,646.45,89460.46,6188246138,48311020.25
8,14,100,2.9314194,0,6.539075,1.500737421,645.38,92357.76,6334474146,44404992.11
8,15,100,3.52791067,0.318979,7.017544,1.626683745,649.12,94368.37,6411752714,41719722.44
9,1,100,0.91387567,0,2.711324,0.8958806863,632.73,34217.19,1854296622,152476219.1
9,2,100,0.71610843,0,4.14673,1.253876326,631.49,41483.11,2484954014,112044274.4
9,3,100,0.46252001,0,3.987241,0.7533776595,629.9,46757.36,2953911856,95623799.81
9,4,100,0.93301437,0,4.30622,1.219992719,632.85,51018.32,3306191646,90506555.31
9,5,100,1.09888359,0,3.987241,1.281722631,633.89,53156.58,3514952406,81117810.95
9,6,100,1.45614035,0,4.14673,1.332199696,636.13,52872.86,3553024235,72822533.16
9,7,100,1.76236042,0,5.263158,1.391021983,638.05,56851.75,3863081957,69911015.92
9,8,100,2.17384368,0,5.263158,1.425555608,640.63,62401.03,4275954692,64834113.93
9,9,100,2.20574161,0,5.901116,1.393730848,640.83,66151.1,4551737596,60365338.14
9,10,100,2.33652313,0,6.539075,1.352436069,641.65,68202.55,4722471008,56584214.93
9,11,100,2.38277508,0,5.103668,1.449180956,641.94,72078.32,5002467160,52456185.79
9,12,100,3.00637962,0.478469,7.017544,1.392683384,645.85,77175.04,5331625712,47401035.21
9,13,100,2.84848488,0.797448,5.901116,1.322203482,644.86,83550.04,5746464211,42898207
9,14,100,2.88995217,0.318979,6.220096,1.364146211,645.12,87452.64,5957182667,39229096.01
9,15,100,3.50398727,0,8.931419,1.785733595,648.97,87683.91,5905851717,36527989.17
10,1,100,0.81818188,0,3.189793,0.9353909605,632.13,31822.03,1735438239,125985889.1
10,2,100,0.39553426,0,3.987241,0.8651314527,629.48,36805.24,2198458889,102525801.5
10,3,100,0.60925045,0,3.987241,1.063839155,630.82,41275.11,2597203365,85296496.74
10,4,100,0.70972899,0,3.827751,0.8774858791,631.45,45608.63,2952770688,77210600.73
10,5,100,0.68580541,0,4.30622,0.8588779388,631.3,49491.67,3262641094,72905382.4
10,6,100,1.24720892,0,4.14673,1.358124475,634.82,52698.95,3523636439,71332114
10,7,100,1.55502398,0,3.987241,1.198103927,636.75,54970.25,3719657899,66033758.02
10,8,100,1.62838913,0,5.263158,1.411725595,637.21,60629.37,4137136333,60912840.71
10,9,100,1.86921855,0,4.784689,1.296706832,638.72,66287.19,4542889463,56772967.6
10,10,100,2.17703344,0,5.263158,1.329829167,640.65,71658.26,4922795939,52213536.38
10,11,100,2.56937802,0,5.422648,1.158752931,643.11,74645.42,5131751476,47997575.24
10,12,100,2.9027113,0.318979,5.422648,1.114008319,645.2,78234.15,5369739209,44614868.63
10,13,100,3.0797448,0.797448,6.060606,1.398082219,646.31,79461.37,5421719405,41659017.24
10,14,100,2.71291865,0.318979,5.901116,1.366068841,644.01,86786.31,5867757507,37038043.68
10,15,100,2.95215309,0.637959,6.379585,1.480694559,645.51,89901.69,6016041283,34091847.45
11,1,100,0.3987241,0,3.349282,0.7119973873,629.5,32443.75,1764094599,125828217.8
11,2,100,0.34449764,0,3.508772,0.6410602346,629.16,37377.13,2223965627,102440795
11,3,100,0.36363641,0,3.987241,0.6351654229,629.28,43426.83,2715504648,89344157.16
11,4,100,0.42743219,0,3.987241,0.6494858571,629.68,51239.15,3300473339,85143742.18
11,5,100,0.64912285,0,3.508772,0.7810914112,631.07,55566.59,3656412627,78401777.89
11,6,100,0.81818187,0,3.508772,0.9139954869,632.13,58961.15,3929645730,75451766.69
11,7,100,1.31578944,0,4.46571,1.108314191,635.25,62307.12,4195760239,71280596.66
11,8,100,1.46730454,0,5.263158,1.189413776,636.2,67174.88,4561339245,65826173.24
11,9,100,1.5645933,0,4.14673,1.106996555,636.81,74377.64,5066889184,61099850.34
11,10,100,2.22488038,0,4.784689,1.217251797,640.95,80627.53,5501027092,54410034.16
11,11,100,2.48803821,0,6.858054,1.288940085,642.6,86309.51,5883671024,50247017.06
11,12,100,2.83732054,0,5.741627,1.080593212,644.79,90709.59,6162551501,45980007.63
11,13,100,2.67623606,0.637959,5.901116,1.376577197,643.78,93046.87,6299020106,42868292.24
11,14,100,2.42743226,0,6.060606,1.641354481,642.22,101529.84,6812497833,38529376.85
11,15,100,3.04465714,0,6.060606,1.703501051,646.09,100366.75,6688687321,37691092.12
12,1,100,0.43859651,0,4.30622,0.7970855976,629.75,35437.61,1921578906,140532376.4
12,2,100,0.2344498,0,2.392344,0.3537034024,628.47,42708.33,2545485220,107750521.7
12,3,100,0.27910689,0,3.189793,0.4200628148,628.75,45214.31,2805934749,97283094.76
12,4,100,0.47687403,0,4.784689,0.6618747072,629.99,50886.88,3269388465,83064641.37
12,5,100,0.72089314,0,4.14673,0.7658857284,631.52,52910,3465995103,73590653.62
12,6,100,0.91387556,0,3.987241,0.9384624987,632.73,55354.94,3677344381,66013429.95
12,7,100,1.30622004,0,3.508772,0.8805024761,635.19,56925.16,3816108355,63920156.13
12,8,100,1.58692181,0,3.987241,1.005480032,636.95,61783.39,4170012200,59297411.67
12,9,100,1.96969695,0,7.177033,1.323437803,639.35,69085.57,4683881539,53636397.76
12,10,100,2.35885169,0,4.625199,1.127373479,641.79,73329.21,4972559822,49595461.57
12,11,100,2.45135565,0,5.103668,1.118991795,642.37,79429.82,5378509009,44435800.1
12,12,100,2.56299838,0,5.741627,1.495330355,643.07,82073.55,5546056791,41020404.33
12,13,100,2.74960119,0,5.263158,1.268266006,644.24,86594.07,5813648560,38586031.68
12,14,100,3.03508771,0.797448,6.379585,1.524968937,646.03,90249.61,6028541654,36065089.03
12,15,100,3.1275917,0.318979,6.220096,1.6518585,646.61,96408.75,6378978528,33230947.16
13,1,100,0.23125997,0,3.189793,0.5136262811,628.45,33274.85,1799233714,127317727.7
13,2,100,0.16586926,0,1.594896,0.2563888599,628.04,38263.49,2254650696,100740412.1
13,3,100,0.31738443,0,1.116427,0.3530053786,628.99,42081.85,2607577682,83860891.6
13,4,100,0.45295059,0,1.594896,0.3983018012,629.84,45395.96,2898294795,76054739.69
13,5,100,0.58373206,0,2.073365,0.5511939116,630.66,49452.64,3223385032,71945991.35
13,6,100,0.83253585,0,3.030303,0.6719245691,632.22,53579.26,3545231525,64224722.56
13,7,100,1.11323764,0,3.668262,0.7545635715,633.98,58685.59,3919015954,59653375.29
13,8,100,1.22647525,0,3.668262,0.9880337939,634.69,61686.87,4145034583,57125286.83
13,9,100,1.52153113,0,5.103668,1.103445481,636.54,67110.63,4522912671,52232077.04
13,10,100,1.93620417,0,4.944179,1.255826727,639.14,73935.64,4990090880,46974458.6
13,11,100,2.45933011,0,4.784689,1.305809524,642.42,76948.07,5184404700,43587376.74
13,12,100,2.55661881,0.318979,6.539075,1.177353747,643.03,82630.25,5548674620,39703401.88
13,13,100,2.67623603,0.637959,7.017544,1.305494657,643.78,87073.18,5810385940,36493314.54
13,14,100,2.92982464,0.637959,6.539075,1.531223756,645.37,87931.72,5842579842,35228477.58
13,15,100,3.48484851,0.478469,6.060606,1.620526849,648.85,93444.29,6152691845,32599749.1
14,1,100,0.1371611,0,2.073365,0.3504669254,627.86,33408.41,1799301664,124559212
14,2,100,0.15629986,0,0.797448,0.2377315064,627.98,38772.68,2283031967,96440321.89
14,3,100,0.3875598,0,0.956938,0.3371913883,629.43,43943.04,2711440555,88762053.07
14,4,100,0.40510367,0,1.435407,0.4625894152,629.54,51473.18,3281027153,82663286.19
14,5,100,0.75917065,0,2.232855,0.5868216972,631.76,55890.79,3632981982,76091309.8
14,6,100,0.86124397,0,2.073365,0.5850149873,632.4,60801.98,4005794189,70909473.92
14,7,100,0.90430615,0,3.189793,0.6483673449,632.67,66364.99,4412024839,65058677.07
14,8,100,1.51036679,0,4.14673,1.073953135,636.47,70700.34,4728038149,61474214.72
14,9,100,1.77033491,0,4.784689,0.941918135,638.1,74838.9,5021584222,56766897.83
14,10,100,2.09250395,0,5.582137,1.274563092,640.12,81089.4,5440967303,51577894.89
14,11,100,2.50239241,0.318979,4.14673,1.19860131,642.69,85784.35,5749788381,47675517.25
14,12,100,2.38915473,0.637959,5.741627,1.210182186,641.98,92018.14,6137244039,43254624.86
14,13,100,2.34768745,0.637959,5.741627,1.290350578,641.72,97698.83,6488822201,40165387.82
14,14,100,2.85486442,0.318979,6.858054,1.512626839,644.9,101414.97,6682515597,37595064.08
14,15,100,3.48963321,0.637959,7.017544,1.630942838,648.88,102492.02,6720992887,36447447.65
15,1,100,0.16586925,0,1.913876,0.3964914977,628.04,37282.5,1997876704,136794541.7
15,2,100,0.19617229,0,0.956938,0.2839089719,628.23,44032.7,2583216124,108502551.5
15,3,100,0.39553435,0,1.116427,0.3686602323,629.48,47889.11,2937596532,94553387.28
15,4,100,0.58851682,0,1.594896,0.4358646635,630.69,50819.75,3215625562,85404160.94
15,5,100,0.61562995,0,1.754386,0.6141631628,630.86,53798.86,3483010806,73945917.73
15,6,100,1.06858058,0,4.625199,0.7152378519,633.7,55626.28,3649505149,65434752.05
15,7,100,1.14354066,0,3.987241,0.7633907752,634.17,59520.27,3940138140,60797971.18
15,8,100,1.26634775,0,3.349282,0.8767373709,634.94,64987.34,4330758946,56123633.1
15,9,100,2.0334928,0,5.901116,1.210478377,639.75,68582.06,4582720048,52280026.27
15,10,100,2.18022331,0,5.741627,1.223500619,640.67,73105.32,4891712212,48006713.89
15,11,100,2.44976073,0,4.46571,1.183028354,642.36,78028.03,5210213755,44137687.64
15,12,100,2.43062195,0,6.379585,1.287966848,642.24,83824.23,5572449936,40265569.43
15,13,100,2.73205744,0,6.539075,1.663755256,644.13,87642.77,5798651935,37569129.46
15,14,100,3.13716114,0,6.060606,1.7001735,646.67,91989.33,6041040205,34826261.62
15,15,100,4.06379591,0.637959,6.539075,1.656298688,652.48,94774.45,6174478970,33212838.65
16,1,100,0.18660284,0,1.275917,0.3339755854,628.17,33792.12,1806240895,126238337.5
16,2,100,0.21052635,0,0.956938,0.2681067689,628.32,39023.68,2268313608,99170332.48
16,3,100,0.38755981,0,1.275917,0.3934567187,629.43,42497.77,2589282172,87490962.97
16,4,100,0.58373196,0,3.030303,0.5659141164,630.66,46605.19,2938416074,76800212.22
16,5,100,0.69218497,0,2.073365,0.5731325022,631.34,50820.23,3273292192,68667281.99
16,6,100,0.96491226,0,3.508772,0.7115913226,633.05,53728.34,3510207894,65288797.69
16,7,100,0.95215312,0,2.711324,0.7423682797,632.97,58452.11,3853543580,59942476.21
16,8,100,1.23763957,0,3.349282,0.8803346744,634.76,63218.87,4193869279,54440685.87
16,9,100,1.96650714,0.15949,3.987241,1.006164625,639.33,68393.4,4553179262,50583552.4
16,10,100,2.3269537,0,5.422648,1.17989132,641.59,73331.99,4885600854,45659788.84
16,11,100,2.39553426,0,5.422648,1.48528329,642.02,78664.7,5230355867,41960465.56
16,12,100,2.44657097,0,5.263158,1.229819036,642.34,80826.75,5353723458,40197298.84
16,13,100,2.5598086,0.637959,5.582137,1.236726524,643.05,85814.14,5667139301,37186731.55
16,14,100,2.98086124,0.478469,6.060606,1.715165489,645.69,88595.19,5817960996,35066996.68
16,15,100,3.68740032,0.637959,6.539075,1.68548496,650.12,92509.13,6023342779,32801229.47
17,1,100,0.22966507,0,1.594896,0.3855841101,628.44,34239.46,1826735816,121602597.7
17,2,100,0.25996809,0,1.275917,0.3105345892,628.63,39409.3,2281916860,99564999.91
17,3,100,0.38277513,0,1.435407,0.4004120815,629.4,44026.16,2668309161,92016271.42
17,4,100,0.53907491,0,1.754386,0.5247145522,630.38,51742.47,3247379829,84810186.99
17,5,100,0.86921839,0,2.073365,0.5371015196,632.45,56741.74,3642456796,76756733.69
17,6,100,0.97448163,0,2.551834,0.667441364,633.11,61564.03,4008887723,70587059.93
17,7,100,1.16108443,0,3.030303,0.6675125845,634.28,66007.54,4338169261,65811929.67
17,8,100,1.52950555,0,3.349282,0.9152428298,636.59,70719.27,4676241856,60896964.97
17,9,100,2.02711322,0,4.14673,1.126005178,639.71,74994.7,4972745535,56014323.56
17,10,100,2.21052631,0.318979,4.14673,1.060365339,640.86,81721.37,5427447254,51364531.46
17,11,100,2.36363635,0,4.784689,1.21788595,641.82,87027.38,5773500342,47379454.94
17,12,100,2.48803829,0.318979,5.103668,1.252134404,642.6,89854.49,5943284365,44837024.71
17,13,100,2.46889955,0.318979,6.060606,1.561435954,642.48,95147.06,6260344323,41243904.1
17,14,100,3.38118023,0.637959,6.379585,1.494083175,648.2,98396.2,6439220410,39023624.13
17,15,100,3.31419461,0.637959,6.379585,1.712749639,647.78,101640.59,6615708560,37109664.54
18,1,100,0.18341309,0,1.116427,0.2843792023,628.15,38758.4,2067989285,130458436.9
18,2,100,0.28867628,0,1.116427,0.346540997,628.81,43853.22,2524533872,111611409.9
18,3,100,0.56299843,0,1.594896,0.4309798754,630.53,47999.46,2902285642,96543586.95
18,4,100,0.67942579,0,1.754386,0.5324144252,631.26,52429.26,3274009633,85854318.77
18,5,100,0.94736841,0,2.232855,0.5805266911,632.94,54061.69,3453138672,74016755.44
18,6,100,1.0430622,0,2.711324,0.5573131276,633.54,55596.01,3603708210,65797276.92
18,7,100,1.21212126,0,3.349282,0.7593225263,634.6,60024.66,3932965706,61560233.04
18,8,100,1.90111636,0,3.987241,1.065841928,638.92,64068.4,4224837007,56567578.1
18,9,100,2.15470495,0,3.987241,1.07132781,640.51,69860.57,4620337135,51082761.54
18,10,100,2.16746405,0.318979,5.422648,1.213810592,640.59,74155.38,4914697127,47395692.23
18,11,100,2.35725676,0.15949,4.784689,1.229267368,641.78,77406.19,5129119527,44597846.86
18,12,100,2.27910685,0,4.784689,1.274364477,641.29,81657.48,5395541843,41510279.13
18,13,100,2.66028707,0.318979,5.582137,1.487858574,643.68,85471.72,5625873388,38832829.89
18,14,100,3.25996809,0.318979,6.379585,1.515481356,647.44,89457.22,5864618735,36512135.48
18,15,100,3.60606063,0.797448,6.379585,1.742098545,649.61,93045.07,6052563809,34288344.53
19,1,100,0.446571,0,2.551834,0.5311486184,629.8,34293.63,1804284769,120535570.6
19,2,100,0.25677835,0,1.594896,0.3832950097,628.61,38659.36,2203037493,102565773.3
19,3,100,0.4481659,0,1.435407,0.462742107,629.81,42455.57,2542639982,89639626.82
19,4,100,0.82296651,0,2.073365,0.5192704847,632.16,46865.97,2910412346,78217200.78
19,5,100,0.89154709,0,2.232855,0.6257983394,632.59,49839.45,3167934737,71066849.15
19,6,100,1.27432217,0,2.711324,0.7312230243,634.99,54378.68,3512122447,64706734.51
19,7,100,1.5055821,0,3.508772,0.9801029355,636.44,59421.28,3880280861,59395030.02
19,8,100,1.59808607,0,3.668262,0.9185732511,637.02,63431.78,4169976622,54768254.66
19,9,100,2.35247205,0,6.220096,1.221886802,641.75,67013.7,4429349119,51316037.57
19,10,100,2.26156294,0.15949,4.625199,1.127620759,641.18,71153.29,4710130331,47454103.73
19,11,100,2.47368423,0,5.422648,1.297383429,642.51,75933.79,5025387712,44026659.52
19,12,100,2.64752787,0.637959,5.582137,1.479219789,643.6,80302.7,5302919763,40785911.59
19,13,100,2.86602871,0.478469,5.901116,1.62797447,644.97,83271.24,5484797624,38662560.09
19,14,100,3.55661881,0.15949,6.060606,1.650085076,649.3,87512.36,5736147782,35953784.86
19,15,100,3.90111641,0.797448,6.539075,1.645394589,651.46,90566.27,5903893808,34181595.78
20,1,100,0.26315787,0,1.435407,0.4120343745,628.65,34254.08,1795780244,120414753.1
20,2,100,0.45454544,0,1.594896,0.4315280232,629.85,39282.84,2231760014,101574934.6
20,3,100,0.59808613,0,1.594896,0.456413391,630.75,45092.91,2689653491,93553733.79
20,4,100,0.91866035,0,2.073365,0.5903140759,632.76,52097.92,3216653504,88308506.31
20,5,100,0.92185006,0,2.392344,0.5786469656,632.78,55993.81,3543522569,79786857.88
20,6,100,1.30143538,0,2.870813,0.7965519228,635.16,61407.41,3954551000,71353452.49
20,7,100,1.68421045,0,3.668262,0.9500177052,637.56,65383.1,4258740452,66429777.65
20,8,100,1.83891544,0,3.668262,1.156435738,638.53,70459.31,4620522497,60773117.22
20,9,100,2.17862836,0,4.14673,1.094514489,640.66,74647.28,4921576715,56827074.46
20,10,100,1.99521527,0,4.14673,1.236128062,639.51,78752.53,5202912495,53125763.46
20,11,100,2.29346093,0,5.103668,1.406708779,641.38,84245.26,5565675468,48624140.07
20,12,100,2.67464115,0.637959,5.741627,1.458025161,643.77,87614.01,5788967921,46283823.26
20,13,100,2.86283897,0,5.901116,1.631587865,644.95,91739.94,6041301873,43346969.58
20,14,100,3.8437002,0.797448,6.379585,1.639619112,651.1,96127.85,6304095513,40520452.91
20,15,100,4.12440191,0.797448,6.698565,1.783511405,652.86,100287.54,6525421750,38113608.47
