tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,11.642743,11.323764,11.642743,11.323764,11.323764,11.483254,11.323764,9.728868,9.728868,9.728868,9.728868,9.728868,9.250399,9.728868,7.814992
2,10.207337,11.483254,10.526316,11.323764,11.642743,8.77193,6.220096,6.539075,6.539075,8.61244,6.539075,6.539075,6.698565,7.017544,7.336523
3,10.526316,10.047847,10.207337,9.250399,7.814992,6.220096,7.814992,7.814992,7.814992,6.539075,6.698565,7.496013,6.539075,7.017544,9.250399
4,7.177033,9.569378,6.539075,6.539075,6.220096,6.220096,6.220096,6.220096,6.539075,6.539075,6.539075,8.452951,6.539075,6.539075,7.496013
5,9.409888,6.539075,5.422648,3.668262,5.741627,5.901116,5.103668,4.46571,4.625199,4.784689,6.379585,5.741627,7.017544,6.539075,7.017544
6,4.784689,4.14673,3.668262,4.784689,5.422648,5.422648,5.582137,5.263158,4.14673,5.422648,5.422648,8.61244,5.422648,7.814992,6.539075
7,3.508772,3.668262,5.263158,4.30622,4.625199,3.987241,4.784689,8.293461,5.582137,6.060606,6.539075,6.539075,7.655502,6.060606,6.060606
8,3.508772,5.422648,3.827751,3.987241,3.827751,5.103668,5.422648,4.625199,4.784689,6.539075,5.103668,6.539075,6.539075,6.539075,7.017544
9,2.711324,4.14673,3.987241,4.30622,3.987241,4.14673,5.263158,5.263158,5.901116,6.539075,5.103668,7.017544,5.901116,6.220096,8.931419
10,3.189793,3.987241,3.987241,3.827751,4.30622,4.14673,3.987241,5.263158,4.784689,5.263158,5.422648,5.422648,6.060606,5.901116,6.379585
11,3.349282,3.508772,3.987241,3.987241,3.508772,3.508772,4.46571,5.263158,4.14673,4.784689,6.858054,5.741627,5.901116,6.060606,6.060606
12,4.30622,2.392344,3.189793,4.784689,4.14673,3.987241,3.508772,3.987241,7.177033,4.625199,5.103668,5.741627,5.263158,6.379585,6.220096
13,3.189793,1.594896,1.116427,1.594896,2.073365,3.030303,3.668262,3.668262,5.103668,4.944179,4.784689,6.539075,7.017544,6.539075,6.060606
14,2.073365,0.797448,0.956938,1.435407,2.232855,2.073365,3.189793,4.14673,4.784689,5.582137,4.14673,5.741627,5.741627,6.858054,7.017544
15,1.913876,0.956938,1.116427,1.594896,1.754386,4.625199,3.987241,3.349282,5.901116,5.741627,4.46571,6.379585,6.539075,6.060606,6.539075
16,1.275917,0.956938,1.275917,3.030303,2.073365,3.508772,2.711324,3.349282,3.987241,5.422648,5.422648,5.263158,5.582137,6.060606,6.539075
17,1.594896,1.275917,1.435407,1.754386,2.073365,2.551834,3.030303,3.349282,4.14673,4.14673,4.784689,5.103668,6.060606,6.379585,6.379585
18,1.116427,1.116427,1.594896,1.754386,2.232855,2.711324,3.349282,3.987241,3.987241,5.422648,4.784689,4.784689,5.582137,6.379585,6.379585
19,2.551834,1.594896,1.435407,2.073365,2.232855,2.711324,3.508772,3.668262,6.220096,4.625199,5.422648,5.582137,5.901116,6.060606,6.539075
20,1.435407,1.594896,1.594896,2.073365,2.392344,2.870813,3.668262,3.668262,4.14673,4.14673,5.103668,5.741627,5.901116,6.379585,6.698565
21,1.435407,1.435407,2.073365,2.073365,2.711324,3.030303,3.508772,3.987241,4.625199,4.784689,5.422648,5.901116,6.539075,6.539075,7.017544
22,1.913876,1.754386,2.073365,2.073365,2.711324,3.349282,3.668262,3.987241,4.625199,4.784689,5.263158,5.901116,6.539075,6.539075,7.336523
23,1.594896,2.232855,1.754386,2.073365,2.711324,2.870813,3.827751,3.987241,4.14673,5.103668,5.901116,6.060606,6.539075,7.017544,7.336523
24,2.073365,1.594896,1.913876,2.551834,2.870813,3.189793,3.508772,4.14673,4.14673,5.263158,5.422648,6.060606,6.539075,7.017544,7.017544
25,2.392344,2.073365,2.392344,2.551834,3.189793,3.508772,3.827751,4.14673,4.784689,5.422648,6.060606,6.060606,6.858054,7.336523,7.496013
26,2.073365,1.913876,2.073365,2.392344,3.189793,3.668262,3.987241,4.625199,5.103668,5.103668,6.379585,6.379585,7.017544,7.496013,7.336523
27,2.392344,1.913876,2.073365,3.189793,3.189793,3.668262,3.987241,4.625199,4.944179,5.741627,6.060606,6.539075,7.496013,7.496013,7.496013
28,2.073365,2.232855,3.030303,2.870813,3.508772,3.668262,3.987241,5.103668,5.103668,5.901116,6.539075,7.017544,7.496013,7.496013,7.496013
29,2.073365,2.551834,2.711324,3.189793,3.668262,4.14673,4.14673,5.103668,5.422648,5.901116,6.539075,7.336523,7.496013,7.496013,9.250399
30,2.073365,2.073365,2.551834,3.030303,3.827751,4.14673,4.784689,5.103668,5.582137,6.539075,7.017544,7.017544,7.496013,7.496013,9.250399
