tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798,10.46798
2,10.344828,9.852217,9.852217,9.852217,9.852217,10.344828,10.344828,10.714286,10.221675,10.714286,10.714286,10.714286,10.714286,10.714286,10.714286
3,10.098522,10.221675,9.975369,10.098522,10.221675,9.1133,10.221675,9.975369,10.714286,10.714286,10.714286,10.714286,9.359606,10.714286,9.359606
4,8.866995,10.098522,9.852217,10.098522,9.852217,9.852217,9.482759,10.098522,9.852217,10.714286,10.714286,9.605911,9.605911,10.714286,9.605911
5,8.743842,8.990148,7.758621,9.729064,9.852217,10.221675,10.098522,8.251232,7.758621,8.128079,8.128079,8.128079,7.758621,8.128079,10.714286
6,8.251232,8.866995,7.635468,7.512315,7.758621,7.758621,7.758621,7.758621,8.128079,8.128079,8.743842,8.128079,8.128079,8.128079,8.251232
7,8.374384,8.866995,7.758621,8.866995,7.512315,7.512315,7.758621,8.128079,8.128079,8.128079,8.128079,8.128079,8.128079,7.758621,8.128079
8,7.019704,7.512315,7.389163,7.389163,7.26601,7.635468,8.004926,8.128079,7.758621,8.128079,7.758621,8.128079,8.128079,8.374384,7.26601
9,7.512315,7.881773,7.26601,7.635468,7.635468,7.26601,7.635468,7.635468,7.019704,8.128079,7.26601,7.26601,7.26601,7.635468,7.389163
10,6.773399,6.773399,7.389163,8.128079,7.881773,8.128079,6.896552,7.512315,6.527094,7.758621,7.019704,6.896552,7.26601,7.26601,7.758621
11,6.280788,7.635468,6.034483,6.280788,5.788177,6.157635,7.142857,6.157635,6.157635,6.280788,8.128079,6.527094,7.26601,7.389163,6.527094
12,6.403941,5.91133,6.650246,6.034483,5.788177,5.541872,6.034483,6.280788,6.157635,6.527094,6.157635,7.019704,6.527094,5.91133,7.26601
13,6.403941,7.512315,7.142857,5.788177,5.91133,3.078818,5.665025,5.541872,6.527094,5.788177,6.527094,7.26601,6.157635,5.541872,5.665025
14,5.049261,5.541872,5.541872,3.571429,5.541872,5.91133,5.788177,5.665025,6.034483,5.665025,5.665025,7.019704,6.527094,5.665025,6.527094
15,5.91133,5.541872,5.541872,5.91133,5.541872,5.91133,7.019704,5.665025,5.665025,4.310345,6.527094,6.157635,5.295567,6.773399,6.403941
16,5.91133,5.541872,4.310345,5.665025,5.418719,3.078818,6.403941,6.773399,5.541872,5.665025,4.064039,6.157635,4.802956,5.049261,5.788177
17,5.295567,6.034483,5.91133,4.55665,4.802956,5.418719,3.694581,3.940887,6.527094,5.172414,4.55665,5.541872,6.403941,5.541872,7.26601
18,5.418719,3.817734,5.541872,6.034483,3.448276,5.541872,4.310345,5.295567,6.527094,4.55665,5.541872,4.926108,5.541872,7.26601,5.788177
19,4.310345,3.448276,4.926108,4.187192,3.448276,5.788177,3.940887,4.433498,4.679803,4.802956,5.541872,5.541872,5.541872,6.403941,6.650246
20,5.418719,5.049261,5.788177,3.325123,3.694581,4.064039,4.679803,3.940887,4.55665,6.527094,5.541872,5.788177,6.896552,6.773399,8.251232
21,5.295567,4.55665,3.940887,3.448276,5.665025,3.940887,4.55665,4.55665,5.295567,6.403941,6.403941,5.788177,5.788177,7.635468,7.389163
22,4.310345,4.064039,3.940887,3.940887,4.926108,4.55665,5.665025,4.802956,5.541872,5.665025,7.019704,6.896552,6.280788,6.773399,7.389163
23,4.679803,4.310345,3.571429,4.310345,3.940887,4.064039,4.926108,7.142857,5.541872,7.142857,5.788177,6.773399,6.527094,6.773399,7.389163
24,4.55665,3.448276,4.55665,5.295567,5.541872,4.802956,6.527094,5.049261,5.541872,6.527094,7.26601,7.512315,6.527094,7.26601,7.635468
25,5.172414,4.55665,4.679803,5.665025,4.55665,6.527094,5.788177,5.541872,5.788177,6.280788,6.773399,7.389163,7.635468,6.773399,7.635468
26,5.665025,5.541872,3.571429,4.802956,5.788177,5.049261,5.541872,6.527094,6.034483,6.034483,7.26601,7.389163,6.773399,10.714286,7.26601
27,4.802956,4.926108,5.295567,4.55665,5.295567,5.541872,5.049261,5.541872,6.280788,6.527094,7.389163,7.635468,6.773399,7.389163,9.605911
28,5.665025,5.665025,5.541872,5.665025,5.418719,6.527094,6.157635,7.26601,6.527094,7.389163,6.773399,7.019704,7.389163,7.635468,7.635468
29,6.403941,6.034483,6.527094,5.665025,5.541872,6.527094,5.541872,6.773399,7.389163,6.773399,7.389163,7.635468,7.26601,7.758621,9.605911
30,5.91133,4.55665,5.788177,5.295567,5.788177,6.157635,7.26601,6.650246,6.773399,7.389163,7.758621,7.389163,7.389163,8.743842,9.482759
