time_sec,mean_best_value,valid_runs
0.5,838.23,100
1.0,836.2,100
1.5,834.45,100
2.0,833.61,100
2.5,832.64,100
3.0,831.78,100
3.5,830.41,100
4.0,829.52,100
4.5,828.95,100
5.0,828.95,100
5.5,827.77,100
6.0,827.04,100
6.5,826.55,100
7.0,826.44,100
7.5,826.14,100
8.0,825.73,100
8.5,825.24,100
9.0,825.02,100
9.5,825.02,100
10.0,824.62,100
